1.870000,0.323000,0.439600
1.880000,0.319000,0.439100
1.890000,0.316000,0.438700
1.900000,0.311000,0.438200
1.910000,0.307000,0.437800
1.920000,0.303000,0.437400
1.930000,0.300000,0.437000
1.940000,0.296000,0.436500
1.950000,0.292000,0.436100
1.960000,0.288000,0.435700
1.970000,0.285000,0.435300
1.980000,0.281000,0.434800
1.990000,0.278000,0.434300
2.000000,0.274000,0.434000
2.010000,0.271000,0.433500
2.020000,0.267000,0.433100
2.030000,0.264000,0.432600
2.040000,0.260000,0.432200
2.050000,0.257000,0.431700
2.060000,0.254000,0.431300
2.070000,0.251000,0.430900
2.080000,0.248000,0.430500
2.090000,0.244000,0.430000
2.100000,0.242000,0.429500
2.110000,0.238000,0.429100
2.120000,0.236000,0.428700
2.130000,0.233000,0.428200
2.140000,0.229000,0.427800
2.150000,0.228000,0.427400
2.160000,0.224000,0.426900
2.170000,0.222000,0.426500
2.180000,0.219000,0.426000
2.190000,0.217000,0.425500
2.200000,0.214000,0.425200
2.210000,0.212000,0.424700
2.220000,0.209000,0.424000
2.230000,0.207000,0.424000
2.240000,0.205000,0.423000
2.250000,0.203000,0.423000
2.260000,0.201000,0.423000
2.270000,0.198000,0.422000
2.280000,0.197000,0.421000
2.290000,0.195000,0.421000
2.300000,0.193000,0.421000
2.310000,0.191000,0.420000
2.320000,0.189000,0.420000
2.330000,0.188000,0.420000
2.340000,0.186000,0.418000
2.350000,0.184000,0.419000
2.360000,0.183000,0.418000
2.370000,0.182000,0.418000
2.380000,0.181000,0.417000
2.390000,0.179000,0.416000
2.400000,0.178000,0.417000
2.410000,0.177000,0.415000
2.420000,0.176000,0.416000
2.430000,0.174000,0.415000
2.440000,0.174000,0.414000
2.450000,0.174000,0.414000
2.460000,0.172000,0.414000
2.470000,0.172000,0.413000
2.480000,0.171000,0.413000
2.490000,0.171000,0.412000
2.500000,0.170000,0.412000
2.510000,0.170000,0.411000
2.520000,0.169000,0.411000
2.530000,0.170000,0.410000
2.540000,0.169000,0.411000
2.550000,0.169000,0.409000
2.560000,0.169000,0.409000
2.570000,0.169000,0.409000
2.580000,0.170000,0.408000
2.590000,0.169000,0.408000
2.600000,0.170000,0.408000
2.610000,0.170000,0.407000
2.620000,0.171000,0.406000
2.630000,0.171000,0.406000
2.640000,0.172000,0.406000
2.650000,0.173000,0.405000
2.660000,0.173000,0.405000
2.670000,0.175000,0.404000
2.680000,0.175000,0.404000
2.690000,0.176000,0.404000
2.700000,0.178000,0.403000
2.710000,0.178000,0.402000
2.720000,0.180000,0.403000
2.730000,0.182000,0.401000
2.740000,0.182000,0.402000
2.750000,0.184000,0.401000
2.760000,0.186000,0.400000
2.770000,0.188000,0.400000
2.780000,0.189000,0.400000
2.790000,0.191000,0.399000
2.800000,0.193000,0.399000
2.810000,0.195000,0.398000
2.820000,0.197000,0.398000
2.830000,0.199000,0.397000
2.840000,0.202000,0.398000
2.850000,0.204000,0.396000
2.860000,0.206000,0.396000
2.870000,0.209000,0.396000
2.880000,0.211000,0.396000
2.890000,0.214000,0.395000
2.900000,0.217000,0.394000
2.910000,0.220000,0.394000
2.920000,0.223000,0.394000
2.930000,0.225000,0.393000
2.940000,0.229000,0.393000
2.950000,0.232000,0.393000
2.960000,0.235000,0.392000
2.970000,0.238000,0.391000
2.980000,0.242000,0.391000
2.990000,0.246000,0.391000
3.000000,0.249000,0.391000
3.010000,0.252000,0.390000
3.020000,0.257000,0.389000
3.030000,0.260000,0.389000
3.040000,0.264000,0.389000
3.050000,0.268000,0.388000
3.060000,0.273000,0.388000
3.070000,0.276000,0.388000
3.080000,0.281000,0.387000
3.090000,0.285000,0.387000
3.100000,0.289000,0.386000
3.110000,0.294000,0.386000
3.120000,0.298000,0.386000
3.130000,0.303000,0.385000
3.140000,0.308000,0.384000
3.150000,0.313000,0.385000
3.160000,0.317000,0.384000
3.170000,0.323000,0.383000
3.180000,0.328000,0.383000
