"# Primal Logic Kernel Test: MU=0.20000000, KE=0.50"
"# Core: D0=140.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:54.257144
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.99802,0.00398,3.9721196e-05
0.02,0.99604386,0.0039601,7.916552889986e-05
0.03,0.99407157278,0.0039402995,0.00011833492611175248
0.04,0.99210313113194,0.0039205980025,0.00015723130165365128
0.05,0.9901385278596887,0.0039009950124875,0.00019585655624217488
0.06,0.9881777557790318,0.0038814900374250626,0.00023421257738478855
0.07,0.9862208077176609,0.0038620825872379373,0.0002723012394713697
0.08,0.9842676765151617,0.0038427721743017475,0.00031012440386514066
0.09,0.9823183550230029,0.0038235583134302387,0.00034768391899297384
0.1,0.9803728361045241,0.0038044405218630875,0.00038498162043507274
0.11,0.9784311126349243,0.0037854183192537723,0.00042201933101403366
0.12,0.9764931775012508,0.0037664912276575034,0.0004587988608832923
0.13,0.9745590236023866,0.0037476587715192158,0.0004953220076149592
0.14,0.9726286438490394,0.0037289204776616196,0.0005315905562870485
0.15,0.9707020311637296,0.0037102758752733116,0.0005676062795701044
0.16,0.9687791784807784,0.003691724495896945,0.0006033709378132284
0.17,0.9668600787462963,0.00367326587341746,0.0006388862791295133
0.18,0.9649447249181708,0.003654899544050373,0.0006741540394808856
0.19,0.9630331099660547,0.0036366250463301213,0.0007091759427623631
0.2,0.9611252268713543,0.0036184419210984705,0.000743953700885729
0.21,0.959221068627217,0.0036003497114929783,0.0007784890138626289
0.22,0.95732062823852,0.0035823479629355135,0.0008127835698870929
0.23,0.9554238987218577,0.003564436223120836,0.0008468390454174881
0.24,0.9535308731055296,0.0035466140420052318,0.0008806571052579039
0.25,0.9516415444295286,0.003528880971795206,0.0009142394026389756
0.26,0.9497559057455286,0.0035112365669362298,0.000947587579298149
0.27,0.9478739501168723,0.0034936803841015486,0.0009807032655593908
0.28,0.945995670618559,0.003476211982181041,0.001013588080412347
0.29,0.9441210603372329,0.0034588309222701357,0.001046243631590956
0.3,0.9422501123711697,0.003441536767658785,0.001078671515651516
0.31,0.9403828198302657,0.0034243290838204907,0.0011108733180502151
0.32,0.9385191758360243,0.0034072074384013883,0.0011428506132201235
0.33,0.9366591735215443,0.0033901714012093812,0.001174604964647655
0.34,0.9348028060315072,0.0033732205442033344,0.001206137924948499
0.35000000000000003,0.9329500665221653,0.003356354441482318,0.001237451035943028
0.36,0.9311009481613284,0.003339572669274906,0.0012685458287311831
0.37,0.9292554441283521,0.0033228748059285318,0.0012994238237668434
0.38,0.9274135476141251,0.003306260431898889,0.0013300865309316791
0.39,0.9255752518210564,0.0032897291297393945,0.0013605354496084951
0.4,0.923740549963063,0.0032732804840906976,0.0013907720687540682
0.41000000000000003,0.9219094352655574,0.003256914081670244,0.0014207978669714787
0.42,0.9200819009654346,0.0032406295112618927,0.0014506143125819439
0.43,0.9182579403110601,0.0032244263637055833,0.0014802228636961537
0.44,0.9164375465622565,0.0032083042318870555,0.0015096249682851125
0.45,0.9146207129902915,0.0031922627107276204,0.0015388220642504925
0.46,0.9128074328778645,0.0031763013971739824,0.0015678155794945
0.47000000000000003,0.9109976995190946,0.0031604198901881123,0.0015966069319892577
0.48,0.9091915062195074,0.0031446177907371716,0.0016251975298457076
0.49,0.907388846296022,0.0031288947017834856,0.001653588771382038
0.5,0.9055897130769389,0.003113250228274568,0.0016817820451916368
0.51,0.9037940999019264,0.0030976839771331955,0.001709778730210574
0.52,0.9020020001220082,0.0030821955572475296,0.0017375801957846184
0.53,0.9002134070995503,0.003066784579461292,0.0017651878017357905
0.54,0.8984283142082485,0.0030514506565639853,0.0017926028984284548
0.55,0.8966467148331149,0.0030361934032811654,0.0018198268268349552
0.56,0.8948686023704651,0.0030210124362647596,0.0018468609186007956
0.5700000000000001,0.8930939702279055,0.0030059073740834356,0.0018737064961093708
0.58,0.89132281182432,0.0029908778372130184,0.0019003648725462482
0.59,0.8895551205898575,0.0029759234480269533,0.0019268373519630063
0.6,0.8877908899659179,0.0029610438307868187,0.0019531252293406294
0.61,0.88603011340514,0.0029462386116328844,0.001979229790652466
0.62,0.8842727843713879,0.00293150741857472,0.0020051523129267505
0.63,0.882518896339738,0.0029168498814818463,0.0020308940643086913
0.64,0.8807684427964659,0.002902265632074437,0.00205645630412213
0.65,0.8790214172390334,0.0028877543039140647,0.0020818402829307766
0.66,0.8772778131760749,0.0028733155323944944,0.0021070472425990154
0.67,0.8755376241273847,0.002858948954732522,0.0021320784163522954
0.68,0.8738008436239035,0.002844654209958859,0.002156935028837099
