"# Primal Logic Kernel Test: MU=0.16905000, KE=0.40"
"# Core: D0=149.9992314000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:54.131366
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.9983255,0.00398,3.973335490000001e-05
0.02,0.9966537507422499,0.0039601,7.920184008314385e-05
0.03,0.9949847479766202,0.0039402995,0.00011840721913274288
0.04,0.9933184874581658,0.0039205980025,0.00015735124391049094
0.05,0.9916549649471277,0.0039009950124875,0.00019603565463416307
0.06,0.9899941762089345,0.0038814900374250626,0.00023446217995480117
0.07,0.988336117014203,0.0038620825872379373,0.0002726325370333903
0.08,0.9866807831387394,0.0038427721743017475,0.0003105484316170283
0.09,0.9850281703635406,0.0038235583134302387,0.00034821155811459324
0.1,0.9833782744747948,0.0038044405218630875,0.00038562359967191036
0.11,0.9817310912638826,0.0037854183192537723,0.00042278622824642336
0.12,0.980086616527378,0.0037664912276575034,0.0004597011046813723
0.13,0.9784448460670492,0.0037476587715192158,0.0004963698787794818
0.14,0.9768057756898589,0.0037289204776616196,0.0005327941893761624
0.15,0.9751694012079659,0.0037102758752733116,0.0005689756644122288
0.16,0.973535718438725,0.003691724495896945,0.0006049159210061375
0.17,0.9719047232046879,0.00367326587341746,0.0006406165655257478
0.18,0.9702764113336041,0.003654899544050373,0.000676079193659608
0.19,0.9686507786584209,0.0036366250463301213,0.0007113053904877719
0.2,0.9670278210172841,0.0036184419210984705,0.0007462967305521464
0.21,0.9654075342535388,0.0036003497114929783,0.0007810547779263751
0.22,0.9637899142157291,0.0035823479629355135,0.0008155810862852602
0.23,0.9621749567575992,0.003564436223120836,0.0008498771989737253
0.24,0.960562657738093,0.0035466140420052318,0.0008839446490753231
0.25,0.9589530130213548,0.003528880971795206,0.0009177849594802905
0.26,0.9573460184767294,0.0035112365669362298,0.0009513996429531535
0.27,0.9557416699787622,0.0034936803841015486,0.000984790202199886
0.28,0.9541399634071995,0.003476211982181041,0.001017958129934625
0.29,0.9525408946469884,0.0034588309222701357,0.0010509049089459435
0.3,0.9509444595882768,0.003441536767658785,0.0010836320121626881
0.31,0.9493506541264134,0.0034243290838204907,0.001116140902719379
0.32,0.947759474161948,0.0034072074384013883,0.0011484330340211786
0.33,0.9461709156006308,0.0033901714012093812,0.0011805098498084321
0.34,0.9445849743534128,0.0033732205442033344,0.0012123727842207792
0.35000000000000003,0.9430016463364452,0.003356354441482318,0.001244023261860844
0.36,0.9414209274710794,0.003339572669274906,0.0012754626978575025
