"# Primal Logic Kernel Test: MU=0.12000000, KE=0.00"
"# Core: D0=155.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:53.867436
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.9988,0.00398,3.9752240000000005e-05
0.02,0.9976014400000001,0.0039601,7.925825462544e-05
0.03,0.996404318272,0.0039402995,0.00011851956899629003
0.04,0.9952086330900737,0.0039205980025,0.000157537698785927
0.05,0.9940143827303656,0.0039009950124875,0.000196314150279647
0.06,0.9928215654710891,0.0038814900374250626,0.00023485042043281485
0.07,0.9916301795925239,0.0038620825872379373,0.000273147996928654
0.08,0.9904402233770129,0.0038427721743017475,0.00031120835823567793
0.09,0.9892516951089605,0.0038235583134302387,0.00034903297366476615
0.1,0.9880645930748297,0.0038044405218630875,0.0003866233034258866
0.11,0.98687891556314,0.0037854183192537723,0.00042398079868446667
0.12,0.9856946608644642,0.0037664912276575034,0.0004611069016174151
0.13,0.9845118272714268,0.0037476587715192158,0.0004980030454687968
0.14,0.9833304130787012,0.0037289204776616196,0.000534670654605163
0.15,0.9821504165830067,0.0037102758752733116,0.0005711111445705387
0.16,0.9809718360831071,0.003691724495896945,0.0006073259221410688
0.17,0.9797946698798073,0.00367326587341746,0.0006433163853793271
0.18,0.9786189162759515,0.003654899544050373,0.0006790839236882876
0.19,0.9774445735764205,0.0036366250463301213,0.0007146299178649624
0.2,0.9762716400881287,0.0036184419210984705,0.0007499557401537068
0.21,0.975100114120023,0.0036003497114929783,0.0007850627542991948
0.22,0.9739299939830789,0.0035823479629355135,0.0008199523155990656
0.23,0.9727612779902992,0.003564436223120836,0.000854625770956245
0.24,0.9715939644567109,0.0035466140420052318,0.0008890844589309421
0.25,0.9704280516993629,0.003528880971795206,0.0009233297097923238
