"# Primal Logic Kernel Test: MU=0.12000000, KE=0.20"
"# Core: D0=155.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:53.890531
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.998808,0.00398,3.975255840000001e-05
0.02,0.9976173904000001,0.0039601,7.925920467723041e-05
0.03,0.99642816973152,0.0039402995,0.00011852145886702065
0.04,0.9952403365268422,0.0039205980025,0.0001575408316209663
0.05,0.994053889319015,0.0039009950124875,0.0001963188242647391
0.06,0.9928688266418572,0.0038814900374250626,0.0002348569288555419
0.07,0.9916851470299618,0.0038620825872379373,0.000273156628239211
0.08,0.9905028490187003,0.0038427721743017475,0.0003112193961069677
0.09,0.9893219311442265,0.0038235583134302387,0.00034904669705182137
0.1,0.9881423919434803,0.0038044405218630875,0.0003866399866246263
0.11,0.9869642299541919,0.0037854183192537723,0.00042400071138979425
0.12,0.9857874437148854,0.0037664912276575034,0.00046113030898066454
0.13,0.9846120317648828,0.0037476587715192158,0.0004980302081545347
0.14,0.983437992644308,0.0037289204776616196,0.0005347018288473527
0.15,0.9822653248940901,0.0037102758752733116,0.0005711465822280731
0.16,0.9810940270559678,0.003691724495896945,0.00060736587075268
0.17,0.9799240976724924,0.00367326587341746,0.0006433610882178777
0.18,0.9787555352870323,0.003654899544050373,0.0006791336198144512
0.19,0.9775883384437759,0.0036366250463301213,0.0007146848421803
0.2,0.976422505687736,0.0036184419210984705,0.0007500161234531452
0.21,0.975258035564753,0.0036003497114929783,0.0007851288233229128
0.22,0.9740949266214983,0.0035823479629355135,0.0008200242930837963
0.23,0.9729331774054784,0.003564436223120836,0.0008547038756859977
0.24,0.9717727864650381,0.0035466140420052318,0.0008891689057871523
0.25,0.970613752349364,0.003528880971795206,0.0009234207098034364
0.26,0.9694560736084883,0.0035112365669362298,0.0009574606059603619
0.27,0.968299748793292,0.0034936803841015486,0.0009912899043432576
0.28,0.9671447764555082,0.003476211982181041,0.0010249099069474421
0.29,0.9659911551477259,0.0034588309222701357,0.0010583219077280861
0.3,0.9648388834233932,0.003441536767658785,0.0010915271926497706
0.31,0.9636879598368204,0.0034243290838204907,0.0011245270397357392
0.32,0.9625383829431838,0.0034072074384013883,0.0011573227191168478
0.33,0.9613901512985288,0.0033901714012093812,0.0011899154930802142
0.34,0.960243263459773,0.0033732205442033344,0.0012223066161175678
0.35000000000000003,0.9590977179847097,0.003356354441482318,0.0012544973349733033
0.36,0.957953513432011,0.003339572669274906,0.0012864888886922373
0.37,0.9568106483612311,0.0033228748059285318,0.0013182825086670742
0.38,0.9556691213328095,0.003306260431898889,0.0013498794186855767
0.39,0.9545289309080739,0.0032897291297393945,0.0013812808349774495
0.4,0.9533900756492437,0.0032732804840906976,0.0014124879662609337
0.41000000000000003,0.9522525541194328,0.003256914081670244,0.001443502013789114
0.42,0.9511163648826528,0.0032406295112618927,0.0014743241713959427
0.43,0.9499815065038162,0.0032244263637055833,0.0015049556255419792
0.44,0.9488479775487391,0.0032083042318870555,0.00153539755535985
0.45,0.9477157765841443,0.0031922627107276204,0.0015656511326994284
0.46,0.9465849021776648,0.0031763013971739824,0.0015957175221727356
0.47000000000000003,0.9454553528978459,0.0031604198901881123,0.0016255978811985673
0.48,0.9443271273141488,0.0031446177907371716,0.0016552933600468454
0.49,0.9432002239969534,0.0031288947017834856,0.001684805101882696
0.5,0.9420746415175606,0.003113250228274568,0.0017141342428102582
0.51,0.9409503784481961,0.0030976839771331955,0.0017432819119162222
0.52,0.9398274333620125,0.0030821955572475296,0.0017722492313130996
0.53,0.9387058048330925,0.003066784579461292,0.001801037316182229
0.54,0.9375854914364518,0.0030514506565639853,0.0018296472748165152
0.55,0.9364664917480412,0.0030361934032811654,0.001858080208662908
0.56,0.9353488043447501,0.0030210124362647596,0.0018863372123646166
0.5700000000000001,0.934232427804409,0.0030059073740834356,0.001914419373803068
0.58,0.9331173607057919,0.0029908778372130184,0.0019423277741396046
0.59,0.9320036016286194,0.0029759234480269533,0.0019700634878569265
0.6,0.9308911491535611,0.0029610438307868187,0.0019976275828002786
0.61,0.9297800018622384,0.0029462386116328844,0.002025021120218385
0.62,0.928670158337227,0.00293150741857472,0.0020522451548041303
0.63,0.9275616171620594,0.0029168498814818463,0.002079300734734993
0.64,0.9264543769212279,0.002902265632074437,0.0021061889017132272
0.65,0.9253484362001866,0.0028877543039140647,0.0021329106910057995
0.66,0.9242437935853542,0.0028733155323944944,0.0021594671314840797
0.67,0.9231404476641166,0.002858948954732522,0.0021858592456632862
0.68,0.9220383970248291,0.002844654209958859,0.00221208804974169
0.6900000000000001,0.9209376402568192,0.0028304309389090647,0.002238154553639578
0.7000000000000001,0.9198381759503889,0.0028162787842145195,0.002264059761037975
0.71,0.9187400026968168,0.002802197390293447,0.002289804669417127
0.72,0.9176431190883612,0.00278818640334198,0.002315390270094752
0.73,0.9165475237182618,0.00277424547132527,0.00234081754826405
0.74,0.9154532151807425,0.0027603742439686434,0.002366087483031482
0.75,0.9143601920710136,0.0027465723727488002,0.0023912010474543173
0.76,0.9132684529852739,0.0027328395108850564,0.0024161592085779476
0.77,0.9121779965207134,0.0027191753133306313,0.0024409629274729726
0.78,0.9110888212755152,0.0027055794367639783,0.0024656131592720584
0.79,0.910000925848858,0.0026920515395801583,0.0024901108532065664
0.8,0.9089143088409186,0.0026785912818822577,0.0025144569526429597
0.81,0.9078289688528732,0.0026651983254728463,0.0025386523951189837
0.8200000000000001,0.9067449044869007,0.002651872333845482,0.0025626981123796255
0.8300000000000001,0.9056621143461842,0.0026386129721762547,0.00258659503041285
0.84,0.9045805970349131,0.0026254199073153734,0.0026103440694851166
0.85,0.9035003511582859,0.0026122928077787965,0.0026339461441766804
0.86,0.9024213753225114,0.0025992313437399025,0.002657402163416672
0.87,0.9013436681348119,0.002586235187021203,0.002680713030517962
0.88,0.9002672282034242,0.0025733040110860967,0.0027038796432118143
0.89,0.8991920541376023,0.0025604374910306663,0.0027269028936823224
0.9,0.8981181445476192,0.0025476353035755127,0.002749783668600635
0.91,0.8970454980447692,0.002534897127057635,0.002772522849158972
0.92,0.8959741132413696,0.002522222641422347,0.002795121311104429
0.93,0.8949039887507627,0.002509611528215235,0.002817579924772576
0.9400000000000001,0.8938351231873183,0.002497063470574159,0.002839899555120848
0.9500000000000001,0.8927675151664346,0.002484578153221288,0.0028620810617617297
0.96,0.8917011633045413,0.0024721552624551815,0.002884125298995737
0.97,0.8906360662191007,0.0024597944861429054,0.0029060331158441946
0.98,0.8895722225286101,0.002447495513712191,0.0029278053560818124
0.99,0.8885096308526033,0.00243525803614363,0.0029494428582690605
1.0,0.8874482898116525,0.0024230817459629118,0.002970946455784347
1.01,0.8863881980273705,0.0024109663372330974,0.0029923169768559937
