"# Primal Logic Kernel Test: MU=0.30000000, KE=0.80"
"# Core: D0=160.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:54.529521
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.997032,0.00398,3.96818736e-05
0.02,0.994072744,0.0039601,7.9048148335144e-05
0.03,0.991122206568,0.0039402995,0.00011810133168493188
0.04,0.988180362344296,0.0039205980025,0.0001568439112320996
0.05,0.985247186041283,0.0039009950124875,0.0001952783548202435
0.06,0.9823226524432591,0.0038814900374250626,0.00023340711071019823
0.07,0.9794067364062288,0.0038620825872379373,0.0002712326077351786
0.08,0.976499412857708,0.0038427721743017475,0.0003087572554546945
0.09,0.9736006567965293,0.0038235583134302387,0.00034598344430724964
0.1,0.9707104432926471,0.0038044405218630875,0.0003829135457618319
0.11,0.967828747486944,0.0037854183192537723,0.000419549912468207
0.12,0.9649555445910373,0.0037664912276575034,0.00045589487840602314
0.13,0.9620908098870854,0.0037476587715192158,0.0004919507590327367
0.14,0.9592345187275962,0.0037289204776616196,0.000527719851430369
0.15,0.9563866465352348,0.0037102758752733116,0.0005632044344511013
0.16,0.9535471688026312,0.003691724495896945,0.0005984067688617198
0.17,0.9507160610921905,0.00367326587341746,0.000633329097486918
0.18,0.9478932990359012,0.003654899544050373,0.0006679736453514652
0.19,0.9450788583351459,0.0036366250463301213,0.0007023426198212518
0.2,0.9422727147605111,0.0036184419210984705,0.0007364382107432187
0.21,0.9394748441515983,0.0036003497114929783,0.0007702625905841799
0.22,0.9366852224168355,0.0035823479629355135,0.0008038179145685475
0.23,0.9339038255332884,0.003564436223120836,0.0008371063208149673
0.24,0.9311306295464735,0.0035466140420052318,0.0008701299304718742
0.25,0.9283656105701702,0.003528880971795206,0.0009028908478519753
0.26,0.925608744786234,0.0035112365669362298,0.000935391160565669
0.27,0.9228600084444107,0.0034936803841015486,0.0009676329396534093
0.28,0.9201193778621504,0.003476211982181041,0.000999618239717023
0.29,0.9173868294244214,0.0034588309222701357,0.0010313490990499885
0.3,0.9146623395835263,0.003441536767658785,0.0010628275397666835
0.31,0.9119458848589169,0.0034243290838204907,0.0010940555679306116
0.32,0.9092374418370107,0.0034072074384013883,0.0011250351736816129
0.33,0.906536987171007,0.0033901714012093812,0.0011557683313620695
0.34,0.9038444975807036,0.0033732205442033344,0.0011862569996421131
0.35000000000000003,0.9011599498523152,0.003356354441482318,0.0012165031216438411
0.36,0.8984833208382901,0.003339572669274906,0.0012465086250645502
0.37,0.8958145874571294,0.0033228748059285318,0.0012762754222989958
0.38,0.8931537266932055,0.003306260431898889,0.0013058054105606837
0.39,0.8905007155965811,0.0032897291297393945,0.0013351004720022022
0.4,0.8878555312828292,0.0032732804840906976,0.0013641624738346028
0.41000000000000003,0.8852181509328535,0.003256914081670244,0.0013929932684458358
0.42,0.8825885517927083,0.0032406295112618927,0.0014215946935182493
0.43,0.8799667111734203,0.0032244263637055833,0.0014499685721451581
0.44,0.8773526064508097,0.0032083042318870555,0.001478116712946491
0.45,0.8747462150653124,0.0031922627107276204,0.001506040910183522
0.46,0.8721475145218023,0.0031763013971739824,0.0015337429438726962
0.47000000000000003,0.8695564823894143,0.0031604198901881123,0.0015612245798985514
0.48,0.8669730963013675,0.0031446177907371716,0.001588487570125749
0.49,0.8643973339547893,0.0031288947017834856,0.0016155336525102181
0.5,0.8618291731105393,0.003113250228274568,0.0016423645512094187
0.51,0.8592685915930339,0.0030976839771331955,0.0016689819766917342
0.52,0.8567155672900719,0.0030821955572475296,0.0016953876258449967
0.53,0.8541700781526597,0.003066784579461292,0.0017215831820841549
0.54,0.8516321021948374,0.0030514506565639853,0.0017475703154580888
0.55,0.8491016174935054,0.0030361934032811654,0.0017733506827555803
0.56,0.8465786021882512,0.0030210124362647596,0.0017989259276104438
0.5700000000000001,0.8440630344811766,0.0030059073740834356,0.001824297680605826
0.58,0.8415548926367258,0.0029908778372130184,0.0018494675593776796
0.59,0.8390541549815133,0.0029759234480269533,0.001874437168717419
0.6,0.8365607999041529,0.0029610438307868187,0.0018992081006737617
0.61,0.8340748058550868,0.0029462386116328844,0.0019237819346537663
0.62,0.8315961513464145,0.00293150741857472,0.0019481602375230683
0.63,0.8291248149517239,0.0029168498814818463,0.001972344563705324
0.64,0.8266607753059205,0.002902265632074437,0.001996336455280868
0.65,0.8242040111050594,0.0028877543039140647,0.002020137442084587
0.66,0.8217545011061755,0.0028733155323944944,0.0020437490418030216
0.67,0.8193122241271161,0.002858948954732522,0.0020671727600706995
0.68,0.8168771590463726,0.002844654209958859,0.0020904100905657043
0.6900000000000001,0.8144492848029131,0.0028304309389090647,0.0021134625151044894
0.7000000000000001,0.8120285803960157,0.0028162787842145195,0.002136331503735941
0.71,0.8096150248851013,0.002802197390293447,0.002159018514834695
0.72,0.8072085973895683,0.00278818640334198,0.0021815249951937185
0.73,0.8048092770886264,0.00277424547132527,0.002203852380116155
0.74,0.802417043221131,0.0027603742439686434,0.002226002093506446
0.75,0.8000318750854194,0.0027465723727488002,0.0022479755479607264
0.76,0.7976537520391451,0.0027328395108850564,0.002269774144856509
0.77,0.7952826534991148,0.0027191753133306313,0.0022913992744416577
0.78,0.7929185589411241,0.0027055794367639783,0.002312852315922654
0.79,0.7905614478997948,0.0026920515395801583,0.0023341346375521676
0.8,0.788211299968412,0.0026785912818822577,0.0023552475967159323
0.81,0.7858680947987619,0.0026651983254728463,0.002376192540018934
0.8200000000000001,0.7835318121009693,0.002651872333845482,0.002396970803370918
0.8300000000000001,0.7812024316433372,0.0026386129721762547,0.0024175837120712154
0.84,0.7788799332521846,0.0026254199073153734,0.002438032580892903
0.85,0.7765642968116866,0.0026122928077787965,0.0024583187141662926
0.86,0.7742555022637138,0.0025992313437399025,0.002478443405861762
0.87,0.7719535296076725,0.002586235187021203,0.0024984079396719277
0.88,0.7696583589003456,0.0025733040110860967,0.0025182135890931697
0.89,0.7673699702557333,0.0025604374910306663,0.0025378616175065084
0.9,0.7650883438448943,0.0025476353035755127,0.002557353278257842
0.91,0.7628134598957882,0.002534897127057635,0.0025766898147375496
0.92,0.7605452986931173,0.002522222641422347,0.0025958724604594604
0.93,0.7582838405781693,0.002509611528215235,0.0026149024391392034
0.9400000000000001,0.7560290659486606,0.002497063470574159,0.0026337809647719304
0.9500000000000001,0.7537809552585792,0.002484578153221288,0.0026525092417094276
0.96,0.7515394890180292,0.0024721552624551815,0.002671088464736616
0.97,0.7493046477930748,0.0024597944861429054,0.002689519819147442
0.98,0.7470764122055847,0.002447495513712191,0.002707804480820176
0.99,0.7448547629330777,0.00243525803614363,0.0027259436162921026
1.0,0.7426396807085677,0.0024230817459629118,0.002743938382833629
1.01,0.7404311463204096,0.0024109663372330974,0.002761789928521803
1.02,0.7382291406121463,0.002398911505546932,0.0027794993923132482
1.03,0.7360336444823542,0.0023869169480191976,0.002797067904116521
1.04,0.7338446388844913,0.0023749823632791016,0.002814496584863897
1.05,0.731662104826744,0.002363107451462706,0.0028317865465825867
1.06,0.7294860233718754,0.0023512919142053925,0.002848938892465388
1.07,0.7273163756370734,0.0023395354546343655,0.0028659547169407793
1.08,0.7251531427937993,0.0023278377773611938,0.0028828351057424554
1.09,0.7229963060676368,0.002316198588474388,0.002899581135978316
1.1,0.7208458467381417,0.002304617595532016,0.0029161938761989047
1.11,0.7187017461386915,0.002293094507554356,0.0029326743864653082
1.12,0.7165639856563359,0.002281629035016584,0.0029490237184165153
1.1300000000000001,0.714432546731647,0.002270220889841501,0.0029652429153362437
1.1400000000000001,0.7123074108585709,0.0022588697853922935,0.0029813330122192383
1.1500000000000001,0.7101885595842783,0.002247575436465332,0.0029972950358370413
1.16,0.7080759745090172,0.0022363375592830055,0.0030131300048032456
1.17,0.7059696372859644,0.0022251558714865903,0.003028838929638227
1.18,0.7038695296210784,0.0022140300921291572,0.0030444228128333655
1.19,0.7017756332729522,0.0022029599416685114,0.003059882648914759
1.2,0.6996879300526667,0.0021919451419601687,0.00307521942450643
1.21,0.6976064018236444,0.002180985416250368,0.0030904341183930328
1.22,0.6955310305015034,0.002170080489169116,0.0031055277015820627
1.23,0.6934617980539123,0.0021592300867232703,0.003120501137365575
1.24,0.6913986865004443,0.002148433936289654,0.0031353553813814115
1.25,0.6893416779124333,0.0021376917666082055,0.0031500913816739444
1.26,0.6872907544128288,0.0021270033077751644,0.0031647100787543384
1.27,0.6852458981760525,0.0021163682912362885,0.0031792124056603337
1.28,0.6832070914278543,0.002105786449780107,0.003193599288015558
1.29,0.681174316445169,0.0020952575175312064,0.0032078716440883674
1.3,0.6791475555559737,0.0020847812299435503,0.003222030384850219
1.31,0.6771267911391453,0.0020743573237938327,0.003236076414033584
1.32,0.6751120056243183,0.0020639855371748636,0.003250010628189401
1.33,0.6731031814917428,0.0020536656094889893,0.0032638339167440733
1.34,0.6711003012721435,0.0020433972814415443,0.0032775471620560145
1.35,0.6691033475465786,0.0020331802950343367,0.0032911512394717467
1.36,0.6671123029462992,0.002023014393559165,0.0033046470173815545
1.37,0.6651271501526088,0.0020128993215913693,0.0033180353572746964
1.3800000000000001,0.6631478718967238,0.0020028348249834125,0.0033313171137941805
1.3900000000000001,0.6611744509596335,0.0019928206508584953,0.0033444931347911045
1.4000000000000001,0.6592068701719614,0.0019828565476042027,0.003357564261378566
1.41,0.6572451124138264,0.0019729422648661816,0.0033705313279851455
1.42,0.6552891606147039,0.0019630775535418505,0.0033833951624079655
1.43,0.6533389977532881,0.0019532621657741413,0.0033961565858653285
1.44,0.6513946068573544,0.0019434958549452706,0.003408816413048938
1.45,0.6494559710036218,0.0019337783756705443,0.0034213754521757074
1.46,0.6475230733176164,0.0019241094837921917,0.0034338345050391544
1.47,0.6455958969735339,0.0019144889363732307,0.003446194367060392
1.48,0.6436744251941043,0.0019049164916913645,0.003458455827338714
1.49,0.6417586412504556,0.0018953919092329077,0.0034706196687017783
1.5,0.639848528461978,0.0018859149496867431,0.0034826866677553935
1.51,0.6379440701961896,0.0018764853749383094,0.003494657594932911
1.52,0.6360452498686006,0.0018671029480636179,0.003506533214544226
1.53,0.6341520509425793,0.0018577674333232997,0.003518314284824389
1.54,0.6322644569292182,0.0018484785961566832,0.0035300015579818322
1.55,0.6303824513871997,0.0018392362031758999,0.0035415957802462134
1.56,0.6285060179226636,0.0018300400221600204,0.0035530976919158825
1.57,0.6266351401890728,0.0018208898220492202,0.003564508027404969
1.58,0.624769801887082,0.001811785372938974,0.003575827515290099
1.59,0.6229099867644042,0.001802726446074279,0.003587056878356739
1.6,0.6210556786156796,0.0017937128138439077,0.0035981968336451734
1.61,0.6192068612823433,0.0017847442497746881,0.0036092480924961204
1.62,0.6173635186524944,0.0017758205285258147,0.0036202113605959805
1.6300000000000001,0.6155256346607652,0.0017669414258831857,0.003631087338021732
1.6400000000000001,0.6136931932881899,0.0017581067187537698,0.0036418767192854663
1.6500000000000001,0.6118661785620754,0.001749316185160001,0.0036525801933785726
1.6600000000000001,0.6100445745558705,0.0017405696042342008,0.003663198443815572
1.67,0.6082283653890367,0.0017318667562130298,0.0036737321486776026
1.68,0.6064175352269193,0.0017232074224319647,0.003684181980655562
1.69,0.604612068280618,0.0017145913853198048,0.003694548607092905
1.7,0.6028119488068587,0.0017060184283932058,0.0037048326900281066
1.71,0.6010171611078653,0.0016974883362512398,0.003715034886236781
1.72,0.5992276895312317,0.0016890008945699836,0.0037251558472734744
1.73,0.5974435184697946,0.0016805558900971336,0.003735196219513122
1.74,0.595664632361506,0.0016721531106466479,0.003745156644192177
1.75,0.5938910156893067,0.0016637923450934147,0.0037550377574494132
1.76,0.5921226529809995,0.0016554733833679476,0.003764840190366406
1.77,0.5903595288091235,0.001647196016451108,0.0037745645690076893
1.78,0.5886016277908277,0.0016389600363688524,0.0037842115144605974
1.79,0.5868489345877461,0.0016307652361870083,0.003793781642874788
1.8,0.5851014339058723,0.0016226114100060733,0.003803275565501454
1.81,0.5833591104954348,0.0016144983529560429,0.0038126938887322217
1.82,0.5816219491507721,0.0016064258611912627,0.0038220372141377443
1.83,0.5798899347102093,0.0015983937318853063,0.0038313061385059862
1.84,0.5781630520559338,0.0015904017632258798,0.0038405012538802043
1.85,0.5764412861138718,0.0015824497544097505,0.0038496231475966297
1.86,0.5747246218535654,0.0015745375056377018,0.0038586724023218486
1.87,0.5730130442880499,0.0015666648181095132,0.003867649596089888
1.8800000000000001,0.5713065384737306,0.0015588314940189656,0.003876555302339006
1.8900000000000001,0.5696050895102616,0.0015510373365488707,0.003885390089948193
1.9000000000000001,0.5679086825404231,0.0015432821498661264,0.003894154523273379
1.9100000000000001,0.5662173027500008,0.0015355657391167958,0.003902849162183359
1.92,0.5645309353676637,0.0015278879104212119,0.003911474562095429
1.93,0.5628495656648441,0.0015202484708691057,0.003920031274010742
1.94,0.5611731789556166,0.0015126472285147603,0.003928519844549383
1.95,0.5595017605965779,0.0015050839923721865,0.003936940815985162
1.96,0.5578352959867271,0.0014975585724103257,0.003945294726280142
1.97,0.5561737705673462,0.001490070779548274,0.003953582109118878
1.98,0.5545171698218805,0.0014826204256505326,0.003961803493942396
1.99,0.5528654792758201,0.00147520732352228,0.0039699594059818995
2.0,0.5512186844965808,0.0014678312869046686,0.003978050366292204
2.0100000000000002,0.5495767710933863,0.0014604921304701452,0.003986076891784915
2.02,0.5479397247171499,0.0014531896698177945,0.003994039495261332
2.0300000000000002,0.546307531060357,0.0014459237214687055,0.004001938685445104
2.04,0.5446801758569477,0.001438694102861362,0.004009774967014613
2.05,0.5430576448821998,0.0014315006323470552,0.004017548840635111
2.06,0.541439923952612,0.00142434312918532,0.004025260802990596
2.07,0.5398269989257877,0.0014172214135393935,0.004032911346815439
2.08,0.5382188557003186,0.0014101353064716964,0.004040500960925757
2.09,0.5366154802156694,0.0014030846299393379,0.004048030130250538
2.1,0.5350168584520619,0.0013960692067896412,0.004055499335862521
2.11,0.5334229764303601,0.001389088860755693,0.0040629090550088265
2.12,0.531833820211955,0.0013821434164519146,0.004070259761141351
2.13,0.5302493758986507,0.001375232699369655,0.0040775519239469125
2.14,0.5286696296325497,0.0013683565358728067,0.004084786009377164
2.15,0.5270945675959391,0.0013615147531934426,0.0040919624796782635
