filename,mu,ke,d0,max_psi,final_psi,max_Ec,final_Ec,lipschitz,is_stable
run_mu0.15000_ke1.00_d0149.9992.csv,0.15,1.0,149.9992314,1.0,0.4765638416320048,0.005907426210881472,0.005907426210881472,0.6727446195788926,True
run_mu0.15000_ke1.00_d0155.0000.csv,0.15,1.0,155.0,1.0,0.4765638416320048,0.005907426210881472,0.005907426210881472,0.6727446195788926,True
run_mu0.15000_ke1.00_d0160.0000.csv,0.15,1.0,160.0,1.0,0.4765638416320048,0.005907426210881472,0.005907426210881472,0.6727446195788926,True
run_mu0.16905_ke0.00_d0140.0000.csv,0.16905,0.0,140.0,1.0,0.4291429264006274,0.005738036892672174,0.005738036892672174,0.6924444515134331,True
run_mu0.16905_ke0.00_d0145.0000.csv,0.16905,0.0,145.0,1.0,0.4291429264006274,0.005738036892672174,0.005738036892672174,0.6924444515134331,True
run_mu0.16905_ke0.00_d0149.9992.csv,0.16905,0.0,149.9992314,1.0,0.4291429264006274,0.005738036892672174,0.005738036892672174,0.6924444515134331,True
run_mu0.16905_ke0.00_d0155.0000.csv,0.16905,0.0,155.0,1.0,0.4291429264006274,0.005738036892672174,0.005738036892672174,0.6924444515134331,True
run_mu0.16905_ke0.00_d0160.0000.csv,0.16905,0.0,160.0,1.0,0.4291429264006274,0.005738036892672174,0.005738036892672174,0.6924444515134331,True
run_mu0.16905_ke0.10_d0140.0000.csv,0.16905,0.1,140.0,1.0,0.42956301531431174,0.0057402057136445835,0.0057402057136445835,0.6921855987610166,True
run_mu0.16905_ke0.10_d0145.0000.csv,0.16905,0.1,145.0,1.0,0.42956301531431174,0.0057402057136445835,0.0057402057136445835,0.6921855987610166,True
run_mu0.16905_ke0.10_d0149.9992.csv,0.16905,0.1,149.9992314,1.0,0.42956301531431174,0.0057402057136445835,0.0057402057136445835,0.6921855987610166,True
run_mu0.16905_ke0.10_d0155.0000.csv,0.16905,0.1,155.0,1.0,0.42956301531431174,0.0057402057136445835,0.0057402057136445835,0.6921855987610166,True
run_mu0.16905_ke0.10_d0160.0000.csv,0.16905,0.1,160.0,1.0,0.42956301531431174,0.0057402057136445835,0.0057402057136445835,0.6921855987610166,True
run_mu0.16905_ke0.20_d0140.0000.csv,0.16905,0.2,140.0,1.0,0.42998310422799685,0.005742374534616984,0.005742374534616984,0.6919269415393089,True
run_mu0.16905_ke0.20_d0145.0000.csv,0.16905,0.2,145.0,1.0,0.42998310422799685,0.005742374534616984,0.005742374534616984,0.6919269415393089,True
run_mu0.16905_ke0.20_d0149.9992.csv,0.16905,0.2,149.9992314,1.0,0.42998310422799685,0.005742374534616984,0.005742374534616984,0.6919269415393089,True
run_mu0.16905_ke0.20_d0155.0000.csv,0.16905,0.2,155.0,1.0,0.42998310422799685,0.005742374534616984,0.005742374534616984,0.6919269415393089,True
run_mu0.16905_ke0.20_d0160.0000.csv,0.16905,0.2,160.0,1.0,0.42998310422799685,0.005742374534616984,0.005742374534616984,0.6919269415393089,True
run_mu0.16905_ke0.30_d0140.0000.csv,0.16905,0.3,140.0,1.0,0.4304031931416834,0.005744543355589389,0.005744543355589389,0.6916684796268436,True
run_mu0.16905_ke0.30_d0145.0000.csv,0.16905,0.3,145.0,1.0,0.4304031931416834,0.005744543355589389,0.005744543355589389,0.6916684796268436,True
run_mu0.16905_ke0.30_d0149.9992.csv,0.16905,0.3,149.9992314,1.0,0.4304031931416834,0.005744543355589389,0.005744543355589389,0.6916684796268436,True
run_mu0.16905_ke0.30_d0155.0000.csv,0.16905,0.3,155.0,1.0,0.4304031931416834,0.005744543355589389,0.005744543355589389,0.6916684796268436,True
run_mu0.16905_ke0.30_d0160.0000.csv,0.16905,0.3,160.0,1.0,0.4304031931416834,0.005744543355589389,0.005744543355589389,0.6916684796268436,True
run_mu0.16905_ke0.40_d0140.0000.csv,0.16905,0.4,140.0,1.0,0.43082328205536813,0.005746712176561782,0.005746712176561782,0.6914102128024925,True
run_mu0.16905_ke0.40_d0145.0000.csv,0.16905,0.4,145.0,1.0,0.43082328205536813,0.005746712176561782,0.005746712176561782,0.6914102128024925,True
run_mu0.16905_ke0.40_d0149.9992.csv,0.16905,0.4,149.9992314,1.0,0.43082328205536813,0.005746712176561782,0.005746712176561782,0.6914102128024925,True
run_mu0.16905_ke0.40_d0155.0000.csv,0.16905,0.4,155.0,1.0,0.43082328205536813,0.005746712176561782,0.005746712176561782,0.6914102128024925,True
run_mu0.16905_ke0.40_d0160.0000.csv,0.16905,0.4,160.0,1.0,0.43082328205536813,0.005746712176561782,0.005746712176561782,0.6914102128024925,True
run_mu0.16905_ke0.50_d0140.0000.csv,0.16905,0.5,140.0,1.0,0.431243370969054,0.00574888099753418,0.00574888099753418,0.6911521408454565,True
run_mu0.16905_ke0.50_d0145.0000.csv,0.16905,0.5,145.0,1.0,0.431243370969054,0.00574888099753418,0.00574888099753418,0.6911521408454565,True
run_mu0.16905_ke0.50_d0149.9992.csv,0.16905,0.5,149.9992314,1.0,0.431243370969054,0.00574888099753418,0.00574888099753418,0.6911521408454565,True
run_mu0.16905_ke0.50_d0155.0000.csv,0.16905,0.5,155.0,1.0,0.431243370969054,0.00574888099753418,0.00574888099753418,0.6911521408454565,True
run_mu0.16905_ke0.50_d0160.0000.csv,0.16905,0.5,160.0,1.0,0.431243370969054,0.00574888099753418,0.00574888099753418,0.6911521408454565,True
run_mu0.16905_ke0.60_d0140.0000.csv,0.16905,0.6,140.0,1.0,0.43166345988273896,0.005751049818506582,0.005751049818506582,0.6908942635352725,True
run_mu0.16905_ke0.60_d0145.0000.csv,0.16905,0.6,145.0,1.0,0.43166345988273896,0.005751049818506582,0.005751049818506582,0.6908942635352725,True
run_mu0.16905_ke0.60_d0149.9992.csv,0.16905,0.6,149.9992314,1.0,0.43166345988273896,0.005751049818506582,0.005751049818506582,0.6908942635352725,True
run_mu0.16905_ke0.60_d0155.0000.csv,0.16905,0.6,155.0,1.0,0.43166345988273896,0.005751049818506582,0.005751049818506582,0.6908942635352725,True
run_mu0.16905_ke0.60_d0160.0000.csv,0.16905,0.6,160.0,1.0,0.43166345988273896,0.005751049818506582,0.005751049818506582,0.6908942635352725,True
run_mu0.16905_ke0.70_d0140.0000.csv,0.16905,0.7,140.0,1.0,0.43208354879642485,0.005753218639478984,0.005753218639478984,0.6906365806518102,True
run_mu0.16905_ke0.70_d0145.0000.csv,0.16905,0.7,145.0,1.0,0.43208354879642485,0.005753218639478984,0.005753218639478984,0.6906365806518102,True
run_mu0.16905_ke0.70_d0149.9992.csv,0.16905,0.7,149.9992314,1.0,0.43208354879642485,0.005753218639478984,0.005753218639478984,0.6906365806518102,True
run_mu0.16905_ke0.70_d0155.0000.csv,0.16905,0.7,155.0,1.0,0.43208354879642485,0.005753218639478984,0.005753218639478984,0.6906365806518102,True
run_mu0.16905_ke0.70_d0160.0000.csv,0.16905,0.7,160.0,1.0,0.43208354879642485,0.005753218639478984,0.005753218639478984,0.6906365806518102,True
run_mu0.16905_ke0.80_d0140.0000.csv,0.16905,0.8,140.0,1.0,0.4325036377101093,0.005755387460451374,0.005755387460451374,0.690379091975271,True
run_mu0.16905_ke0.80_d0145.0000.csv,0.16905,0.8,145.0,1.0,0.4325036377101093,0.005755387460451374,0.005755387460451374,0.690379091975271,True
run_mu0.16905_ke0.80_d0149.9992.csv,0.16905,0.8,149.9992314,1.0,0.4325036377101093,0.005755387460451374,0.005755387460451374,0.690379091975271,True
