"# Primal Logic Kernel Test: MU=0.10000000, KE=0.20"
"# Core: D0=149.9992314000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:53.767592
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.999008,0.00398,3.9760518399999995e-05
0.02,0.998016952,0.0039601,7.9282987716152e-05
0.03,0.9970268552479999,0.0039402995,0.00011856883190835467
0.04,0.9960377089917519,0.0039205980025,0.00015761946643123205
0.05,0.9950495124787652,0.0039009950124875,0.00019643629828480986
0.06,0.9940622649563113,0.0038814900374250626,0.000235020726064891
0.07,0.9930759656714299,0.0038620825872379373,0.0002733741400131323
0.08,0.9920906138709329,0.0038427721743017475,0.00031149792206682387
0.09,0.9911062088014105,0.0038235583134302387,0.00034939344590837346
0.1,0.990122749709236,0.0038044405218630875,0.0003870620770144967
0.11,0.9891402358405704,0.0037854183192537723,0.0004245051727051156
0.12,0.9881586664413684,0.0037664912276575034,0.0004617240821919671
0.13,0.9871780407573824,0.0037476587715192158,0.0004987201466269226
0.14,0.986198358034168,0.0037289204776616196,0.0005354946991500214
0.15,0.9852196175170892,0.0037102758752733116,0.000572049064937218
0.16,0.9842418184513226,0.003691724495896945,0.000608384561247847
0.17,0.9832649600818631,0.00367326587341746,0.000644502497471806
0.18,0.9822890416535281,0.003654899544050373,0.0006804041751764576
0.19,0.9813140624109628,0.0036366250463301213,0.0007160908881532542
0.2,0.9803400215986444,0.0036184419210984705,0.0007515639224640854
0.21,0.979366918460888,0.0036003497114929783,0.0007868245564873497
0.22,0.97839475224185,0.0035823479629355135,0.0008218740609637536
0.23,0.9774235221855341,0.003564436223120836,0.0008567136990418382
0.24,0.9764532275357948,0.0035466140420052318,0.000891344726323236
0.25,0.975483867536343,0.003528880971795206,0.000925768390907658
0.26,0.9745154414307502,0.0035112365669362298,0.0009599859334376145
0.27,0.9735479484624533,0.0034936803841015486,0.0009939985871428704
0.28,0.972581387874759,0.003476211982181041,0.0010278075778846355
0.29,0.9716157589108486,0.0034588309222701357,0.0010614141241994935
0.3,0.9706510608137823,0.003441536767658785,0.0010948194373430699
0.31,0.9696872928265038,0.0034243290838204907,0.0011280247213334394
0.32,0.9687244541918449,0.0034072074384013883,0.0011610311729942772
0.33,0.9677625441525299,0.0033901714012093812,0.0011938399819977526
0.34,0.9668015619511798,0.0033732205442033344,0.0012264523309071685
0.35000000000000003,0.9658415068303171,0.003356354441482318,0.0012588693952193476
0.36,0.9648823780323698,0.003339572669274906,0.0012910923434067663
0.37,0.963924174799676,0.0033228748059285318,0.0013231223369594392
0.38,0.9629668963744882,0.003306260431898889,0.0013549605304265537
0.39,0.9620105419989775,0.0032897291297393945,0.001386608071457858
0.4,0.961055110915238,0.0032732804840906976,0.0014180661008448027
0.41000000000000003,0.9601006023652909,0.003256914081670244,0.0014493357525614387
0.42,0.959147015591089,0.0032406295112618927,0.0014804181538050712
0.43,0.9581943498345203,0.0032244263637055833,0.0015113144250366727
0.44,0.9572426043374133,0.0032083042318870555,0.0015420256800210558
0.45,0.9562917783415397,0.0031922627107276204,0.0015725530258668067
0.46,0.9553418710886196,0.0031763013971739824,0.0016028975630659826
0.47000000000000003,0.9543928818203253,0.0031604198901881123,0.0016330603855335716
0.48,0.9534448097782854,0.0031446177907371716,0.0016630425806467197
0.49,0.9524976542040886,0.0031288947017834856,0.0016928452292837234
0.5,0.9515514143392881,0.003113250228274568,0.0017224694058627912
0.51,0.9506060894254054,0.0030976839771331955,0.0017519161783805745
0.52,0.9496616787039343,0.0030821955572475296,0.0017811866084504694
0.53,0.9487181814163448,0.003066784579461292,0.0018102817513406914
0.54,0.9477755968040874,0.0030514506565639853,0.001839202656012123
0.55,0.9468339241085965,0.0030361934032811654,0.0018679503651559363
0.56,0.9458931625712944,0.0030210124362647596,0.001896525915230993
0.5700000000000001,0.9449533114335956,0.0030059073740834356,0.001924930336501021
0.58,0.9440143699369102,0.0029908778372130184,0.00195316465307157
0.59,0.9430763373226477,0.0029759234480269533,0.001981229882926749
0.6,0.9421392128322211,0.0029610438307868187,0.0020091270379657407
0.61,0.9412029957070505,0.0029462386116328844,0.002036857124039107
0.62,0.9402676851885666,0.00293150741857472,0.002064421140984871
0.63,0.9393332805182152,0.0029168498814818463,0.002091820082664386
0.64,0.9383997809374599,0.002902265632074437,0.0021190549369979957
0.65,0.9374671856877866,0.0028877543039140647,0.002146126686000477
0.66,0.9365354940107067,0.0028733155323944944,0.002173036305816274
0.67,0.9356047051477607,0.002858948954732522,0.0021997847667545242
0.68,0.9346748183405225,0.002844654209958859,0.0022263730333238734
0.6900000000000001,0.9337458328306019,0.0028304309389090647,0.002252802064267085
0.7000000000000001,0.9328177478596491,0.0028162787842145195,0.002279072812595444
0.71,0.9318905626693579,0.002802197390293447,0.002305186225622956
0.72,0.9309642765014691,0.00278818640334198,0.002331143245000341
0.73,0.9300388885977743,0.00277424547132527,0.002356944806748829
0.74,0.9291143982001192,0.0027603742439686434,0.0023825918412937494
0.75,0.928190804550407,0.0027465723727488002,0.0024080852734979256
0.76,0.9272681068906021,0.0027328395108850564,0.002433426022694868
0.77,0.9263463044627332,0.0027191753133306313,0.0024586150027217694
0.78,0.9254253965088972,0.0027055794367639783,0.0024836531219523056
0.79,0.9245053822712619,0.0026920515395801583,0.0025085412833292407
0.8,0.9235862609920698,0.0026785912818822577,0.0025332803843968366
0.81,0.9226680319136414,0.0026651983254728463,0.0025578713173330723
0.8200000000000001,0.9217506942783787,0.002651872333845482,0.0025823149689816693
0.8300000000000001,0.9208342473287681,0.0026386129721762547,0.002606612220883928
0.84,0.9199186903073836,0.0026254199073153734,0.002630763949310373
0.85,0.9190040224568908,0.0026122928077787965,0.002654771025292212
0.86,0.9180902430200495,0.0025992313437399025,0.002678634314652607
0.87,0.9171773512397169,0.002586235187021203,0.0027023546780377576
0.88,0.9162653463588513,0.0025733040110860967,0.0027259329709478017
0.89,0.9153542276205145,0.0025604374910306663,0.0027493700437675314
0.9,0.9144439942678761,0.0025476353035755127,0.002772666741796926
0.91,0.9135346455442154,0.002534897127057635,0.0027958239052815023
0.92,0.9126261806929252,0.002522222641422347,0.0028188423694424872
0.93,0.9117185989575152,0.002509611528215235,0.0028417229645068074
0.9400000000000001,0.9108118995816141,0.002497063470574159,0.0028644665157369024
0.9500000000000001,0.9099060818089737,0.002484578153221288,0.00288707384346036
0.96,0.9090011448834712,0.0024721552624551815,0.002909545763099375
0.97,0.9080970880491126,0.0024597944861429054,0.002931883085200031
0.98,0.9071939105500357,0.002447495513712191,0.0029540866154614135
0.99,0.9062916116305131,0.00243525803614363,0.002976157154764541
1.0,0.9053901905349548,0.0024230817459629118,0.0029980954992011324
1.01,0.9044896465079119,0.0024109663372330974,0.0030199024401021965
1.02,0.9035899787940784,0.002398911505546932,0.003041578764066457
1.03,0.9026911866382954,0.0023869169480191976,0.003063125252988602
1.04,0.9017932692855531,0.0023749823632791016,0.0030845426840873723
1.05,0.9008962259809942,0.002363107451462706,0.0031058318299334755
1.06,0.9000000559699161,0.0023512919142053925,0.00312699345847734
1.07,0.8991047584977746,0.0023395354546343655,0.0031480283330767
1.08,0.8982103328101861,0.0023278377773611938,0.003168937212524017
1.09,0.8973167781529306,0.002316198588474388,0.0031897208510737393
1.1,0.8964240937719546,0.002304617595532016,0.0032103799984693963
1.11,0.8955322789133737,0.002293094507554356,0.0032309153999705354
1.12,0.8946413328234755,0.002281629035016584,0.0032513277963794954
1.1300000000000001,0.893751254748722,0.002270220889841501,0.0032716179240680214
1.1400000000000001,0.892862043935753,0.0022588697853922935,0.003291786515003722
1.1500000000000001,0.891973699631388,0.002247575436465332,0.0033118342967763683
1.16,0.8910862210826295,0.0022363375592830055,0.0033317619926240345
1.17,0.8901996075366654,0.0022251558714865903,0.003351570321459087
1.18,0.8893138582408717,0.0022140300921291572,0.003371259997894015
1.19,0.8884289724428152,0.0022029599416685114,0.003390831732267107
1.2,0.8875449493902556,0.0021919451419601687,0.0034102862306679797
1.21,0.8866617883311493,0.002180985416250368,0.003429624194962947
1.22,0.8857794885136506,0.002170080489169116,0.0034488463228202434
1.23,0.8848980491861154,0.0021592300867232703,0.003467953307735097
1.24,0.8840174695971027,0.002148433936289654,0.0034869458390546504
1.25,0.8831377489953782,0.0021376917666082055,0.0035058246020027335
1.26,0.882258886629916,0.0021270033077751644,0.003524590277704492
1.27,0.8813808817499017,0.0021163682912362885,0.003543243543210866
1.28,0.8805037336047342,0.002105786449780107,0.003561785071522922
1.29,0.879627441444029,0.0020952575175312064,0.0035802155316160458
1.3,0.87875200451762,0.0020847812299435503,0.003598535588463982
1.31,0.8778774220755623,0.0020743573237938327,0.003616745903062739
1.32,0.8770036933681343,0.0020639855371748636,0.0036348471324543466
1.33,0.8761308176458406,0.0020536656094889893,0.003652839929750474
1.34,0.8752587941594137,0.0020433972814415443,0.003670724944155905
1.35,0.8743876221598171,0.0020331802950343367,0.003688502820991878
1.36,0.8735173008982474,0.002023014393559165,0.003706174201719279
1.37,0.8726478296261363,0.0020128993215913693,0.003723739723961705
1.3800000000000001,0.8717792075951534,0.0020028348249834125,0.003741200021528385
1.3900000000000001,0.8709114340572082,0.0019928206508584953,0.003758555724436965
1.4000000000000001,0.8700445082644527,0.0019828565476042027,0.0037758074589361577
1.41,0.8691784294692835,0.0019729422648661816,0.0037929558475282574
1.42,0.8683131969243439,0.0019630775535418505,0.0038100015089915207
1.43,0.8674488098825267,0.0019532621657741413,0.003826945058402414
1.44,0.8665852675969757,0.0019434958549452706,0.0038437871071577276
1.45,0.8657225693210887,0.0019337783756705443,0.0038605282629965583
1.46,0.864860714308519,0.0019241094837921917,0.0038771691300221616
1.47,0.863999701813178,0.0019144889363732307,0.003893710308723673
1.48,0.8631395310892376,0.0019049164916913645,0.003910152395997699
1.49,0.8622802013911317,0.0018953919092329077,0.003926495985169784
1.5,0.861421711973559,0.0018859149496867431,0.00394274166601574
1.51,0.8605640620914848,0.0018764853749383094,0.003958890024782862
1.52,0.8597072510001432,0.0018671029480636179,0.003974941644211002
1.53,0.8588512779550392,0.0018577674333232997,0.003990897103553532
1.54,0.8579961422119509,0.0018484785961566832,0.004006756978598171
1.55,0.8571418430269312,0.0018392362031758999,0.004022521841687691
1.56,0.8562883796563107,0.0018300400221600204,0.004038192261740507
1.57,0.8554357513566987,0.0018208898220492202,0.004053768804271132
1.58,0.854583957384986,0.001811785372938974,0.0040692520314105154
1.59,0.8537329969983469,0.001802726446074279,0.004084642501926267
1.6,0.8528828694542407,0.0017937128138439077,0.0040999407712427475
1.61,0.8520335740104142,0.0017847442497746881,0.004115147391461048
1.62,0.8511851099249034,0.0017758205285258147,0.004130262911378849
1.6300000000000001,0.8503374764560355,0.0017669414258831857,0.0041452878765101606
1.6400000000000001,0.8494906728624313,0.0017581067187537698,0.004160222829104942
1.6500000000000001,0.8486446984030064,0.001749316185160001,0.0041750683081686075
1.6600000000000001,0.8477995523369737,0.0017405696042342008,0.004189824849481418
1.67,0.8469552339238452,0.0017318667562130298,0.004204492985617752
1.68,0.8461117424234338,0.0017232074224319647,0.0042190732459652614
1.69,0.8452690770958552,0.0017145913853198048,0.004233566156743919
1.7,0.84442723720153,0.0017060184283932058,0.004247972241024949
1.71,0.8435862220011853,0.0016974883362512398,0.004262292018749642
1.72,0.8427460307558566,0.0016890008945699836,0.004276526006748061
1.73,0.84190666272689,0.0016805558900971336,0.004290674718757638
1.74,0.8410681171759433,0.0016721531106466479,0.004304738665441653
1.75,0.8402303933649886,0.0016637923450934147,0.004318718354407608
1.76,0.8393934905563138,0.0016554733833679476,0.0043326142902254915
1.77,0.8385574080125243,0.001647196016451108,0.00434642697444593
1.78,0.8377221449965447,0.0016389600363688524,0.004360156905618235
1.79,0.8368877007716209,0.0016307652361870083,0.004373804579308344
1.8,0.8360540746013216,0.0016226114100060733,0.004387370488116646
1.81,0.8352212657495404,0.0016144983529560429,0.004400855121695711
1.82,0.8343892734804967,0.0016064258611912627,0.004414258966767908
1.83,0.8335580970587386,0.0015983937318853063,0.004427582507142917
1.84,0.8327277357491436,0.0015904017632258798,0.0044408262237351425
1.85,0.8318981888169209,0.0015824497544097505,0.004453990594581015
1.86,0.8310694555276128,0.0015745375056377018,0.004467076094856196
1.87,0.8302415351470964,0.0015666648181095132,0.004480083196892678
1.8800000000000001,0.8294144269415855,0.0015588314940189656,0.00449301237019578
1.8900000000000001,0.828588130177632,0.0015510373365488707,0.004505864081461047
1.9000000000000001,0.8277626441221274,0.0015432821498661264,0.004518638794591044
1.9100000000000001,0.826937968042305,0.0015355657391167958,0.00453133697071205
1.92,0.8261141012057409,0.0015278879104212119,0.004543959068190657
1.93,0.825291042880356,0.0015202484708691057,0.004556505542650266
1.94,0.8244687923344174,0.0015126472285147603,0.004568976846987482
1.95,0.82364734883654,0.0015050839923721865,0.004581373431388419
1.96,0.8228267116556882,0.0014975585724103257,0.0045936957433449005
1.97,0.8220068800611774,0.001490070779548274,0.004605944227670569
1.98,0.8211878533226753,0.0014826204256505326,0.004618119326516892
1.99,0.820369630710204,0.00147520732352228,0.004630221479389082
2.0,0.8195522114941408,0.0014678312869046686,0.004642251123161912
2.0100000000000002,0.8187355949452205,0.0014604921304701452,0.004654208692095445
2.02,0.8179197803345363,0.0014531896698177945,0.004666094617850663
2.0300000000000002,0.8171047669335414,0.0014459237214687055,0.004677909329505007
2.04,0.8162905540140508,0.001438694102861362,0.0046896532535678215
2.05,0.8154771408482425,0.0014315006323470552,0.00470132681399571
2.06,0.814664526708659,0.00142434312918532,0.0047129304322077945
2.07,0.8138527108682087,0.0014172214135393935,0.004724464527100889
2.08,0.8130416926001676,0.0014101353064716964,0.004735929515064579
2.09,0.8122314711781803,0.0014030846299393379,0.004747325809996211
2.1,0.811422045876262,0.0013960692067896412,0.004758653823315792
2.11,0.8106134159687993,0.001389088860755693,0.0047699139639808055
2.12,0.8098055807305521,0.0013821434164519146,0.004781106638500933
2.13,0.8089985394366545,0.001375232699369655,0.004792232250952689
2.14,0.8081922913626165,0.0013683565358728067,0.004803291202993969
2.15,0.8073868357843256,0.0013615147531934426,0.0048142838938785145
2.16,0.8065821719780476,0.0013547071794274754,0.004825210720470283
2.17,0.8057782992204284,0.0013479336435303381,0.004836072077257742
2.18,0.804975216788495,0.0013411939753126864,0.0048468683563680694
2.19,0.8041729239596571,0.001334488005436123,0.004857599947581276
2.2,0.8033714200117084,0.0013278155654089423,0.004868267238344238
2.21,0.8025707042228275,0.0013211764875818977,0.004878870613784651
2.22,0.8017707758715799,0.0013145706051439882,0.004889410456724893
2.23,0.8009716342369185,0.0013079977521182683,0.004899887147695817
2.24,0.8001732785981859,0.001301457763357677,0.004910301064950447
2.25,0.7993757082351144,0.0012949504745408886,0.004920652584477602
2.2600000000000002,0.7985789224278284,0.001288475722168184,0.004930942080015437
2.27,0.7977829204568448,0.001282033343557343,0.004941169923064899
2.2800000000000002,0.7969877016030751,0.0012756231768395563,0.004951336482903109
2.29,0.7961932651478257,0.0012692450609553584,0.004961442126596657
2.3000000000000003,0.7953996103727998,0.0012628988356505816,0.004971487219014824
2.31,0.7946067365600983,0.0012565843414723288,0.004981472122842722
