"# Primal Logic Kernel Test: MU=0.15000000, KE=0.10"
"# Core: D0=149.9992314000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:53.988599
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.998504,0.00398,3.9740459199999994e-05
0.02,0.997010224,0.0039601,7.9223061080624e-05
0.03,0.995518668764,0.0039402995,0.00011844947820833855
0.04,0.994029331060354,0.0039205980025,0.0001574213723061549
0.05,0.9925422076617659,0.0039009950124875,0.0001961403943238737
0.06,0.9910572953452857,0.0038814900374250626,0.00023460818450787526
0.07,0.9895745908923053,0.0038620825872379373,0.000272826372470458
0.08,0.9880940910885541,0.0038427721743017475,0.00031079657725872873
0.09,0.9866157927240955,0.0038235583134302387,0.00034852040742304653
0.1,0.9851396925933228,0.0038044405218630875,0.00038599946108502437
0.11,0.9836657874949547,0.0037854183192537723,0.00042323532600509027
0.12,0.9821940742320315,0.0037664912276575034,0.00046022957964961155
0.13,0.9807245496119111,0.0037476587715192158,0.0004969837892575846
0.14,0.9792572104462648,0.0037289204776616196,0.0005334995119068934
0.15,0.977792053551073,0.0037102758752733116,0.0005697782945801383
0.16,0.9763290757466216,0.003691724495896945,0.0006058216742300406
0.17,0.9748682738574976,0.00367326587341746,0.000641631177844422
0.18,0.9734096447125848,0.003654899544050373,0.0006772083225107646
0.19,0.97195318514506,0.0036366250463301213,0.0007125546154803532
0.2,0.9704988919923887,0.0036184419210984705,0.000747671554232002
0.21,0.9690467620963212,0.0036003497114929783,0.0007825606265353689
0.22,0.9675967923028882,0.0035823479629355135,0.0008172233105138608
0.23,0.9661489794623968,0.003564436223120836,0.0008516610747071308
0.24,0.9647033204294263,0.0035466140420052318,0.0008858753781331715
0.25,0.9632598120628242,0.003528880971795206,0.0009198676703500068
0.26,0.9618184512257018,0.0035112365669362298,0.0009536393915169834
0.27,0.9603792347854302,0.0034936803841015486,0.0009871919724556664
0.28,0.9589421596136362,0.003476211982181041,0.0010205268347103413
0.29,0.9575072225861979,0.0034588309222701357,0.0010536453906081226
0.3,0.9560744205832409,0.003441536767658785,0.0010865490433186755
0.31,0.9546437504891336,0.0034243290838204907,0.0011192391869135497
0.32,0.9532152091924837,0.0034072074384013883,0.0011517172064251294
0.33,0.9517887935861333,0.0033901714012093812,0.0011839844779052023
0.34,0.9503645005671554,0.0033732205442033344,0.001216042368483149
0.35000000000000003,0.9489423270368489,0.003356354441482318,0.001247892236423756
0.36,0.9475222699007351,0.003339572669274906,0.0012795354311846542
0.37,0.9461043260685532,0.0033228748059285318,0.001310973293473386
0.38,0.9446884924542563,0.003306260431898889,0.0013422071553041031
0.39,0.9432747659760069,0.0032897291297393945,0.0013732383400538969
0.4,0.9418631435561726,0.0032732804840906976,0.0014040681625187641
0.41000000000000003,0.9404536221213224,0.003256914081670244,0.0014346979289692114
0.42,0.9390461986022222,0.0032406295112618927,0.0014651289372054979
0.43,0.9376408699338301,0.0032244263637055833,0.0014953624766125227
0.44,0.9362376330552931,0.0032083042318870555,0.001525399828214355
0.45,0.934836484909942,0.0031922627107276204,0.0015552422647284118
0.46,0.9334374224452878,0.0031763013971739824,0.0015848910506192863
0.47000000000000003,0.9320404426130171,0.0031604198901881123,0.0016143474421522253
0.48,0.9306455423689878,0.0031446177907371716,0.001643612687446263
0.49,0.929252718673225,0.0031288947017834856,0.0016726880265270085
0.5,0.927861968489917,0.003113250228274568,0.0017015746913790937
0.51,0.9264732887874104,0.0030976839771331955,0.0017302739059982804
0.52,0.9250866765382064,0.0030821955572475296,0.0017587868864432298
0.53,0.9237021287189564,0.003066784579461292,0.0017871148408869384
0.54,0.9223196423104574,0.0030514506565639853,0.0018152589696678394
0.55,0.9209392142976482,0.0030361934032811654,0.001843220465340574
0.56,0.9195608416696051,0.0030210124362647596,0.0018710005127264336
0.5700000000000001,0.9181845214195369,0.0030059073740834356,0.0018986002889634763
0.58,0.9168102505447817,0.0029908778372130184,0.0019260209635563173
0.59,0.9154380260468018,0.0029759234480269533,0.0019532636984255993
0.6,0.9140678449311797,0.0029610438307868187,0.00198032964795714
0.61,0.9126997042076137,0.0029462386116328844,0.002007219959050764
0.62,0.9113336008899139,0.00293150741857472,0.002033935771168816
0.63,0.9099695319959976,0.0029168498814818463,0.0020604782163843624
0.64,0.9086074945478851,0.002902265632074437,0.0020868484194290784
0.65,0.9072474855716954,0.0028877543039140647,0.002113047497740827
0.66,0.9058895020976419,0.0028733155323944944,0.00213907656151093
0.67,0.9045335411600278,0.002858948954732522,0.0021649367137311294
0.68,0.9031795997972425,0.002844654209958859,0.002190629050240251
0.6900000000000001,0.9018276750517565,0.0028304309389090647,0.0022161546597705604
0.7000000000000001,0.9004777639701178,0.0028162787842145195,0.00224151462399382
0.71,0.8991298636029469,0.002802197390293447,0.002266710017567051
0.72,0.8977839710049328,0.00278818640334198,0.002291741908177994
0.73,0.8964400832348287,0.00277424547132527,0.002316611356590281
0.74,0.8950981973554478,0.0027603742439686434,0.002341319416688308
0.75,0.8937583104336586,0.0027465723727488002,0.0023658671355218253
0.76,0.8924204195403809,0.0027328395108850564,0.002390255553350231
0.77,0.8910845217505812,0.0027191753133306313,0.002414485703686583
0.78,0.8897506141432686,0.0027055794367639783,0.0024385586133413243
0.79,0.8884186938014905,0.0026920515395801583,0.002462475302465725
0.8,0.8870887578123279,0.0026785912818822577,0.0024862367845950436
0.81,0.8857608032668912,0.0026651983254728463,0.002509844066691408
0.8200000000000001,0.8844348272603163,0.002651872333845482,0.0025332981491864182
0.8300000000000001,0.8831108268917597,0.0026386129721762547,0.0025566000260234772
0.84,0.8817887992643942,0.0026254199073153734,0.002579750684699842
0.85,0.880468741485405,0.0026122928077787965,0.0026027511063084056
0.86,0.8791506506659846,0.0025992313437399025,0.002625602265579209
0.87,0.8778345239213294,0.002586235187021203,0.0026483051309206824
0.88,0.8765203583706345,0.0025733040110860967,0.00267086066446062
0.89,0.8752081511370896,0.0025604374910306663,0.00269326982208689
0.9,0.873897899347875,0.0025476353035755127,0.0027155335534878814
0.91,0.8725896001341568,0.002534897127057635,0.0027376528021926857
0.92,0.8712832506310826,0.002522222641422347,0.0027596285056110236
0.93,0.8699788479777774,0.002509611528215235,0.002781461595072908
0.9400000000000001,0.8686763893173389,0.002497063470574159,0.0028031529958680535
0.9500000000000001,0.8673758717968335,0.002484578153221288,0.0028247036272850304
0.96,0.8660772925672915,0.0024721552624551815,0.002846114402650162
0.97,0.864780648783703,0.0024597944861429054,0.0028673862293661745
0.98,0.8634859376050136,0.002447495513712191,0.0028885200089505928
0.99,0.8621931561941197,0.00243525803614363,0.0029095166370738906
