"# Primal Logic Kernel Test: MU=0.12000000, KE=0.90"
"# Core: D0=145.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:53.960573
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.998836,0.00398,3.97536728e-05
0.02,0.9976732168,0.0039601,7.926252985849681e-05
0.03,0.99651164983984,0.0039402995,0.00011852807341457779
0.04,0.9953512985555322,0.0039205980025,0.0001575517965436038
0.05,0.994192162379288,0.0039009950124875,0.00019633518321256145
0.06,0.9930342407395453,0.0038814900374250626,0.0002348797083350865
0.07,0.9918775330609947,0.0038620825872379373,0.0002731868378261604
0.08,0.9907220387646066,0.0038427721743017475,0.00031125802865648167
0.09,0.9895677572676578,0.0038235583134302387,0.00034909472890651435
0.1,0.9884146879837574,0.0038044405218630875,0.000386698377820215
0.11,0.9872628303228737,0.0037854183192537723,0.00042407040585844036
0.12,0.9861121836913594,0.0037664912276575034,0.00046121223475203727
0.13,0.9849627474919788,0.0037476587715192158,0.0004981252775546171
0.14,0.9838145211239321,0.0037289204776616196,0.000534810938695016
0.15,0.9826675039828823,0.0037102758752733116,0.0005712706140294432
0.16,0.9815216954609802,0.003691724495896945,0.0006075056908933193
0.17,0.9803770949468901,0.00367326587341746,0.0006435175481528049
0.18,0.9792337018258146,0.003654899544050373,0.0006793075562560242
0.19,0.9780915154795201,0.0036366250463301213,0.0007148770772839822
0.2,0.9769505352863617,0.0036184419210984705,0.0007502274650011798
0.21,0.9758107606213079,0.0036003497114929783,0.0007853600649059265
0.22,0.9746721908559658,0.0035823479629355135,0.0008202762142803541
0.23,0.973534825358605,0.003564436223120836,0.0008549772422401324
0.24,0.9723986634941828,0.0035466140420052318,0.0008894644697838883
0.25,0.9712637046243678,0.003528880971795206,0.0009237392098423308
0.26,0.9701299481075648,0.0035112365669362298,0.0009578027673270831
0.27,0.9689973932989382,0.0034936803841015486,0.0009916564391792234
0.28,0.9678660395504364,0.003476211982181041,0.0010253015144175367
0.29,0.9667358862108155,0.0034588309222701357,0.0010587392741864786
0.3,0.965606932625663,0.003441536767658785,0.001091970991803853
0.31,0.9644791781374211,0.0034243290838204907,0.0011249979328082057
0.32,0.9633526220854106,0.0034072074384013883,0.0011578213550059347
0.33,0.9622272638058538,0.0033901714012093812,0.0011904425085181203
0.34,0.9611031026318976,0.0033732205442033344,0.0012228626358270751
0.35000000000000003,0.9599801378936371,0.003356354441482318,0.0012550829718226163
0.36,0.9588583689181381,0.003339572669274906,0.0012871047438480616
0.37,0.9577377950294599,0.0033228748059285318,0.001318929171745951
0.38,0.9566184155486779,0.003306260431898889,0.0013505574679034949
0.39,0.9555002297939066,0.0032897291297393945,0.0013819908372977518
0.4,0.9543832370803216,0.0032732804840906976,0.001413230477540535
0.41000000000000003,0.953267436720182,0.003256914081670244,0.0014442775789230515
0.42,0.9521528280228528,0.0032406295112618927,0.0014751333244602748
0.43,0.9510394102948267,0.0032244263637055833,0.0015057988899350512
0.44,0.9499271828397463,0.0032083042318870555,0.0015362754439419443
0.45,0.9488161449584256,0.0031922627107276204,0.0015665641479308155
0.46,0.947706295948872,0.0031763013971739824,0.0015966661562501453
0.47000000000000003,0.9465976351063079,0.0031604198901881123,0.0016265826161900954
0.48,0.945490161723192,0.0031446177907371716,0.0016563146680253125
0.49,0.9443838750892408,0.0031288947017834856,0.0016858634450574773
0.5,0.9432787744914498,0.003113250228274568,0.001715230073657598
0.51,0.9421748592141146,0.0030976839771331955,0.0017444156733080508
0.52,0.9410721285388518,0.0030821955572475296,0.0017734213566443701
0.53,0.9399705817446204,0.003066784579461292,0.0018022482294967868
0.54,0.9388702181077421,0.0030514506565639853,0.0018308973909315193
0.55,0.9377710369019219,0.0030361934032811654,0.001859369933291817
0.56,0.9366730373982691,0.0030210124362647596,0.0018876669422387576
0.5700000000000001,0.9355762188653176,0.0030059073740834356,0.001915789496791801
0.58,0.9344805805690459,0.0029908778372130184,0.0019437386693691003
0.59,0.933386121772898,0.0029759234480269533,0.0019715155258275695
0.6,0.9322928417378028,0.0029610438307868187,0.0019991211255027137
0.61,0.9312007397221945,0.0029462386116328844,0.00202655652124822
0.62,0.9301098149820326,0.00293150741857472,0.0020538227594753098
0.63,0.9290200667708214,0.0029168498814818463,0.002080920880191857
0.64,0.9279314943396297,0.002902265632074437,0.0021078519170412706
0.65,0.9268440969371109,0.0028877543039140647,0.0021346168973411456
0.66,0.9257578738095216,0.0028733155323944944,0.0021612168421216798
0.67,0.9246728242007417,0.002858948954732522,0.0021876527661638624
0.68,0.9235889473522934,0.002844654209958859,0.002213925678037434
0.6900000000000001,0.9225062425033602,0.0028304309389090647,0.0022400365801386168
0.7000000000000001,0.9214247088908064,0.0028162787842145195,0.002265986468727619
0.71,0.9203443457491953,0.002802197390293447,0.0022917763339659163
0.72,0.919265152310809,0.00278818640334198,0.002317407159953307
0.73,0.918187127805666,0.00277424547132527,0.0023428799247647474
0.74,0.9171102714615411,0.0027603742439686434,0.0023681956004869627
0.75,0.916034582503983,0.0027465723727488002,0.0023933551532548418
0.76,0.9149600601563329,0.0027328395108850564,0.0024183595432876116
0.77,0.9138867036397432,0.0027191753133306313,0.0024432097249247947
0.78,0.9128145121731955,0.0027055794367639783,0.0024679066466619503
0.79,0.9117434849735185,0.0026920515395801583,0.0024924512511862017
0.8,0.9106736212554065,0.0026785912818822577,0.0025168444754115507
0.81,0.909604920231437,0.0026651983254728463,0.0025410872505139777
0.8200000000000001,0.9085373811120886,0.002651872333845482,0.0025651805019663333
0.8300000000000001,0.9074710031057587,0.0026386129721762547,0.00258912514957302
0.84,0.9064057854187814,0.0026254199073153734,0.002612922107504463
0.85,0.9053417272554447,0.0026122928077787965,0.0026365722843313772
