"# Primal Logic Kernel Test: MU=0.20000000, KE=0.60"
"# Core: D0=155.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:54.272038
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.998024,0.00398,3.97213552e-05
0.02,0.996051832,0.0039601,7.9166003799032e-05
0.03,0.9940834889360001,0.0039402995,0.00011833587054315977
0.04,0.9921189637551281,0.0039205980025,0.00015723286681856703
0.05,0.9901582494156328,0.0039009950124875,0.00019585889074400442
0.06,0.9882013388868764,0.0038814900374250626,0.0002342158272625996
0.07,0.9862482251493272,0.0038620825872379373,0.00027230554823303495
0.08,0.984298901194552,0.0038427721743017475,0.00031012991252009705
0.09,0.9823533600252087,0.0038235583134302387,0.0003476907660846022
0.1,0.9804115946550388,0.0038044405218630875,0.0003849899420727026
0.11,0.9784735981088599,0.0037854183192537723,0.0004220292609045769
0.12,0.9765393634225578,0.0037664912276575034,0.00045881053036250997
0.13,0.9746088836430786,0.0037476587715192158,0.0004953355456783653
0.14,0.9726821518284215,0.0037289204776616196,0.0005316060896204549
0.15,0.9707591610476307,0.0037102758752733116,0.0005676239325798107
0.16,0.968839904380787,0.003691724495896945,0.0006033908326558608
0.17,0.9669243749190009,0.00367326587341746,0.0006389085357415156
0.18,0.9650125657644033,0.003654899544050373,0.0006741787756076676
0.19,0.9631044700301388,0.0036366250463301213,0.0007092032739871087
0.2,0.9612000808403565,0.0036184419210984705,0.0007439837406578685
0.21,0.9592993913302024,0.0036003497114929783,0.0007785218735259793
0.22,0.9574023946458109,0.0035823479629355135,0.0008128193587076694
0.23,0.9555090839442969,0.003564436223120836,0.00084687787061099
0.24,0.953619452393747,0.0035466140420052318,0.0008806990720168801
0.25,0.9517334931732115,0.003528880971795206,0.0009142846141596714
0.26,0.9498511994726959,0.0035112365669362298,0.0009476361368070391
0.27,0.9479725644931521,0.0034936803841015486,0.0009807552683394007
0.28,0.9460975814464705,0.003476211982181041,0.001013643625828768
0.29,0.9442262435554707,0.0034588309222701357,0.0010463028151170544
0.3,0.9423585440538934,0.003441536767658785,0.0010787344308938432
0.31,0.9404944761863916,0.0034243290838204907,0.001110940056773619
0.32,0.9386340332085217,0.0034072074384013883,0.0011429212653724667
0.33,0.9367772083867351,0.0033901714012093812,0.0011746796183842415
0.34,0.9349239949983689,0.0033732205442033344,0.001206216666656213
0.35000000000000003,0.9330743863316373,0.003356354441482318,0.0012375339502641888
0.36,0.9312283756856229,0.003339572669274906,0.0012686329985871186
0.37,0.9293859563702673,0.0033228748059285318,0.0012995153303811842
0.38,0.9275471217063623,0.003306260431898889,0.0013301824538533788
0.39,0.925711865025541,0.0032897291297393945,0.0013606358667345778
0.4,0.9238801796702684,0.0032732804840906976,0.0013908770563521068
0.41000000000000003,0.9220520589938324,0.003256914081670244,0.0014209074997018074
0.42,0.9202274963603347,0.0032406295112618927,0.001450728663519607
0.43,0.9184064851446816,0.0032244263637055833,0.001480342004352594
0.44,0.9165890187325745,0.0032083042318870555,0.0015097489686296032
0.45,0.9147750905205007,0.0031922627107276204,0.001538950992731314
0.46,0.912964693915724,0.0031763013971739824,0.0015679495030598643
0.47000000000000003,0.9111578223362756,0.0031604198901881123,0.0015967459161079847
0.48,0.9093544692109442,0.0031446177907371716,0.0016253416385276556
0.49,0.9075546279792668,0.0031288947017834856,0.0016537380671982898
0.5,0.9057582920915189,0.003113250228274568,0.0016819365892944448
0.51,0.9039654550087055,0.0030976839771331955,0.0017099385823530686
0.52,0.902176110202551,0.0030821955572475296,0.0017377454143402801
0.53,0.9003902511554893,0.003066784579461292,0.0017653584437176894
0.54,0.8986078713606551,0.0030514506565639853,0.0017927790195082598
0.55,0.8968289643218732,0.0030361934032811654,0.0018200084813617154
0.56,0.8950535235536491,0.0030210124362647596,0.001847048159619497
0.5700000000000001,0.8932815425811593,0.0030059073740834356,0.0018738993753792705
0.58,0.8915130149402415,0.0029908778372130184,0.0019005634405589878
0.59,0.8897479341773843,0.0029759234480269533,0.001927041657960508
0.6,0.8879862938497177,0.0029610438307868187,0.0019533353213327773
0.61,0.886228087525003,0.0029462386116328844,0.0019794457154345747
0.62,0.8844733087816228,0.00293150741857472,0.0020053741160968213
0.63,0.882721951208571,0.0029168498814818463,0.0020311217902844628
0.64,0.8809740084054427,0.002902265632074437,0.0020566899961579226
0.65,0.8792294739824242,0.0028877543039140647,0.002082079983134131
0.66,0.8774883415602829,0.0028733155323944944,0.0021072929919471336
0.67,0.8757506047703567,0.002858948954732522,0.0021323302547082796
0.68,0.8740162572545443,0.002844654209958859,0.002157192994965996
0.6900000000000001,0.872285292665295,0.0028304309389090647,0.002181882427765148
0.7000000000000001,0.8705577046655978,0.0028162787842145195,0.00220639975970599
0.71,0.8688334869289719,0.002802197390293447,0.002230746189002709
0.72,0.8671126331394557,0.00278818640334198,0.002254922905541564
0.73,0.8653951369915969,0.00277424547132527,0.0022789310909386226
0.74,0.8636809921904416,0.0027603742439686434,0.0023027719185971
0.75,0.8619701924515245,0.0027465723727488002,0.0023264465537643033
0.76,0.860262731500858,0.0027328395108850564,0.0023499561535881776
0.77,0.8585586030749216,0.0027191753133306313,0.002373301867173467
0.78,0.8568578009206518,0.0027055794367639783,0.0023964848356374845
0.79,0.8551603187954311,0.0026920515395801583,0.0024195061921654954
0.8,0.8534661504670777,0.0026785912818822577,0.0024423670620657228
0.81,0.8517752897138349,0.0026651983254728463,0.0024650685628239675
0.8200000000000001,0.85008773032436,0.002651872333845482,0.0024876118041578543
0.8300000000000001,0.8484034660977143,0.0026386129721762547,0.0025099978880707015
0.84,0.8467224908433519,0.0026254199073153734,0.0025322279089050196
0.85,0.8450447983811091,0.0026122928077787965,0.002554302953395638
0.86,0.8433703825411936,0.0025992313437399025,0.002576224100722468
0.87,0.8416992371641736,0.002586235187021203,0.002597992422562897
0.88,0.8400313561009674,0.0025733040110860967,0.002619608983143824
0.89,0.838366733212832,0.0025604374910306663,0.0026410748392933342
0.9,0.8367053623713525,0.0025476353035755127,0.002662391040492016
0.91,0.8350472374584312,0.002534897127057635,0.002683558628923924
0.92,0.8333923523662767,0.002522222641422347,0.0027045786395271886
0.93,0.8317407009973927,0.002509611528215235,0.0027254521000442773
0.9400000000000001,0.8300922772645672,0.002497063470574159,0.002746180031071908
0.9500000000000001,0.8284470750908616,0.002484578153221288,0.0027667634461106165
0.96,0.8268050884095992,0.0024721552624551815,0.0027872033516139817
0.97,0.8251663111643548,0.0024597944861429054,0.0028075007470375114
0.98,0.823530737308943,0.002447495513712191,0.002827656624887189
0.99,0.8218983608074074,0.00243525803614363,0.002847671970767684
1.0,0.8202691756340095,0.0024230817459629118,0.002867547763430232
1.01,0.8186431757732172,0.0024109663372330974,0.0028872849748201803
1.02,0.8170203552196942,0.002398911505546932,0.002906884570124206
1.03,0.8154007079782881,0.0023869169480191976,0.002926347507817208
1.04,0.8137842280640196,0.0023749823632791016,0.0029456747397088754
1.05,0.8121709095020713,0.002363107451462706,0.002964867210989931
1.06,0.8105607463277759,0.0023512919142053925,0.002983925860278059
1.07,0.8089537325866055,0.0023395354546343655,0.0030028516196635106
1.08,0.8073498623341602,0.0023278377773611938,0.0030216454147543987
1.09,0.805749129636156,0.002316198588474388,0.0030403081647216758
1.1,0.8041515285684145,0.002304617595532016,0.003058840782343803
1.11,0.8025570532168509,0.002293094507554356,0.003077244174051109
1.12,0.8009656976774625,0.002281629035016584,0.003095519239969841
1.1300000000000001,0.7993774560563177,0.002270220889841501,0.003113666873965915
1.1400000000000001,0.7977923224695441,0.0022588697853922935,0.003131687963688359
1.1500000000000001,0.7962102910433174,0.002247575436465332,0.003149583390612458
1.16,0.7946313559138496,0.0022363375592830055,0.003167354030082599
1.17,0.7930555112273776,0.0022251558714865903,0.003185000751354823
1.18,0.7914827511401518,0.0022140300921291572,0.0032025244176390774
1.19,0.7899130698184242,0.0022029599416685114,0.0032199258861411815
1.2,0.7883464614384375,0.0021919451419601687,0.003237206008104496
1.21,0.7867829201864124,0.002180985416250368,0.0032543656288513104
1.22,0.785222440258537,0.002170080489169116,0.0032714055878239386
1.23,0.7836650158609549,0.0021592300867232703,0.003288326718625533
1.24,0.7821106412097534,0.002148433936289654,0.003305129849060616
1.25,0.7805593105309516,0.0021376917666082055,0.00332181580117533
1.26,0.7790110180604893,0.0021270033077751644,0.00333838539129741
1.27,0.777465758044215,0.0021163682912362885,0.0033548394300758778
1.28,0.775923524737874,0.002105786449780107,0.0033711787225204643
1.29,0.7743843124070969,0.0020952575175312064,0.0033874040680407563
1.3,0.772848115327388,0.0020847812299435503,0.003403516260485074
1.31,0.7713149277841128,0.0020743573237938327,0.003419516088179079
1.32,0.7697847440724873,0.0020639855371748636,0.0034354043339641137
1.33,0.7682575584975654,0.0020536656094889893,0.003451181775235278
1.34,0.7667333653742272,0.0020433972814415443,0.0034668491839792404
1.35,0.7652121590271674,0.0020331802950343367,0.0034824073268117876
1.36,0.7636939337908834,0.002023014393559165,0.0034978569650151153
1.37,0.7621786840096629,0.0020128993215913693,0.0035131988545748596
1.3800000000000001,0.7606664040375731,0.0020028348249834125,0.003528433746216873
1.3900000000000001,0.7591570882384479,0.0019928206508584953,0.0035435623854437447
1.4000000000000001,0.7576507309858761,0.0019828565476042027,0.0035585855125710693
1.41,0.75614732666319,0.0019729422648661816,0.003573503862763463
1.42,0.7546468696634527,0.0019630775535418505,0.0035883181660703325
1.43,0.7531493543894471,0.0019532621657741413,0.0036030291474613936
1.44,0.7516547752536629,0.0019434958549452706,0.003617637526861947
1.45,0.7501631266782852,0.0019337783756705443,0.0036321440191879055
1.46,0.7486744030951826,0.0019241094837921917,0.0036465493343805847
1.47,0.7471885989458951,0.0019144889363732307,0.003660854177441246
1.48,0.7457057086816216,0.0019049164916913645,0.0036750592484654063
1.49,0.7442257267632084,0.0018953919092329077,0.003689165242676906
1.5,0.7427486476611374,0.0018859149496867431,0.0037031728504617434
1.51,0.7412744658555132,0.0018764853749383094,0.003717082757401674
1.52,0.7398031758360517,0.0018671029480636179,0.003730895644307577
