"# Primal Logic Kernel Test: MU=0.25000000, KE=0.00"
"# Core: D0=160.0000000000, I3=6.4939394023, S=23.0983417165, F'(D0)=0.000129931830"
# Generated: 2025-11-26T06:07:54.332027
"# dt=0.01, t_end=5.0, n_steps=501"
# Control law: dψ/dt = -μ·ψ(t) + KE·e(t)

t,psi,gamma,Ec
0.0,1.0,0.004,0.0
0.01,0.9975,0.00398,3.9700500000000004e-05
0.02,0.9950062500000001,0.0039601,7.910374250625002e-05
0.03,0.992518734375,0.0039402995,0.00011821195323423448
0.04,0.9900374375390626,0.0039205980025,0.00015702734123439316
0.05,0.9875623439452149,0.0039009950124875,0.00019555209901690065
0.06,0.9850934380853519,0.0038814900374250626,0.0002337884026755116
0.07,0.9826307044901385,0.0038620825872379373,0.00027173841201047873
0.08,0.9801741277289131,0.0038427721743017475,0.00030940427065055025
0.09,0.9777236924095908,0.0038235583134302387,0.00034678810617405425
0.1,0.9752793831785668,0.0038044405218630875,0.000383892030229076
0.11,0.9728411847206203,0.0037854183192537723,0.0004207181386527358
0.12,0.9704090817588188,0.0037664912276575034,0.0004572685115895735
0.13,0.9679830590544217,0.0037476587715192158,0.0004935452136090465
0.14,0.9655631014067857,0.0037289204776616196,0.0005295502938221488
0.15,0.9631491936532687,0.0037102758752733116,0.0005652857859971555
0.16,0.9607413206691355,0.003691724495896945,0.0006007537086745018
0.17,0.9583394673674627,0.00367326587341746,0.0006359560652808014
0.18,0.955943618699044,0.003654899544050373,0.0006708948442420114
0.19,0.9535537596522964,0.0036366250463301213,0.0007055720190957493
0.2,0.9511698752531657,0.0036184419210984705,0.0007399895486027699
0.21,0.9487919505650327,0.0036003497114929783,0.0007741493768576067
0.22,0.9464199706886202,0.0035823479629355135,0.0008080534333983853
0.23,0.9440539207618986,0.003564436223120836,0.0008417036333158149
0.24,0.9416937859599939,0.0035466140420052318,0.0008751018773613627
0.25,0.9393395514950938,0.003528880971795206,0.0009082500520546195
0.26,0.9369912026163562,0.0035112365669362298,0.0009411500297898605
0.27,0.9346487246098153,0.0034936803841015486,0.0009738036689418089
0.28,0.9323121027982908,0.003476211982181041,0.001006212813970607
0.29,0.9299813225412951,0.0034588309222701357,0.0010383792955260022
0.3,0.9276563692349419,0.003441536767658785,0.0010703049305507513
0.31,0.9253372283118545,0.0034243290838204907,0.0011019915223832524
0.32,0.9230238852410748,0.0034072074384013883,0.0011334408608594077
