t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0002,0.03,150.0142
0.01,5e-06,1.0,0.999996,0.002199,0.3302,150.1636
0.02,1.1e-05,1.0,0.99999,0.004196,0.6307,150.3127
0.03,1.7e-05,1.0,0.999984,0.006191,0.9315,150.4618
0.04,2.3e-05,1.0,0.999978,0.008184,1.2325,150.6109
0.05,2.9e-05,1.0,0.999972,0.010174,1.5339,150.7599
0.06,3.5e-05,1.0,0.999966,0.012163,1.8355,150.909
0.07,4.1e-05,1.0,0.999959,0.01415,2.1375,151.0581
0.08,4.7e-05,1.0,0.999953,0.016135,2.4397,151.2071
0.09,5.3e-05,1.0,0.999947,0.018118,2.7423,151.3562
0.1,6e-05,1.0,0.999941,0.020099,3.0451,151.5052
0.11,6.6e-05,1.0,0.999935,0.022078,3.3482,151.6543
0.12,7.2e-05,1.0,0.999929,0.024055,3.6516,151.8033
0.13,7.8e-05,1.0,0.999923,0.026029,3.9552,151.9524
0.14,8.4e-05,1.0,0.999916,0.028002,4.2592,152.1014
0.15,9e-05,1.0,0.99991,0.029973,4.5634,152.2505
0.16,9.7e-05,1.0,0.999904,0.031942,4.868,152.3995
0.17,0.000103,1.0,0.999898,0.033909,5.1728,152.5485
0.18,0.000109,1.0,0.999892,0.035874,5.4779,152.6975
0.19,0.000115,1.0,0.999886,0.037837,5.7833,152.8466
0.2,0.000121,1.0,0.999879,0.039798,6.089,152.9956
0.21,0.000127,1.0,0.999873,0.041757,6.3949,153.1446
0.22,0.000134,1.0,0.999867,0.043714,6.7011,153.2936
0.23,0.00014,1.0,0.999861,0.04567,7.0077,153.4426
0.24,0.000146,1.0,0.999855,0.047623,7.3145,153.5916
0.25,0.000152,1.0,0.999848,0.049574,7.6215,153.7406
0.26,0.000159,1.0,0.999842,0.051523,7.9289,153.8896
0.27,0.000165,1.0,0.999836,0.05347,8.2365,154.0386
0.28,0.000171,1.0,0.99983,0.055416,8.5444,154.1876
0.29,0.000177,1.0,0.999823,0.057359,8.8526,154.3366
0.3,0.000183,1.0,0.999817,0.059301,9.1611,154.4855
0.31,0.00019,1.0,0.999811,0.06124,9.4698,154.6345
0.32,0.000196,1.0,0.999805,0.063178,9.7788,154.7835
0.33,0.000202,1.0,0.999798,0.065113,10.0881,154.9325
0.34,0.000209,1.0,0.999792,0.067047,10.3977,155.0814
0.35000000000000003,0.000215,1.0,0.999786,0.068978,10.7075,155.2304
0.36,0.000221,1.0,0.99978,0.070908,11.0176,155.3794
0.37,0.000227,1.0,0.999773,0.072836,11.328,155.5283
0.38,0.000234,1.0,0.999767,0.074762,11.6387,155.6773
0.39,0.00024,1.0,0.999761,0.076686,11.9496,155.8262
0.4,0.000246,1.0,0.999754,0.078608,12.2608,155.9751
0.41000000000000003,0.000253,1.0,0.999748,0.080528,12.5723,156.1241
0.42,0.000259,1.0,0.999742,0.082446,12.884,156.273
0.43,0.000265,1.0,0.999735,0.084362,13.196,156.422
0.44,0.000272,1.0,0.999729,0.086276,13.5083,156.5709
0.45,0.000278,1.0,0.999723,0.088188,13.8209,156.7198
0.46,0.000284,1.0,0.999716,0.090099,14.1337,156.8687
0.47000000000000003,0.000291,1.0,0.99971,0.092007,14.4468,157.0176
0.48,0.000297,1.0,0.999704,0.093914,14.7601,157.1666
0.49,0.000303,1.0,0.999697,0.095818,15.0737,157.3155
0.5,0.00031,1.0,0.999691,0.097721,15.3876,157.4644
0.51,0.000316,1.0,0.999685,0.099622,15.7017,157.6133
0.52,0.000322,1.0,0.999678,0.101521,16.0161,157.7622
0.53,0.000329,1.0,0.999672,0.103418,16.3308,157.9111
0.54,0.000335,1.0,0.999666,0.105313,16.6457,158.06
0.55,0.000341,1.0,0.999659,0.107206,16.9609,158.2089
0.56,0.000348,1.0,0.999653,0.109097,17.2764,158.3577
0.5700000000000001,0.000354,1.0,0.999646,0.110987,17.5921,158.5066
0.58,0.000361,1.0,0.99964,0.112874,17.9081,158.6555
0.59,0.000367,1.0,0.999634,0.11476,18.2243,158.8044
0.6,0.000373,1.0,0.999627,0.116643,18.5408,158.9532
0.61,0.00038,1.0,0.999621,0.118525,18.8576,159.1021
0.62,0.000386,1.0,0.999614,0.120405,19.1746,159.251
0.63,0.000393,1.0,0.999608,0.122283,19.4919,159.3998
0.64,0.000399,1.0,0.999601,0.124159,19.8094,159.5487
0.65,0.000406,1.0,0.999595,0.126033,20.1272,159.6975
0.66,0.000412,1.0,0.999589,0.127905,20.4452,159.8464
0.67,0.000419,1.0,0.999582,0.129776,20.7635,159.9952
0.68,0.000425,1.0,0.999576,0.131644,21.0821,160.1441
0.6900000000000001,0.000431,1.0,0.999569,0.133511,21.4009,160.2929
0.7000000000000001,0.000438,1.0,0.999563,0.135376,21.7199,160.4417
0.71,0.000444,1.0,0.999556,0.137239,22.0392,160.5906
0.72,0.000451,1.0,0.99955,0.1391,22.3588,160.7394
0.73,0.000457,1.0,0.999543,0.140959,22.6786,160.8882
0.74,0.000464,1.0,0.999537,0.142816,22.9987,161.037
0.75,0.00047,1.0,0.99953,0.144672,23.319,161.1858
0.76,0.000477,1.0,0.999524,0.146525,23.6396,161.3346
0.77,0.000483,1.0,0.999517,0.148377,23.9604,161.4834
0.78,0.00049,1.0,0.999511,0.150227,24.2815,161.6323
0.79,0.000496,1.0,0.999504,0.152075,24.6028,161.781
0.8,0.000503,1.0,0.999498,0.153921,24.9244,161.9298
0.81,0.000509,1.0,0.999491,0.155765,25.2462,162.0786
0.8200000000000001,0.000516,1.0,0.999485,0.157607,25.5682,162.2274
0.8300000000000001,0.000522,1.0,0.999478,0.159448,25.8905,162.3762
0.84,0.000529,1.0,0.999472,0.161287,26.2131,162.525
0.85,0.000535,1.0,0.999465,0.163123,26.5359,162.6738
0.86,0.000542,1.0,0.999459,0.164958,26.8589,162.8225
0.87,0.000549,1.0,0.999452,0.166791,27.1822,162.9713
0.88,0.000555,1.0,0.999446,0.168623,27.5058,163.1201
0.89,0.000562,1.0,0.999439,0.170452,27.8295,163.2688
0.9,0.000568,1.0,0.999432,0.17228,28.1536,163.4176
0.91,0.000575,1.0,0.999426,0.174106,28.4778,163.5663
0.92,0.000581,1.0,0.999419,0.175929,28.8023,163.7151
0.93,0.000588,1.0,0.999413,0.177752,29.1271,163.8638
0.9400000000000001,0.000595,1.0,0.999406,0.179572,29.452,164.0126
0.9500000000000001,0.000601,1.0,0.9994,0.18139,29.7773,164.1613
0.96,0.000607,1.0,0.999393,0.183207,30.0,164.3101
0.97,0.000608,1.0,0.999392,0.185022,30.0,164.4597
0.98,0.000608,1.0,0.999392,0.186835,30.0,164.6095
0.99,0.000608,1.0,0.999392,0.188646,30.0,164.7594
1.0,0.000608,-1.0,-1.000608,0.190055,30.0,165.0948
1.01,0.000608,-1.0,-1.000608,0.187865,30.0,165.0949
1.02,0.000608,-1.0,-1.000608,0.185677,30.0,165.095
1.03,0.000608,-1.0,-1.000608,0.183491,30.0,165.0951
1.04,0.000608,-1.0,-1.000608,0.181307,29.9329,165.0952
1.05,0.000602,-1.0,-1.000603,0.179125,29.5726,165.0944
1.06,0.000594,-1.0,-1.000595,0.176946,29.2126,165.0933
1.07,0.000587,-1.0,-1.000588,0.174769,28.853,165.0922
1.08,0.00058,-1.0,-1.000581,0.172594,28.4937,165.0911
1.09,0.000573,-1.0,-1.000573,0.170421,28.1348,165.09
1.1,0.000565,-1.0,-1.000566,0.168251,27.7763,165.0888
1.11,0.000558,-1.0,-1.000559,0.166082,27.4181,165.0877
1.12,0.000551,-1.0,-1.000552,0.163916,27.0603,165.0866
1.1300000000000001,0.000544,-1.0,-1.000544,0.161752,26.7029,165.0855
1.1400000000000001,0.000536,-1.0,-1.000537,0.15959,26.3458,165.0844
1.1500000000000001,0.000529,-1.0,-1.00053,0.15743,25.9891,165.0833
