t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0005,0.0751,150.1495
0.01,1.1e-05,1.0,0.99999,0.00549,0.8322,151.5708
0.02,2.7e-05,1.0,0.999975,0.010463,1.5994,152.8558
0.03,4.3e-05,1.0,0.999959,0.015419,2.3747,154.0182
0.04,5.8e-05,1.0,0.999943,0.020357,3.1567,155.0697
0.05,7.4e-05,1.0,0.999927,0.025277,3.9438,156.0208
0.06,9e-05,1.0,0.999911,0.030181,4.7348,156.8811
0.07,0.000106,1.0,0.999895,0.035067,5.5286,157.6593
0.08,0.000123,1.0,0.999879,0.039936,6.3244,158.3631
0.09,0.000139,1.0,0.999863,0.044788,7.1212,158.9996
0.1,0.000155,1.0,0.999847,0.049623,7.9186,159.5753
0.11,0.000171,1.0,0.999831,0.054441,8.7157,160.0959
0.12,0.000187,1.0,0.999814,0.059242,9.5122,160.5667
0.13,0.000203,1.0,0.999798,0.064026,10.3077,160.9924
0.14,0.000219,1.0,0.999782,0.068793,11.1016,161.3773
0.15,0.000235,1.0,0.999766,0.073544,11.8939,161.7253
0.16,0.000251,1.0,0.99975,0.078278,12.6841,162.0399
0.17,0.000267,1.0,0.999734,0.082995,13.4721,162.3243
0.18,0.000283,1.0,0.999718,0.087696,14.2577,162.5814
0.19,0.000299,1.0,0.999702,0.09238,15.0407,162.8137
0.2,0.000315,1.0,0.999686,0.097048,15.8211,163.0237
0.21,0.000331,1.0,0.999671,0.101699,16.5986,163.2134
0.22,0.000347,1.0,0.999655,0.106334,17.3734,163.3848
0.23,0.000362,1.0,0.999639,0.110953,18.1452,163.5396
0.24,0.000378,1.0,0.999624,0.115555,18.9141,163.6794
0.25,0.000393,1.0,0.999608,0.120142,19.6799,163.8057
0.26,0.000409,1.0,0.999593,0.124712,20.4428,163.9197
0.27,0.000424,1.0,0.999577,0.129266,21.2026,164.0225
0.28,0.00044,1.0,0.999562,0.133805,21.9594,164.1154
0.29,0.000455,1.0,0.999547,0.138327,22.7132,164.1991
0.3,0.00047,1.0,0.999531,0.142833,23.4639,164.2746
0.31,0.000485,1.0,0.999516,0.147324,24.2116,164.3427
0.32,0.000501,1.0,0.999501,0.151799,24.9564,164.4041
0.33,0.000516,1.0,0.999486,0.156258,25.6981,164.4593
0.34,0.000531,1.0,0.999471,0.160702,26.4369,164.5091
0.35000000000000003,0.000545,1.0,0.999456,0.165129,27.1727,164.5539
0.36,0.00056,1.0,0.999441,0.169542,27.9056,164.5941
0.37,0.000575,1.0,0.999426,0.173939,28.6356,164.6303
0.38,0.00059,1.0,0.999412,0.17832,29.3627,164.6628
0.39,0.000604,1.0,0.999397,0.182686,30.0,164.692
0.4,0.000608,1.0,0.999392,0.187037,30.0,164.7197
0.41000000000000003,0.000608,1.0,0.999392,0.191372,30.0,164.7456
0.42,0.000608,1.0,0.999392,0.195693,30.0,164.769
0.43,0.000608,1.0,0.999392,0.199998,30.0,164.7902
0.44,0.000608,1.0,0.999392,0.204288,30.0,164.8093
0.45,0.000608,1.0,0.999392,0.208563,30.0,164.8266
0.46,0.000608,1.0,0.999392,0.212824,30.0,164.8423
0.47000000000000003,0.000608,1.0,0.999392,0.217069,30.0,164.8565
0.48,0.000608,1.0,0.999392,0.221299,30.0,164.8693
0.49,0.000608,1.0,0.999392,0.225515,30.0,164.8809
0.5,0.000608,1.0,0.999392,0.229716,30.0,164.8904
0.51,0.000608,1.0,0.999392,0.233903,30.0,164.8904
0.52,0.000608,1.0,0.999392,0.238074,30.0,164.8903
0.53,0.000608,1.0,0.999392,0.242231,30.0,164.8902
0.54,0.000608,1.0,0.999392,0.246374,30.0,164.8902
0.55,0.000608,1.0,0.999392,0.250502,30.0,164.8901
0.56,0.000608,1.0,0.999392,0.254616,30.0,164.8901
0.5700000000000001,0.000608,1.0,0.999392,0.258715,30.0,164.8901
0.58,0.000608,1.0,0.999392,0.2628,30.0,164.89
0.59,0.000608,1.0,0.999392,0.266871,30.0,164.89
0.6,0.000608,1.0,0.999392,0.270928,30.0,164.89
0.61,0.000608,1.0,0.999392,0.27497,30.0,164.8899
0.62,0.000608,1.0,0.999392,0.278998,30.0,164.8899
0.63,0.000608,1.0,0.999392,0.283012,30.0,164.8899
0.64,0.000608,1.0,0.999392,0.287012,30.0,164.8899
0.65,0.000608,1.0,0.999392,0.290999,30.0,164.8899
0.66,0.000608,1.0,0.999392,0.294971,30.0,164.8898
0.67,0.000608,1.0,0.999392,0.298929,30.0,164.8898
0.68,0.000608,1.0,0.999392,0.302874,30.0,164.8898
0.6900000000000001,0.000608,1.0,0.999392,0.306804,30.0,164.8898
0.7000000000000001,0.000608,1.0,0.999392,0.310721,30.0,164.8898
0.71,0.000608,1.0,0.999392,0.314625,30.0,164.8898
0.72,0.000608,1.0,0.999392,0.318514,30.0,164.8898
0.73,0.000608,1.0,0.999392,0.32239,30.0,164.8898
0.74,0.000608,1.0,0.999392,0.326253,30.0,164.8898
0.75,0.000608,1.0,0.999392,0.330102,30.0,164.8898
0.76,0.000608,1.0,0.999392,0.333937,30.0,164.8898
0.77,0.000608,1.0,0.999392,0.337759,30.0,164.8898
0.78,0.000608,1.0,0.999392,0.341568,30.0,164.8897
0.79,0.000608,1.0,0.999392,0.345364,30.0,164.8897
0.8,0.000608,1.0,0.999392,0.349146,30.0,164.8897
0.81,0.000608,1.0,0.999392,0.352915,30.0,164.8897
0.8200000000000001,0.000608,1.0,0.999392,0.356671,30.0,164.8897
0.8300000000000001,0.000608,1.0,0.999392,0.360414,30.0,164.8897
0.84,0.000608,1.0,0.999392,0.364143,30.0,164.8897
0.85,0.000608,1.0,0.999392,0.36786,30.0,164.8897
0.86,0.000608,1.0,0.999392,0.371563,30.0,164.8897
0.87,0.000608,1.0,0.999392,0.375254,30.0,164.8897
0.88,0.000608,1.0,0.999392,0.378932,30.0,164.8897
0.89,0.000608,1.0,0.999392,0.382597,30.0,164.8897
0.9,0.000608,1.0,0.999392,0.386249,30.0,164.8897
0.91,0.000608,1.0,0.999392,0.389888,30.0,164.8897
0.92,0.000608,1.0,0.999392,0.393515,30.0,164.8897
0.93,0.000608,1.0,0.999392,0.397129,30.0,164.8897
0.9400000000000001,0.000608,1.0,0.999392,0.40073,30.0,164.8897
0.9500000000000001,0.000608,1.0,0.999392,0.404319,30.0,164.8897
0.96,0.000608,1.0,0.999392,0.407895,30.0,164.8897
0.97,0.000608,1.0,0.999392,0.411459,30.0,164.8897
0.98,0.000608,1.0,0.999392,0.41501,30.0,164.8897
0.99,0.000608,1.0,0.999392,0.418549,30.0,164.8897
1.0,0.000608,-1.0,-1.000608,0.421075,30.0,165.0905
1.01,0.000608,-1.0,-1.000608,0.414609,30.0,165.0923
1.02,0.000608,-1.0,-1.000608,0.408165,30.0,165.0938
1.03,0.000608,-1.0,-1.000608,0.401743,30.0,165.0952
1.04,0.000608,-1.0,-1.000608,0.395344,30.0,165.0965
1.05,0.000608,-1.0,-1.000608,0.388968,30.0,165.0977
1.06,0.000608,-1.0,-1.000608,0.382613,30.0,165.0987
