t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0002,0.03,150.1492
0.01,5e-06,1.0,0.999996,0.002198,0.3333,151.6486
0.02,1.1e-05,1.0,0.99999,0.004193,0.6421,153.1476
0.03,1.7e-05,1.0,0.999983,0.006184,0.9564,154.6466
0.04,2.4e-05,1.0,0.999977,0.008172,1.2761,156.1456
0.05,3e-05,1.0,0.999971,0.010157,1.6012,157.6444
0.06,3.7e-05,1.0,0.999964,0.012138,1.9317,159.1433
0.07,4.4e-05,1.0,0.999957,0.014116,2.2676,160.6421
0.08,5e-05,1.0,0.99995,0.016091,2.6089,162.1408
0.09,5.7e-05,1.0,0.999943,0.018062,2.9556,163.6395
0.1,6.5e-05,1.0,0.999936,0.02003,3.3046,164.9882
0.11,7.1e-05,1.0,0.999929,0.021994,3.6287,164.9869
0.12,7.8e-05,1.0,0.999923,0.023955,3.9523,164.9858
0.13,8.4e-05,1.0,0.999916,0.025913,4.2753,164.9846
0.14,9.1e-05,1.0,0.99991,0.027868,4.5977,164.9834
0.15,9.7e-05,1.0,0.999903,0.029819,4.9196,164.9822
0.16,0.000104,1.0,0.999897,0.031767,5.2409,164.9811
0.17,0.00011,1.0,0.99989,0.033711,5.5617,164.9799
0.18,0.000117,1.0,0.999884,0.035653,5.8819,164.9787
0.19,0.000123,1.0,0.999877,0.037591,6.2016,164.9775
0.2,0.00013,1.0,0.999871,0.039525,6.5208,164.9764
0.21,0.000136,1.0,0.999864,0.041457,6.8394,164.9752
0.22,0.000143,1.0,0.999858,0.043385,7.1574,164.974
0.23,0.000149,1.0,0.999851,0.04531,7.4749,164.9729
0.24,0.000156,1.0,0.999845,0.047232,7.7919,164.9717
0.25,0.000162,1.0,0.999839,0.04915,8.1083,164.9706
0.26,0.000168,1.0,0.999832,0.051065,8.4242,164.9694
0.27,0.000175,1.0,0.999826,0.052977,8.7395,164.9683
0.28,0.000181,1.0,0.999819,0.054886,9.0543,164.9671
0.29,0.000188,1.0,0.999813,0.056791,9.3686,164.966
0.3,0.000194,1.0,0.999807,0.058693,9.6823,164.9648
0.31,0.0002,1.0,0.9998,0.060592,9.9955,164.9637
0.32,0.000207,1.0,0.999794,0.062488,10.3082,164.9625
0.33,0.000213,1.0,0.999788,0.06438,10.6203,164.9614
0.34,0.000219,1.0,0.999781,0.06627,10.9319,164.9603
0.35000000000000003,0.000226,1.0,0.999775,0.068156,11.2429,164.9591
0.36,0.000232,1.0,0.999769,0.070039,11.5534,164.958
0.37,0.000238,1.0,0.999762,0.071918,11.8634,164.9569
0.38,0.000245,1.0,0.999756,0.073795,12.1729,164.9557
0.39,0.000251,1.0,0.99975,0.075668,12.4818,164.9546
0.4,0.000257,1.0,0.999744,0.077538,12.7902,164.9535
0.41000000000000003,0.000263,1.0,0.999737,0.079405,13.0981,164.9523
0.42,0.000269,1.0,0.999731,0.081269,13.4054,164.9512
0.43,0.000276,1.0,0.999725,0.08313,13.7123,164.9501
0.44,0.000282,1.0,0.999719,0.084987,14.0186,164.949
0.45,0.000288,1.0,0.999712,0.086842,14.3243,164.9479
0.46,0.000294,1.0,0.999706,0.088693,14.6296,164.9468
0.47000000000000003,0.0003,1.0,0.9997,0.090541,14.9343,164.9456
0.48,0.000307,1.0,0.999694,0.092386,15.2385,164.9445
0.49,0.000313,1.0,0.999688,0.094228,15.5422,164.9434
0.5,0.000319,1.0,0.999682,0.096066,15.8454,164.9423
0.51,0.000325,1.0,0.999676,0.097902,16.1481,164.9412
0.52,0.000331,1.0,0.999669,0.099734,16.4502,164.9401
0.53,0.000337,1.0,0.999663,0.101564,16.7518,164.939
0.54,0.000343,1.0,0.999657,0.10339,17.0529,164.9379
0.55,0.00035,1.0,0.999651,0.105213,17.3535,164.9368
0.56,0.000356,1.0,0.999645,0.107033,17.6536,164.9357
0.5700000000000001,0.000362,1.0,0.999639,0.10885,17.9531,164.9346
0.58,0.000368,1.0,0.999633,0.110664,18.2522,164.9335
0.59,0.000374,1.0,0.999627,0.112475,18.5507,164.9324
0.6,0.00038,1.0,0.999621,0.114282,18.8488,164.9313
0.61,0.000386,1.0,0.999615,0.116087,19.1463,164.9303
0.62,0.000392,1.0,0.999609,0.117889,19.4433,164.9292
0.63,0.000398,1.0,0.999603,0.119687,19.7398,164.9281
0.64,0.000404,1.0,0.999597,0.121483,20.0358,164.927
0.65,0.00041,1.0,0.999591,0.123275,20.3313,164.9259
0.66,0.000416,1.0,0.999585,0.125065,20.6263,164.9248
0.67,0.000422,1.0,0.999579,0.126851,20.9208,164.9238
0.68,0.000428,1.0,0.999573,0.128634,21.2147,164.9227
0.6900000000000001,0.000434,1.0,0.999567,0.130415,21.5082,164.9216
0.7000000000000001,0.00044,1.0,0.999561,0.132192,21.8012,164.9206
0.71,0.000446,1.0,0.999555,0.133966,22.0937,164.9195
0.72,0.000452,1.0,0.999549,0.135738,22.3856,164.9184
0.73,0.000457,1.0,0.999543,0.137506,22.6771,164.9174
0.74,0.000463,1.0,0.999537,0.139271,22.9681,164.9163
0.75,0.000469,1.0,0.999531,0.141033,23.2586,164.9152
0.76,0.000475,1.0,0.999525,0.142793,23.5485,164.9142
0.77,0.000481,1.0,0.99952,0.144549,23.838,164.9131
0.78,0.000487,1.0,0.999514,0.146302,24.127,164.9121
0.79,0.000493,1.0,0.999508,0.148053,24.4155,164.911
0.8,0.000499,1.0,0.999502,0.1498,24.7035,164.91
0.81,0.000504,1.0,0.999496,0.151545,24.9911,164.9089
0.8200000000000001,0.00051,1.0,0.99949,0.153286,25.2781,164.9079
0.8300000000000001,0.000516,1.0,0.999485,0.155025,25.5646,164.9068
0.84,0.000522,1.0,0.999479,0.15676,25.8507,164.9058
0.85,0.000528,1.0,0.999473,0.158493,26.1362,164.9047
0.86,0.000533,1.0,0.999467,0.160222,26.4213,164.9037
0.87,0.000539,1.0,0.999461,0.161949,26.7059,164.9026
0.88,0.000545,1.0,0.999456,0.163673,26.99,164.9016
0.89,0.000551,1.0,0.99945,0.165394,27.2736,164.9006
0.9,0.000556,1.0,0.999444,0.167112,27.5567,164.8995
0.91,0.000562,1.0,0.999438,0.168827,27.8393,164.8985
0.92,0.000568,1.0,0.999433,0.170539,28.1215,164.8975
0.93,0.000574,1.0,0.999427,0.172248,28.4032,164.8964
0.9400000000000001,0.000579,1.0,0.999421,0.173955,28.6844,164.8954
0.9500000000000001,0.000585,1.0,0.999416,0.175658,28.9651,164.8944
0.96,0.000591,1.0,0.99941,0.177359,29.2453,164.8934
0.97,0.000596,1.0,0.999404,0.179057,29.5251,164.8923
0.98,0.000602,1.0,0.999399,0.180751,29.8043,164.8913
0.99,0.000607,1.0,0.999393,0.182443,30.0,164.8903
1.0,0.000608,-1.0,-1.000608,0.183732,30.0,165.0909
1.01,0.000608,-1.0,-1.000608,0.181422,29.9515,165.0926
1.02,0.000602,-1.0,-1.000603,0.179116,29.5709,165.0935
1.03,0.000594,-1.0,-1.000595,0.176814,29.1909,165.094
1.04,0.000587,-1.0,-1.000587,0.174516,28.8116,165.0945
1.05,0.000579,-1.0,-1.00058,0.172221,28.4329,165.095
1.06,0.000571,-1.0,-1.000572,0.169931,28.0548,165.0954
1.07,0.000564,-1.0,-1.000564,0.167644,27.6773,165.0959
1.08,0.000556,-1.0,-1.000557,0.165361,27.3005,165.0964
1.09,0.000548,-1.0,-1.000549,0.163082,26.9244,165.0969
1.1,0.000541,-1.0,-1.000541,0.160807,26.5488,165.0972
1.11,0.000533,-1.0,-1.000534,0.158536,26.1736,165.0958
1.12,0.000525,-1.0,-1.000526,0.156269,25.7991,165.0944
1.1300000000000001,0.000518,-1.0,-1.000519,0.154005,25.4252,165.0931
1.1400000000000001,0.00051,-1.0,-1.000511,0.151746,25.0519,165.0917
1.1500000000000001,0.000503,-1.0,-1.000503,0.14949,24.6793,165.0903
1.16,0.000495,-1.0,-1.000496,0.147238,24.3073,165.089
1.17,0.000488,-1.0,-1.000488,0.14499,23.936,165.0876
1.18,0.00048,-1.0,-1.000481,0.142745,23.5653,165.0863
1.19,0.000473,-1.0,-1.000473,0.140505,23.1952,165.0849
1.2,0.000465,-1.0,-1.000466,0.138268,22.8258,165.0836
1.21,0.000458,-1.0,-1.000458,0.136035,22.4569,165.0822
1.22,0.00045,-1.0,-1.000451,0.133806,22.0888,165.0809
1.23,0.000443,-1.0,-1.000443,0.13158,21.7212,165.0795
1.24,0.000435,-1.0,-1.000436,0.129359,21.3543,165.0782
1.25,0.000428,-1.0,-1.000429,0.127141,20.988,165.0769
1.26,0.00042,-1.0,-1.000421,0.124927,20.6223,165.0755
1.27,0.000413,-1.0,-1.000414,0.122716,20.2573,165.0742
1.28,0.000406,-1.0,-1.000406,0.12051,19.8929,165.0729
1.29,0.000398,-1.0,-1.000399,0.118307,19.5291,165.0715
1.3,0.000391,-1.0,-1.000392,0.116108,19.1659,165.0702
1.31,0.000384,-1.0,-1.000384,0.113912,18.8034,165.0689
1.32,0.000376,-1.0,-1.000377,0.111721,18.4415,165.0676
1.33,0.000369,-1.0,-1.00037,0.109533,18.0802,165.0662
1.34,0.000362,-1.0,-1.000362,0.107349,17.7195,165.0649
1.35,0.000354,-1.0,-1.000355,0.105168,17.3594,165.0636
1.36,0.000347,-1.0,-1.000348,0.102991,17.0,165.0623
1.37,0.00034,-1.0,-1.00034,0.100818,16.6411,165.061
1.3800000000000001,0.000332,-1.0,-1.000333,0.098649,16.2829,165.0597
1.3900000000000001,0.000325,-1.0,-1.000326,0.096483,15.9253,165.0584
1.4000000000000001,0.000318,-1.0,-1.000319,0.094321,15.5683,165.0571
1.41,0.000311,-1.0,-1.000311,0.092162,15.2119,165.0558
1.42,0.000304,-1.0,-1.000304,0.090008,14.8562,165.0545
1.43,0.000296,-1.0,-1.000297,0.087856,14.501,165.0532
1.44,0.000289,-1.0,-1.00029,0.085709,14.1464,165.0519
1.45,0.000282,-1.0,-1.000283,0.083565,13.7925,165.0506
1.46,0.000275,-1.0,-1.000276,0.081425,13.4391,165.0493
1.47,0.000268,-1.0,-1.000268,0.079288,13.0864,165.048
1.48,0.000261,-1.0,-1.000261,0.077155,12.7343,165.0467
1.49,0.000253,-1.0,-1.000254,0.075026,12.3827,165.0454
1.5,0.000246,-1.0,-1.000247,0.0729,12.0318,165.0441
1.51,0.000239,-1.0,-1.00024,0.070778,11.6815,165.0429
1.52,0.000232,-1.0,-1.000233,0.06866,11.3317,165.0416
1.53,0.000225,-1.0,-1.000226,0.066545,10.9826,165.0403
1.54,0.000218,-1.0,-1.000219,0.064434,10.634,165.039
1.55,0.000211,-1.0,-1.000212,0.062326,10.2861,165.0378
1.56,0.000204,-1.0,-1.000205,0.060222,9.9388,165.0365
1.57,0.000197,-1.0,-1.000198,0.058121,9.592,165.0352
1.58,0.00019,-1.0,-1.00019,0.056024,9.2459,165.034
1.59,0.000183,-1.0,-1.000183,0.05393,8.9003,165.0327
1.6,0.000176,-1.0,-1.000176,0.051841,8.5553,165.0314
1.61,0.000169,-1.0,-1.000169,0.049754,8.2109,165.0302
1.62,0.000162,-1.0,-1.000163,0.047671,7.8671,165.0289
1.6300000000000001,0.000155,-1.0,-1.000156,0.045592,7.5239,165.0277
1.6400000000000001,0.000148,-1.0,-1.000149,0.043516,7.1813,165.0264
1.6500000000000001,0.000141,-1.0,-1.000142,0.041444,6.8393,165.0252
1.6600000000000001,0.000134,-1.0,-1.000135,0.039375,6.4978,165.0239
1.67,0.000127,-1.0,-1.000128,0.03731,6.157,165.0227
1.68,0.00012,-1.0,-1.000121,0.035248,5.8167,165.0214
1.69,0.000113,-1.0,-1.000114,0.03319,5.477,165.0202
1.7,0.000106,-1.0,-1.000107,0.031135,5.1379,165.019
1.71,0.0001,-1.0,-1.0001,0.029084,4.7993,165.0177
1.72,9.3e-05,-1.0,-1.000093,0.027036,4.4614,165.0165
1.73,8.6e-05,-1.0,-1.000087,0.024992,4.124,165.0153
1.74,7.9e-05,-1.0,-1.00008,0.022951,3.7872,165.014
1.75,7.2e-05,-1.0,-1.000073,0.020913,3.451,165.0128
1.76,6.5e-05,-1.0,-1.000066,0.018879,3.1153,165.0116
1.77,5.9e-05,-1.0,-1.000059,0.016849,2.7803,165.0103
1.78,5.2e-05,-1.0,-1.000053,0.014822,2.4458,165.0091
1.79,4.5e-05,-1.0,-1.000046,0.012798,2.1118,165.0079
1.8,3.8e-05,-1.0,-1.000039,0.010778,1.7785,165.0067
1.81,3.2e-05,-1.0,-1.000032,0.008761,1.4457,165.0055
1.82,2.5e-05,-1.0,-1.000026,0.006748,1.1135,165.0043
1.83,1.8e-05,-1.0,-1.000019,0.004738,0.7818,165.003
1.84,1.1e-05,-1.0,-1.000012,0.002732,0.4507,165.0018
1.85,5e-06,-1.0,-1.000005,0.000729,0.1202,165.0006
1.86,-2e-06,-1.0,-0.999999,-0.001271,-0.2097,164.9994
1.87,-9e-06,-1.0,-0.999992,-0.003268,-0.5391,164.9982
1.8800000000000001,-1.5e-05,-1.0,-0.999985,-0.00526,-0.868,164.997
1.8900000000000001,-2.2e-05,-1.0,-0.999979,-0.00725,-1.1962,164.9958
1.9000000000000001,-2.9e-05,-1.0,-0.999972,-0.009236,-1.5239,164.9946
1.9100000000000001,-3.5e-05,-1.0,-0.999965,-0.011219,-1.8511,164.9934
1.92,-4.2e-05,-1.0,-0.999959,-0.013198,-2.1776,164.9922
1.93,-4.8e-05,-1.0,-0.999952,-0.015175,-2.5037,164.991
1.94,-5.5e-05,-1.0,-0.999946,-0.017147,-2.8291,164.9899
1.95,-6.2e-05,-1.0,-0.999939,-0.019117,-3.154,164.9887
1.96,-6.8e-05,-1.0,-0.999932,-0.021083,-3.4784,164.9875
1.97,-7.5e-05,-1.0,-0.999926,-0.023045,-3.8022,164.9863
1.98,-8.1e-05,-1.0,-0.999919,-0.025005,-4.1254,164.9851
1.99,-8.8e-05,-1.0,-0.999913,-0.026961,-4.4481,164.9839
2.0,-9.4e-05,1.0,1.000094,-0.028514,-4.7052,165.0137
2.0100000000000002,-9.1e-05,1.0,1.000092,-0.026467,-4.3674,165.0136
2.02,-8.4e-05,1.0,1.000085,-0.024424,-4.0302,165.0126
2.0300000000000002,-7.7e-05,1.0,1.000078,-0.022384,-3.6936,165.0117
2.04,-7e-05,1.0,1.000071,-0.020347,-3.3575,165.0107
