t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0003,0.045,150.0142
0.01,7e-06,1.0,0.999994,0.003296,0.4949,150.1633
0.02,1.6e-05,1.0,0.999985,0.006284,0.9446,150.312
0.03,2.5e-05,1.0,0.999976,0.009265,1.394,150.4606
0.04,3.4e-05,1.0,0.999967,0.012239,1.8432,150.6092
0.05,4.3e-05,1.0,0.999958,0.015204,2.2922,150.7578
0.06,5.2e-05,1.0,0.999949,0.018163,2.7409,150.9064
0.07,6.1e-05,1.0,0.999939,0.021114,3.1894,151.055
0.08,7.1e-05,1.0,0.99993,0.024058,3.6376,151.2037
0.09,8e-05,1.0,0.999921,0.026994,4.0856,151.3523
0.1,8.9e-05,1.0,0.999912,0.029923,4.5334,151.5009
0.11,9.8e-05,1.0,0.999903,0.032845,4.9809,151.6494
0.12,0.000107,1.0,0.999894,0.035759,5.4281,151.798
0.13,0.000116,1.0,0.999885,0.038666,5.8752,151.9466
0.14,0.000125,1.0,0.999876,0.041566,6.3219,152.0952
0.15,0.000134,1.0,0.999867,0.044458,6.7685,152.2438
0.16,0.000143,1.0,0.999858,0.047343,7.2148,152.3924
0.17,0.000152,1.0,0.999849,0.050221,7.6608,152.541
0.18,0.000161,1.0,0.99984,0.053092,8.1066,152.6895
0.19,0.00017,1.0,0.999831,0.055956,8.5521,152.8381
0.2,0.000179,1.0,0.999822,0.058812,8.9974,152.9867
0.21,0.000188,1.0,0.999813,0.061661,9.4425,153.1352
0.22,0.000197,1.0,0.999804,0.064503,9.8873,153.2838
0.23,0.000206,1.0,0.999795,0.067338,10.3319,153.4323
0.24,0.000215,1.0,0.999786,0.070166,10.7762,153.5809
0.25,0.000224,1.0,0.999777,0.072987,11.2202,153.7295
0.26,0.000233,1.0,0.999768,0.0758,11.664,153.878
0.27,0.000242,1.0,0.999759,0.078607,12.1076,154.0265
0.28,0.000251,1.0,0.99975,0.081407,12.5509,154.1751
0.29,0.00026,1.0,0.999741,0.084199,12.9939,154.3236
0.3,0.000269,1.0,0.999732,0.086985,13.4367,154.4722
0.31,0.000278,1.0,0.999723,0.089763,13.8793,154.6207
0.32,0.000287,1.0,0.999714,0.092535,14.3216,154.7692
0.33,0.000296,1.0,0.999705,0.0953,14.7636,154.9177
0.34,0.000305,1.0,0.999696,0.098057,15.2054,155.0663
0.35000000000000003,0.000314,1.0,0.999687,0.100808,15.6469,155.2148
0.36,0.000323,1.0,0.999678,0.103552,16.0882,155.3633
0.37,0.000332,1.0,0.999669,0.106289,16.5292,155.5118
0.38,0.000341,1.0,0.99966,0.10902,16.97,155.6603
0.39,0.00035,1.0,0.999651,0.111743,17.4105,155.8088
0.4,0.000359,1.0,0.999642,0.114459,17.8508,155.9573
0.41000000000000003,0.000368,1.0,0.999633,0.117169,18.2908,156.1058
0.42,0.000376,1.0,0.999624,0.119872,18.7305,156.2543
0.43,0.000385,1.0,0.999616,0.122568,19.17,156.4028
0.44,0.000394,1.0,0.999607,0.125258,19.6092,156.5513
0.45,0.000403,1.0,0.999598,0.12794,20.0482,156.6998
0.46,0.000412,1.0,0.999589,0.130616,20.4869,156.8483
0.47000000000000003,0.000421,1.0,0.99958,0.133285,20.9254,156.9967
0.48,0.00043,1.0,0.999571,0.135948,21.3636,157.1452
0.49,0.000439,1.0,0.999562,0.138604,21.8015,157.2937
0.5,0.000448,1.0,0.999553,0.141253,22.2392,157.4422
0.51,0.000456,1.0,0.999544,0.143895,22.6766,157.5906
0.52,0.000465,1.0,0.999536,0.146531,23.1137,157.7391
0.53,0.000474,1.0,0.999527,0.149161,23.5506,157.8875
0.54,0.000483,1.0,0.999518,0.151783,23.9872,158.036
0.55,0.000492,1.0,0.999509,0.154399,24.4236,158.1845
0.56,0.000501,1.0,0.9995,0.157009,24.8597,158.3329
0.5700000000000001,0.00051,1.0,0.999491,0.159612,25.2955,158.4814
0.58,0.000518,1.0,0.999483,0.162209,25.7311,158.6298
0.59,0.000527,1.0,0.999474,0.164799,26.1664,158.7782
0.6,0.000536,1.0,0.999465,0.167382,26.6015,158.9267
0.61,0.000545,1.0,0.999456,0.169959,27.0363,159.0751
0.62,0.000554,1.0,0.999447,0.17253,27.4708,159.2235
0.63,0.000562,1.0,0.999438,0.175094,27.905,159.372
0.64,0.000571,1.0,0.99943,0.177651,28.339,159.5204
0.65,0.00058,1.0,0.999421,0.180203,28.7728,159.6688
0.66,0.000589,1.0,0.999412,0.182748,29.2062,159.8172
0.67,0.000598,1.0,0.999403,0.185286,29.6394,159.9657
0.68,0.000606,1.0,0.999395,0.187818,30.0723,160.1141
0.6900000000000001,0.000615,1.0,0.999386,0.190344,30.505,160.2625
0.7000000000000001,0.000624,1.0,0.999377,0.192863,30.9374,160.4109
0.71,0.000633,1.0,0.999368,0.195377,31.3695,160.5593
0.72,0.000641,1.0,0.999359,0.197883,31.8014,160.7077
0.73,0.00065,1.0,0.999351,0.200384,32.233,160.8561
0.74,0.000659,1.0,0.999342,0.202878,32.6643,161.0045
0.75,0.000668,1.0,0.999333,0.205366,33.0954,161.1529
0.76,0.000676,1.0,0.999325,0.207848,33.5262,161.3013
0.77,0.000685,1.0,0.999316,0.210324,33.9567,161.4497
0.78,0.000694,1.0,0.999307,0.212793,34.3869,161.598
0.79,0.000703,1.0,0.999298,0.215256,34.8169,161.7464
0.8,0.000711,1.0,0.99929,0.217713,35.2466,161.8948
0.81,0.00072,1.0,0.999281,0.220164,35.6761,162.0432
0.8200000000000001,0.000729,1.0,0.999272,0.222609,36.1052,162.1915
0.8300000000000001,0.000737,1.0,0.999264,0.225047,36.5341,162.3399
0.84,0.000746,1.0,0.999255,0.22748,36.9628,162.4883
0.85,0.000755,1.0,0.999246,0.229906,37.3911,162.6366
0.86,0.000763,1.0,0.999237,0.232326,37.8192,162.785
0.87,0.000772,1.0,0.999229,0.23474,38.247,162.9334
0.88,0.000781,1.0,0.99922,0.237148,38.6746,163.0817
0.89,0.000789,1.0,0.999211,0.23955,39.1018,163.2301
0.9,0.000798,1.0,0.999203,0.241946,39.5288,163.3784
0.91,0.000807,1.0,0.999194,0.244336,39.9556,163.5267
0.92,0.000815,1.0,0.999186,0.246721,40.382,163.6751
0.93,0.000824,1.0,0.999177,0.249099,40.8082,163.8234
0.9400000000000001,0.000833,1.0,0.999168,0.251471,41.2341,163.9718
0.9500000000000001,0.000841,1.0,0.99916,0.253837,41.6597,164.1201
0.96,0.00085,1.0,0.999151,0.256197,42.0851,164.2684
0.97,0.000858,1.0,0.999142,0.258551,42.5102,164.4168
0.98,0.000867,1.0,0.999134,0.2609,42.935,164.5651
0.99,0.000876,1.0,0.999125,0.263242,43.3595,164.7134
1.0,0.000884,-1.0,-1.000883,0.264979,43.7582,165.1383
1.01,0.000879,-1.0,-1.00088,0.261318,43.1535,165.1379
1.02,0.000866,-1.0,-1.000868,0.257666,42.5499,165.1359
1.03,0.000854,-1.0,-1.000855,0.254023,41.9479,165.1341
1.04,0.000842,-1.0,-1.000843,0.25039,41.3474,165.1322
1.05,0.00083,-1.0,-1.000831,0.246766,40.7485,165.1303
1.06,0.000818,-1.0,-1.000819,0.24315,40.151,165.1284
1.07,0.000806,-1.0,-1.000807,0.239544,39.5551,165.1266
1.08,0.000794,-1.0,-1.000795,0.235947,38.9606,165.1247
1.09,0.000782,-1.0,-1.000783,0.232359,38.3677,165.1229
1.1,0.00077,-1.0,-1.000771,0.228779,37.7763,165.121
1.11,0.000758,-1.0,-1.000759,0.225209,37.1863,165.1192
1.12,0.000746,-1.0,-1.000747,0.221648,36.5979,165.1173
1.1300000000000001,0.000734,-1.0,-1.000735,0.218096,36.0109,165.1155
1.1400000000000001,0.000722,-1.0,-1.000723,0.214552,35.4255,165.1136
1.1500000000000001,0.00071,-1.0,-1.000711,0.211018,34.8415,165.1118
1.16,0.000698,-1.0,-1.000699,0.207492,34.259,165.11
1.17,0.000687,-1.0,-1.000688,0.203975,33.6779,165.1082
1.18,0.000675,-1.0,-1.000676,0.200467,33.0984,165.1064
1.19,0.000663,-1.0,-1.000664,0.196968,32.5203,165.1046
1.2,0.000651,-1.0,-1.000653,0.193477,31.9436,165.1027
1.21,0.00064,-1.0,-1.000641,0.189996,31.3684,165.1009
1.22,0.000628,-1.0,-1.000629,0.186523,30.7947,165.0991
1.23,0.000616,-1.0,-1.000618,0.183058,30.2224,165.0974
1.24,0.000605,-1.0,-1.000606,0.179603,29.6516,165.0956
1.25,0.000593,-1.0,-1.000594,0.176156,29.0822,165.0938
1.26,0.000582,-1.0,-1.000583,0.172717,28.5143,165.092
1.27,0.00057,-1.0,-1.000571,0.169288,27.9478,165.0902
1.28,0.000559,-1.0,-1.00056,0.165867,27.3827,165.0885
1.29,0.000547,-1.0,-1.000549,0.162454,26.819,165.0867
1.3,0.000536,-1.0,-1.000537,0.15905,26.2568,165.0849
1.31,0.000525,-1.0,-1.000526,0.155655,25.696,165.0832
1.32,0.000513,-1.0,-1.000514,0.152268,25.1366,165.0814
1.33,0.000502,-1.0,-1.000503,0.14889,24.5787,165.0797
1.34,0.000491,-1.0,-1.000492,0.14552,24.0221,165.0779
1.35,0.000479,-1.0,-1.000481,0.142158,23.4669,165.0762
1.36,0.000468,-1.0,-1.000469,0.138805,22.9132,165.0745
1.37,0.000457,-1.0,-1.000458,0.135461,22.3608,165.0727
1.3800000000000001,0.000446,-1.0,-1.000447,0.132124,21.8099,165.071
1.3900000000000001,0.000435,-1.0,-1.000436,0.128796,21.2603,165.0693
1.4000000000000001,0.000424,-1.0,-1.000425,0.125477,20.7122,165.0676
1.41,0.000412,-1.0,-1.000414,0.122166,20.1654,165.0659
1.42,0.000401,-1.0,-1.000403,0.118863,19.62,165.0641
1.43,0.00039,-1.0,-1.000391,0.115568,19.076,165.0624
1.44,0.000379,-1.0,-1.00038,0.112282,18.5333,165.0607
1.45,0.000368,-1.0,-1.000369,0.109004,17.992,165.059
1.46,0.000357,-1.0,-1.000359,0.105734,17.4521,165.0574
1.47,0.000347,-1.0,-1.000348,0.102472,16.9136,165.0557
1.48,0.000336,-1.0,-1.000337,0.099218,16.3764,165.054
1.49,0.000325,-1.0,-1.000326,0.095973,15.8406,165.0523
1.5,0.000314,-1.0,-1.000315,0.092736,15.3061,165.0506
1.51,0.000303,-1.0,-1.000304,0.089507,14.773,165.049
1.52,0.000292,-1.0,-1.000293,0.086286,14.2412,165.0473
1.53,0.000282,-1.0,-1.000283,0.083073,13.7108,165.0456
