t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0005,0.0751,150.1492
0.01,1.1e-05,1.0,0.99999,0.005497,0.8336,151.6477
0.02,2.7e-05,1.0,0.999974,0.010489,1.6064,153.1453
0.03,4.3e-05,1.0,0.999959,0.015476,2.3933,154.6427
0.04,5.9e-05,1.0,0.999943,0.020459,3.1944,156.1401
0.05,7.6e-05,1.0,0.999926,0.025435,4.0096,157.6373
0.06,9.2e-05,1.0,0.999909,0.030407,4.8389,159.1344
0.07,0.000109,1.0,0.999893,0.035374,5.6822,160.6314
0.08,0.000126,1.0,0.999875,0.040336,6.5396,162.1282
0.09,0.000144,1.0,0.999858,0.045293,7.411,163.625
0.1,0.000162,1.0,0.99984,0.050245,8.2889,164.9716
0.11,0.000179,1.0,0.999823,0.055191,9.1048,164.9685
0.12,0.000195,1.0,0.999806,0.060133,9.9199,164.9656
0.13,0.000212,1.0,0.99979,0.06507,10.734,164.9626
0.14,0.000228,1.0,0.999773,0.070001,11.5474,164.9596
0.15,0.000245,1.0,0.999757,0.074928,12.3598,164.9566
0.16,0.000261,1.0,0.99974,0.079849,13.1714,164.9537
0.17,0.000278,1.0,0.999724,0.084766,13.9822,164.9507
0.18,0.000294,1.0,0.999708,0.089678,14.7921,164.9477
0.19,0.00031,1.0,0.999691,0.094584,15.6012,164.9448
0.2,0.000327,1.0,0.999675,0.099486,16.4094,164.9418
0.21,0.000343,1.0,0.999658,0.104382,17.2167,164.9389
0.22,0.00036,1.0,0.999642,0.109274,18.0232,164.9359
0.23,0.000376,1.0,0.999626,0.114161,18.8289,164.933
0.24,0.000392,1.0,0.999609,0.119042,19.6337,164.9301
0.25,0.000409,1.0,0.999593,0.123919,20.4376,164.9271
0.26,0.000425,1.0,0.999577,0.128791,21.2408,164.9242
0.27,0.000441,1.0,0.999561,0.133658,22.043,164.9213
0.28,0.000457,1.0,0.999544,0.13852,22.8445,164.9183
0.29,0.000474,1.0,0.999528,0.143377,23.645,164.9154
0.3,0.00049,1.0,0.999512,0.148229,24.4448,164.9125
0.31,0.000506,1.0,0.999496,0.153076,25.2437,164.9096
0.32,0.000522,1.0,0.999479,0.157918,26.0417,164.9067
0.33,0.000538,1.0,0.999463,0.162755,26.839,164.9038
0.34,0.000554,1.0,0.999447,0.167588,27.6354,164.9009
0.35000000000000003,0.000571,1.0,0.999431,0.172415,28.4309,164.898
0.36,0.000587,1.0,0.999415,0.177238,29.2256,164.895
0.37,0.000603,1.0,0.999399,0.182055,30.0195,164.8922
0.38,0.000619,1.0,0.999383,0.186868,30.8125,164.8893
0.39,0.000635,1.0,0.999367,0.191676,31.6047,164.8864
0.4,0.000651,1.0,0.999351,0.196479,32.3961,164.8835
0.41000000000000003,0.000667,1.0,0.999335,0.201277,33.1866,164.8806
0.42,0.000683,1.0,0.999319,0.20607,33.9764,164.8777
0.43,0.000699,1.0,0.999303,0.210858,34.7652,164.8748
0.44,0.000715,1.0,0.999287,0.215642,35.5533,164.872
0.45,0.000731,1.0,0.999271,0.22042,36.3405,164.8691
0.46,0.000747,1.0,0.999255,0.225194,37.1269,164.8662
0.47000000000000003,0.000763,1.0,0.999239,0.229963,37.9125,164.8633
0.48,0.000779,1.0,0.999223,0.234727,38.6972,164.8605
0.49,0.000795,1.0,0.999207,0.239486,39.4811,164.8576
0.5,0.00081,1.0,0.999191,0.244241,40.2642,164.8548
0.51,0.000826,1.0,0.999175,0.24899,41.0465,164.8519
0.52,0.000842,1.0,0.999159,0.253735,41.828,164.849
0.53,0.000858,1.0,0.999144,0.258475,42.6086,164.8462
0.54,0.000874,1.0,0.999128,0.26321,43.3884,164.8433
0.55,0.00089,1.0,0.999112,0.26794,44.1674,164.8405
0.56,0.000905,1.0,0.999096,0.272666,44.9456,164.8377
0.5700000000000001,0.000921,1.0,0.99908,0.277386,45.7229,164.8348
0.58,0.000937,1.0,0.999065,0.282102,46.4994,164.832
0.59,0.000953,1.0,0.999049,0.286813,47.2752,164.8292
0.6,0.000968,1.0,0.999033,0.291519,48.0501,164.8263
0.61,0.000984,1.0,0.999018,0.296221,48.8242,164.8235
0.62,0.001,1.0,0.999002,0.300918,49.5974,164.8207
0.63,0.001012,1.0,0.998988,0.30561,50.0,164.8182
0.64,0.001013,1.0,0.998987,0.310297,50.0,164.8177
0.65,0.001013,1.0,0.998987,0.314979,50.0,164.8175
