t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0005,0.0751,150.1492
0.01,1.1e-05,1.0,0.99999,0.00549,0.8326,151.6477
0.02,2.7e-05,1.0,0.999975,0.010463,1.6024,153.1453
0.03,4.3e-05,1.0,0.999959,0.015419,2.3844,154.6427
0.04,5.9e-05,1.0,0.999943,0.020357,3.1785,156.1401
0.05,7.5e-05,1.0,0.999927,0.025277,3.9846,157.6374
0.06,9.2e-05,1.0,0.99991,0.030181,4.8028,159.1345
0.07,0.000108,1.0,0.999893,0.035067,5.6328,160.6315
0.08,0.000125,1.0,0.999876,0.039936,6.4747,162.1284
0.09,0.000142,1.0,0.999859,0.044788,7.3284,163.6252
0.1,0.00016,1.0,0.999842,0.049623,8.1863,164.9719
0.11,0.000176,1.0,0.999825,0.054441,8.981,164.9689
0.12,0.000192,1.0,0.999809,0.059242,9.7728,164.966
0.13,0.000209,1.0,0.999793,0.064026,10.5619,164.9631
0.14,0.000224,1.0,0.999777,0.068793,11.3481,164.9603
0.15,0.00024,1.0,0.999761,0.073544,12.1315,164.9574
0.16,0.000256,1.0,0.999745,0.078277,12.9122,164.9545
0.17,0.000272,1.0,0.99973,0.082995,13.6901,164.9517
0.18,0.000288,1.0,0.999714,0.087695,14.4653,164.9488
0.19,0.000303,1.0,0.999698,0.09238,15.2377,164.946
0.2,0.000319,1.0,0.999683,0.097047,16.0073,164.9432
0.21,0.000335,1.0,0.999667,0.101699,16.7742,164.9404
0.22,0.00035,1.0,0.999651,0.106334,17.5384,164.9376
0.23,0.000366,1.0,0.999636,0.110953,18.2999,164.9348
0.24,0.000381,1.0,0.999621,0.115555,19.0587,164.932
0.25,0.000396,1.0,0.999605,0.120142,19.8149,164.9293
0.26,0.000412,1.0,0.99959,0.124712,20.5683,164.9265
0.27,0.000427,1.0,0.999575,0.129266,21.319,164.9238
0.28,0.000442,1.0,0.99956,0.133804,22.0671,164.921
0.29,0.000457,1.0,0.999544,0.138327,22.8126,164.9183
0.3,0.000472,1.0,0.999529,0.142833,23.5554,164.9156
0.31,0.000487,1.0,0.999514,0.147324,24.2956,164.9129
0.32,0.000502,1.0,0.999499,0.151798,25.0331,164.9102
0.33,0.000517,1.0,0.999484,0.156258,25.7681,164.9075
0.34,0.000532,1.0,0.99947,0.160701,26.5004,164.9048
0.35000000000000003,0.000547,1.0,0.999455,0.165129,27.2301,164.9021
0.36,0.000561,1.0,0.99944,0.169541,27.9573,164.8995
0.37,0.000576,1.0,0.999425,0.173938,28.6818,164.8968
0.38,0.000591,1.0,0.999411,0.17832,29.4039,164.8942
0.39,0.000605,1.0,0.999396,0.182686,30.0,164.8916
0.4,0.000608,1.0,0.999392,0.187036,30.0,164.8906
0.41000000000000003,0.000608,1.0,0.999392,0.191372,30.0,164.8905
0.42,0.000608,1.0,0.999392,0.195692,30.0,164.8903
0.43,0.000608,1.0,0.999392,0.199997,30.0,164.8902
0.44,0.000608,1.0,0.999392,0.204288,30.0,164.89
0.45,0.000608,1.0,0.999392,0.208563,30.0,164.8899
0.46,0.000608,1.0,0.999392,0.212823,30.0,164.8898
0.47000000000000003,0.000608,1.0,0.999392,0.217068,30.0,164.8898
0.48,0.000608,1.0,0.999392,0.221299,30.0,164.8898
0.49,0.000608,1.0,0.999392,0.225515,30.0,164.8897
0.5,0.000608,1.0,0.999392,0.229716,30.0,164.8897
0.51,0.000608,1.0,0.999392,0.233902,30.0,164.8897
0.52,0.000608,1.0,0.999392,0.238074,30.0,164.8897
0.53,0.000608,1.0,0.999392,0.242231,30.0,164.8897
0.54,0.000608,1.0,0.999392,0.246374,30.0,164.8897
0.55,0.000608,1.0,0.999392,0.250502,30.0,164.8897
0.56,0.000608,1.0,0.999392,0.254616,30.0,164.8897
0.5700000000000001,0.000608,1.0,0.999392,0.258715,30.0,164.8897
0.58,0.000608,1.0,0.999392,0.2628,30.0,164.8897
0.59,0.000608,1.0,0.999392,0.266871,30.0,164.8897
0.6,0.000608,1.0,0.999392,0.270927,30.0,164.8897
0.61,0.000608,1.0,0.999392,0.27497,30.0,164.8897
0.62,0.000608,1.0,0.999392,0.278998,30.0,164.8897
0.63,0.000608,1.0,0.999392,0.283012,30.0,164.8897
0.64,0.000608,1.0,0.999392,0.287012,30.0,164.8897
0.65,0.000608,1.0,0.999392,0.290998,30.0,164.8897
0.66,0.000608,1.0,0.999392,0.29497,30.0,164.8897
0.67,0.000608,1.0,0.999392,0.298929,30.0,164.8897
0.68,0.000608,1.0,0.999392,0.302873,30.0,164.8897
0.6900000000000001,0.000608,1.0,0.999392,0.306804,30.0,164.8897
0.7000000000000001,0.000608,1.0,0.999392,0.310721,30.0,164.8897
0.71,0.000608,1.0,0.999392,0.314624,30.0,164.8897
0.72,0.000608,1.0,0.999392,0.318514,30.0,164.8897
0.73,0.000608,1.0,0.999392,0.32239,30.0,164.8897
0.74,0.000608,1.0,0.999392,0.326252,30.0,164.8897
0.75,0.000608,1.0,0.999392,0.330101,30.0,164.8897
0.76,0.000608,1.0,0.999392,0.333937,30.0,164.8897
0.77,0.000608,1.0,0.999392,0.337759,30.0,164.8897
0.78,0.000608,1.0,0.999392,0.341568,30.0,164.8897
0.79,0.000608,1.0,0.999392,0.345363,30.0,164.8897
0.8,0.000608,1.0,0.999392,0.349146,30.0,164.8897
0.81,0.000608,1.0,0.999392,0.352915,30.0,164.8897
0.8200000000000001,0.000608,1.0,0.999392,0.35667,30.0,164.8897
0.8300000000000001,0.000608,1.0,0.999392,0.360413,30.0,164.8897
0.84,0.000608,1.0,0.999392,0.364143,30.0,164.8897
0.85,0.000608,1.0,0.999392,0.367859,30.0,164.8897
0.86,0.000608,1.0,0.999392,0.371563,30.0,164.8897
0.87,0.000608,1.0,0.999392,0.375254,30.0,164.8897
0.88,0.000608,1.0,0.999392,0.378931,30.0,164.8897
0.89,0.000608,1.0,0.999392,0.382596,30.0,164.8897
0.9,0.000608,1.0,0.999392,0.386248,30.0,164.8897
0.91,0.000608,1.0,0.999392,0.389888,30.0,164.8897
0.92,0.000608,1.0,0.999392,0.393514,30.0,164.8897
0.93,0.000608,1.0,0.999392,0.397128,30.0,164.8897
0.9400000000000001,0.000608,1.0,0.999392,0.40073,30.0,164.8897
0.9500000000000001,0.000608,1.0,0.999392,0.404319,30.0,164.8897
0.96,0.000608,1.0,0.999392,0.407895,30.0,164.8897
0.97,0.000608,1.0,0.999392,0.411458,30.0,164.8897
0.98,0.000608,1.0,0.999392,0.41501,30.0,164.8897
0.99,0.000608,1.0,0.999392,0.418549,30.0,164.8897
1.0,0.000608,-1.0,-1.000608,0.421075,30.0,165.0905
1.01,0.000608,-1.0,-1.000608,0.414608,30.0,165.0923
1.02,0.000608,-1.0,-1.000608,0.408164,30.0,165.0942
1.03,0.000608,-1.0,-1.000608,0.401743,30.0,165.096
1.04,0.000608,-1.0,-1.000608,0.395344,30.0,165.0978
1.05,0.000608,-1.0,-1.000608,0.388967,30.0,165.0996
1.06,0.000608,-1.0,-1.000608,0.382613,30.0,165.1015
1.07,0.000608,-1.0,-1.000608,0.376281,30.0,165.1033
1.08,0.000608,-1.0,-1.000608,0.36997,30.0,165.1051
1.09,0.000608,-1.0,-1.000608,0.363682,30.0,165.1069
