t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0004,0.0601,150.1495
0.01,9e-06,1.0,0.999992,0.004396,0.6663,151.5711
0.02,2.2e-05,1.0,0.99998,0.008386,1.2818,152.8566
0.03,3.4e-05,1.0,0.999967,0.012368,1.905,154.0195
0.04,4.7e-05,1.0,0.999954,0.016344,2.5345,155.0715
0.05,6e-05,1.0,0.999942,0.020313,3.1694,156.0231
0.06,7.3e-05,1.0,0.999929,0.024276,3.8085,156.8839
0.07,8.6e-05,1.0,0.999916,0.028231,4.4511,157.6626
0.08,9.9e-05,1.0,0.999903,0.03218,5.0963,158.3669
0.09,0.000112,1.0,0.999889,0.036123,5.7436,159.004
0.1,0.000125,1.0,0.999876,0.040058,6.3925,159.5802
0.11,0.000138,1.0,0.999863,0.043987,7.0423,160.1013
0.12,0.000151,1.0,0.99985,0.047909,7.6929,160.5726
0.13,0.000165,1.0,0.999837,0.051824,8.3437,160.9988
0.14,0.000178,1.0,0.999824,0.055733,8.9944,161.3843
0.15,0.000191,1.0,0.99981,0.059635,9.645,161.7328
0.16,0.000204,1.0,0.999797,0.063531,10.295,162.0479
0.17,0.000217,1.0,0.999784,0.067419,10.9444,162.3328
0.18,0.00023,1.0,0.999771,0.071302,11.5929,162.5904
0.19,0.000244,1.0,0.999758,0.075177,12.2406,162.8232
0.2,0.000257,1.0,0.999745,0.079046,12.8872,163.0337
0.21,0.00027,1.0,0.999732,0.082908,13.5326,163.2239
0.22,0.000283,1.0,0.999719,0.086764,14.1769,163.3957
0.23,0.000296,1.0,0.999705,0.090614,14.8199,163.551
0.24,0.000309,1.0,0.999692,0.094456,15.4617,163.6913
0.25,0.000322,1.0,0.999679,0.098292,16.1021,163.8181
0.26,0.000335,1.0,0.999667,0.102122,16.7411,163.9325
0.27,0.000348,1.0,0.999654,0.105945,17.3788,164.0358
0.28,0.000361,1.0,0.999641,0.109762,18.0151,164.1291
0.29,0.000373,1.0,0.999628,0.113572,18.65,164.2133
0.3,0.000386,1.0,0.999615,0.117375,19.2835,164.2893
0.31,0.000399,1.0,0.999602,0.121172,19.9156,164.3578
0.32,0.000412,1.0,0.999589,0.124963,20.5464,164.4196
0.33,0.000425,1.0,0.999577,0.128747,21.1757,164.4753
0.34,0.000437,1.0,0.999564,0.132525,21.8037,164.5254
0.35000000000000003,0.00045,1.0,0.999551,0.136296,22.4304,164.5706
0.36,0.000463,1.0,0.999538,0.140061,23.0557,164.6113
0.37,0.000475,1.0,0.999526,0.14382,23.6796,164.6479
0.38,0.000488,1.0,0.999513,0.147572,24.3022,164.6808
0.39,0.000501,1.0,0.999501,0.151318,24.9236,164.7103
0.4,0.000513,1.0,0.999488,0.155057,25.5436,164.7368
0.41000000000000003,0.000526,1.0,0.999475,0.15879,26.1623,164.7606
0.42,0.000538,1.0,0.999463,0.162516,26.7798,164.7819
0.43,0.000551,1.0,0.99945,0.166237,27.396,164.801
0.44,0.000563,1.0,0.999438,0.169951,28.0109,164.818
0.45,0.000576,1.0,0.999425,0.173658,28.6247,164.8333
0.46,0.000588,1.0,0.999413,0.17736,29.2372,164.8468
0.47000000000000003,0.000601,1.0,0.999401,0.181054,29.8484,164.8589
0.48,0.000608,1.0,0.999392,0.184743,30.0,164.8702
0.49,0.000608,1.0,0.999392,0.188426,30.0,164.8817
0.5,0.000608,1.0,0.999392,0.192102,30.0,164.8912
0.51,0.000608,1.0,0.999392,0.195772,30.0,164.891
0.52,0.000608,1.0,0.999392,0.199436,30.0,164.8909
0.53,0.000608,1.0,0.999392,0.203093,30.0,164.8908
0.54,0.000608,1.0,0.999392,0.206745,30.0,164.8907
0.55,0.000608,1.0,0.999392,0.21039,30.0,164.8906
0.56,0.000608,1.0,0.999392,0.214029,30.0,164.8905
0.5700000000000001,0.000608,1.0,0.999392,0.217662,30.0,164.8904
0.58,0.000608,1.0,0.999392,0.221289,30.0,164.8903
0.59,0.000608,1.0,0.999392,0.22491,30.0,164.8903
0.6,0.000608,1.0,0.999392,0.228524,30.0,164.8902
0.61,0.000608,1.0,0.999392,0.232133,30.0,164.8902
0.62,0.000608,1.0,0.999392,0.235735,30.0,164.8901
0.63,0.000608,1.0,0.999392,0.239332,30.0,164.8901
0.64,0.000608,1.0,0.999392,0.242922,30.0,164.89
0.65,0.000608,1.0,0.999392,0.246506,30.0,164.89
0.66,0.000608,1.0,0.999392,0.250084,30.0,164.89
0.67,0.000608,1.0,0.999392,0.253656,30.0,164.89
0.68,0.000608,1.0,0.999392,0.257222,30.0,164.8899
0.6900000000000001,0.000608,1.0,0.999392,0.260782,30.0,164.8899
0.7000000000000001,0.000608,1.0,0.999392,0.264336,30.0,164.8899
0.71,0.000608,1.0,0.999392,0.267884,30.0,164.8899
0.72,0.000608,1.0,0.999392,0.271426,30.0,164.8899
0.73,0.000608,1.0,0.999392,0.274962,30.0,164.8898
0.74,0.000608,1.0,0.999392,0.278492,30.0,164.8898
0.75,0.000608,1.0,0.999392,0.282017,30.0,164.8898
0.76,0.000608,1.0,0.999392,0.285535,30.0,164.8898
0.77,0.000608,1.0,0.999392,0.289047,30.0,164.8898
0.78,0.000608,1.0,0.999392,0.292553,30.0,164.8898
0.79,0.000608,1.0,0.999392,0.296054,30.0,164.8898
0.8,0.000608,1.0,0.999392,0.299548,30.0,164.8898
0.81,0.000608,1.0,0.999392,0.303037,30.0,164.8898
