t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0003,0.045,150.1495
0.01,7e-06,1.0,0.999994,0.003294,0.4993,151.5714
0.02,1.6e-05,1.0,0.999985,0.006278,0.9596,152.8574
0.03,2.6e-05,1.0,0.999975,0.009251,1.4249,154.0208
0.04,3.5e-05,1.0,0.999966,0.012214,1.8941,155.0733
0.05,4.5e-05,1.0,0.999956,0.015167,2.3664,156.0255
0.06,5.4e-05,1.0,0.999947,0.018109,2.841,156.8868
0.07,6.4e-05,1.0,0.999937,0.021041,3.3174,157.6661
0.08,7.4e-05,1.0,0.999927,0.023962,3.7949,158.371
0.09,8.3e-05,1.0,0.999918,0.026873,4.2731,159.0086
0.1,9.3e-05,1.0,0.999908,0.029775,4.7516,159.5854
0.11,0.000103,1.0,0.999898,0.032665,5.23,160.1071
0.12,0.000112,1.0,0.999889,0.035546,5.708,160.5791
0.13,0.000122,1.0,0.999879,0.038417,6.1854,161.0059
0.14,0.000132,1.0,0.999869,0.041278,6.6619,161.3919
0.15,0.000141,1.0,0.99986,0.044128,7.1374,161.7411
0.16,0.000151,1.0,0.99985,0.046969,7.6116,162.0568
0.17,0.000161,1.0,0.99984,0.0498,8.0846,162.3424
0.18,0.00017,1.0,0.999831,0.05262,8.5561,162.6006
0.19,0.00018,1.0,0.999821,0.055431,9.0261,162.8341
0.2,0.000189,1.0,0.999812,0.058232,9.4945,163.0452
0.21,0.000199,1.0,0.999802,0.061023,9.9612,163.236
0.22,0.000208,1.0,0.999793,0.063805,10.4263,163.4085
0.23,0.000217,1.0,0.999784,0.066577,10.8896,163.5645
0.24,0.000227,1.0,0.999774,0.069339,11.3511,163.7055
0.25,0.000236,1.0,0.999765,0.072091,11.8108,163.8328
0.26,0.000245,1.0,0.999756,0.074833,12.2688,163.9479
0.27,0.000255,1.0,0.999746,0.077566,12.7249,164.0519
0.28,0.000264,1.0,0.999737,0.08029,13.1793,164.1459
0.29,0.000273,1.0,0.999728,0.083004,13.6318,164.2307
0.3,0.000282,1.0,0.999719,0.085708,14.0825,164.3074
0.31,0.000291,1.0,0.99971,0.088403,14.5314,164.3766
0.32,0.0003,1.0,0.999701,0.091089,14.9785,164.439
0.33,0.000309,1.0,0.999691,0.093765,15.4239,164.4954
0.34,0.000318,1.0,0.999682,0.096431,15.8674,164.5462
0.35000000000000003,0.000327,1.0,0.999673,0.099089,16.3092,164.5921
0.36,0.000336,1.0,0.999665,0.101737,16.7493,164.6334
0.37,0.000345,1.0,0.999656,0.104375,17.1876,164.6707
0.38,0.000354,1.0,0.999647,0.107005,17.6242,164.7042
0.39,0.000363,1.0,0.999638,0.109625,18.0591,164.7345
0.4,0.000372,1.0,0.999629,0.112236,18.4922,164.7617
0.41000000000000003,0.00038,1.0,0.99962,0.114838,18.9238,164.7862
0.42,0.000389,1.0,0.999612,0.117431,19.3536,164.8082
0.43,0.000398,1.0,0.999603,0.120015,19.7818,164.8279
0.44,0.000407,1.0,0.999594,0.122589,20.2083,164.8457
0.45,0.000415,1.0,0.999586,0.125155,20.6333,164.8616
0.46,0.000424,1.0,0.999577,0.127712,21.0566,164.8758
0.47000000000000003,0.000432,1.0,0.999569,0.13026,21.4783,164.8886
0.48,0.000441,1.0,0.99956,0.132798,21.8984,164.9
0.49,0.000449,1.0,0.999552,0.135328,22.317,164.9101
0.5,0.000458,1.0,0.999543,0.137849,22.7338,164.9182
0.51,0.000466,1.0,0.999535,0.140361,23.1479,164.9167
0.52,0.000475,1.0,0.999526,0.142865,23.5606,164.9151
0.53,0.000483,1.0,0.999518,0.145359,23.9717,164.9136
0.54,0.000491,1.0,0.99951,0.147845,24.3815,164.9121
0.55,0.000499,1.0,0.999501,0.150322,24.7898,164.9106
