t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0003,0.045,150.1495
0.01,7e-06,1.0,0.999994,0.003297,0.4998,151.5714
0.02,1.6e-05,1.0,0.999985,0.006289,0.9614,152.8574
0.03,2.6e-05,1.0,0.999975,0.009276,1.4288,154.0208
0.04,3.5e-05,1.0,0.999966,0.012258,1.9009,155.0733
0.05,4.5e-05,1.0,0.999956,0.015235,2.3771,156.0254
0.06,5.5e-05,1.0,0.999946,0.018207,2.8564,156.8868
0.07,6.4e-05,1.0,0.999937,0.021174,3.3384,157.666
0.08,7.4e-05,1.0,0.999927,0.024136,3.8224,158.3709
0.09,8.4e-05,1.0,0.999917,0.027092,4.3079,159.0085
0.1,9.4e-05,1.0,0.999907,0.030044,4.7946,159.5853
0.11,0.000104,1.0,0.999897,0.032991,5.282,160.107
0.12,0.000114,1.0,0.999887,0.035932,5.77,160.5789
0.13,0.000123,1.0,0.999878,0.038869,6.2581,161.0057
0.14,0.000133,1.0,0.999868,0.041801,6.7463,161.3917
0.15,0.000143,1.0,0.999858,0.044727,7.2342,161.7408
0.16,0.000153,1.0,0.999848,0.047649,7.7218,162.0565
0.17,0.000163,1.0,0.999838,0.050566,8.209,162.342
0.18,0.000173,1.0,0.999828,0.053478,8.6955,162.6001
0.19,0.000183,1.0,0.999818,0.056384,9.1813,162.8336
0.2,0.000192,1.0,0.999808,0.059286,9.6663,163.0446
0.21,0.000202,1.0,0.999799,0.062183,10.1505,163.2354
0.22,0.000212,1.0,0.999789,0.065075,10.6338,163.4079
0.23,0.000222,1.0,0.999779,0.067963,11.1162,163.5637
0.24,0.000232,1.0,0.999769,0.070845,11.5976,163.7046
0.25,0.000241,1.0,0.99976,0.073722,12.078,163.8319
0.26,0.000251,1.0,0.99975,0.076595,12.5575,163.947
0.27,0.000261,1.0,0.99974,0.079462,13.0358,164.0509
0.28,0.00027,1.0,0.99973,0.082325,13.5132,164.1448
0.29,0.00028,1.0,0.999721,0.085183,13.9895,164.2295
0.3,0.00029,1.0,0.999711,0.088036,14.4648,164.3061
0.31,0.000299,1.0,0.999702,0.090884,14.939,164.3752
0.32,0.000309,1.0,0.999692,0.093727,15.4123,164.4375
0.33,0.000319,1.0,0.999682,0.096566,15.8844,164.4938
0.34,0.000328,1.0,0.999673,0.099399,16.3556,164.5445
