t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0005,0.0751,150.1495
0.01,1.1e-05,1.0,0.99999,0.005497,0.8332,151.5708
0.02,2.7e-05,1.0,0.999974,0.010489,1.6034,152.8558
0.03,4.3e-05,1.0,0.999959,0.015476,2.3837,154.0182
0.04,5.9e-05,1.0,0.999943,0.020459,3.1725,155.0697
0.05,7.5e-05,1.0,0.999927,0.025435,3.9685,156.0208
0.06,9.1e-05,1.0,0.999911,0.030407,4.7703,156.881
0.07,0.000107,1.0,0.999894,0.035374,5.5771,157.6592
0.08,0.000124,1.0,0.999878,0.040336,6.3877,158.3629
0.09,0.00014,1.0,0.999861,0.045293,7.2015,158.9994
0.1,0.000157,1.0,0.999845,0.050245,8.0178,159.575
0.11,0.000173,1.0,0.999828,0.055191,8.8359,160.0955
0.12,0.00019,1.0,0.999812,0.060133,9.6553,160.5662
0.13,0.000207,1.0,0.999795,0.06507,10.4757,160.9919
0.14,0.000223,1.0,0.999779,0.070001,11.2966,161.3767
0.15,0.00024,1.0,0.999762,0.074928,12.1177,161.7246
0.16,0.000256,1.0,0.999745,0.07985,12.9387,162.0391
0.17,0.000273,1.0,0.999729,0.084766,13.7595,162.3234
0.18,0.00029,1.0,0.999712,0.089678,14.5798,162.5803
0.19,0.000306,1.0,0.999695,0.094584,15.3995,162.8125
0.2,0.000323,1.0,0.999679,0.099486,16.2184,163.0223
0.21,0.00034,1.0,0.999662,0.104383,17.0365,163.2119
0.22,0.000356,1.0,0.999646,0.109274,17.8536,163.3832
0.23,0.000373,1.0,0.999629,0.114161,18.6697,163.5378
0.24,0.000389,1.0,0.999613,0.119043,19.4846,163.6775
0.25,0.000406,1.0,0.999596,0.12392,20.2985,163.8036
0.26,0.000422,1.0,0.99958,0.128791,21.1112,163.9174
0.27,0.000439,1.0,0.999563,0.133658,21.9227,164.0201
0.28,0.000455,1.0,0.999547,0.13852,22.7329,164.1128
0.29,0.000471,1.0,0.99953,0.143377,23.542,164.1963
0.3,0.000488,1.0,0.999514,0.148229,24.3499,164.2716
0.31,0.000504,1.0,0.999498,0.153076,25.1565,164.3395
0.32,0.00052,1.0,0.999481,0.157919,25.9619,164.4006
0.33,0.000537,1.0,0.999465,0.162756,26.7661,164.4557
0.34,0.000553,1.0,0.999449,0.167588,27.5691,164.5052
0.35000000000000003,0.000569,1.0,0.999432,0.172416,28.3709,164.5498
0.36,0.000586,1.0,0.999416,0.177238,29.1716,164.5898
0.37,0.000602,1.0,0.9994,0.182056,29.9711,164.6257
0.38,0.000608,1.0,0.999392,0.186869,30.0,164.6594
0.39,0.000608,1.0,0.999392,0.191676,30.0,164.691
0.4,0.000608,1.0,0.999392,0.19648,30.0,164.7196
0.41000000000000003,0.000608,1.0,0.999392,0.201278,30.0,164.7454
0.42,0.000608,1.0,0.999392,0.206071,30.0,164.7688
0.43,0.000608,1.0,0.999392,0.21086,30.0,164.79
0.44,0.000608,1.0,0.999392,0.215644,30.0,164.8092
0.45,0.000608,1.0,0.999392,0.220423,30.0,164.8265
0.46,0.000608,1.0,0.999392,0.225198,30.0,164.8422
0.47000000000000003,0.000608,1.0,0.999392,0.229967,30.0,164.8564
0.48,0.000608,1.0,0.999392,0.234732,30.0,164.8692
0.49,0.000608,1.0,0.999392,0.239492,30.0,164.8809
0.5,0.000608,1.0,0.999392,0.244248,30.0,164.8904
0.51,0.000608,1.0,0.999392,0.248998,30.0,164.8903
0.52,0.000608,1.0,0.999392,0.253744,30.0,164.8902
0.53,0.000608,1.0,0.999392,0.258485,30.0,164.8902
0.54,0.000608,1.0,0.999392,0.263221,30.0,164.8901
0.55,0.000608,1.0,0.999392,0.267953,30.0,164.8901
0.56,0.000608,1.0,0.999392,0.27268,30.0,164.8901
0.5700000000000001,0.000608,1.0,0.999392,0.277402,30.0,164.89
0.58,0.000608,1.0,0.999392,0.282119,30.0,164.89
0.59,0.000608,1.0,0.999392,0.286832,30.0,164.89
0.6,0.000608,1.0,0.999392,0.29154,30.0,164.8899
0.61,0.000608,1.0,0.999392,0.296243,30.0,164.8899
0.62,0.000608,1.0,0.999392,0.300942,30.0,164.8899
0.63,0.000608,1.0,0.999392,0.305636,30.0,164.8899
0.64,0.000608,1.0,0.999392,0.310325,30.0,164.8899
0.65,0.000608,1.0,0.999392,0.31501,30.0,164.8898
0.66,0.000608,1.0,0.999392,0.31969,30.0,164.8898
0.67,0.000608,1.0,0.999392,0.324365,30.0,164.8898
0.68,0.000608,1.0,0.999392,0.329035,30.0,164.8898
0.6900000000000001,0.000608,1.0,0.999392,0.333701,30.0,164.8898
0.7000000000000001,0.000608,1.0,0.999392,0.338362,30.0,164.8898
0.71,0.000608,1.0,0.999392,0.343019,30.0,164.8898
0.72,0.000608,1.0,0.999392,0.347671,30.0,164.8898
0.73,0.000608,1.0,0.999392,0.352318,30.0,164.8898
0.74,0.000608,1.0,0.999392,0.35696,30.0,164.8898
0.75,0.000608,1.0,0.999392,0.361598,30.0,164.8898
0.76,0.000608,1.0,0.999392,0.366232,30.0,164.8898
0.77,0.000608,1.0,0.999392,0.37086,30.0,164.8897
0.78,0.000608,1.0,0.999392,0.375484,30.0,164.8897
0.79,0.000608,1.0,0.999392,0.380104,30.0,164.8897
0.8,0.000608,1.0,0.999392,0.384718,30.0,164.8897
0.81,0.000608,1.0,0.999392,0.389329,30.0,164.8897
0.8200000000000001,0.000608,1.0,0.999392,0.393934,30.0,164.8897
0.8300000000000001,0.000608,1.0,0.999392,0.398535,30.0,164.8897
0.84,0.000608,1.0,0.999392,0.403131,30.0,164.8897
0.85,0.000608,1.0,0.999392,0.407723,30.0,164.8897
0.86,0.000608,1.0,0.999392,0.41231,30.0,164.8897
0.87,0.000608,1.0,0.999392,0.416893,30.0,164.8897
0.88,0.000608,1.0,0.999392,0.421471,30.0,164.8897
