t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0005,0.075,150.0142
0.01,1.1e-05,1.0,0.99999,0.00549,0.8244,150.1628
0.02,2.7e-05,1.0,0.999975,0.010463,1.5727,150.3105
0.03,4.2e-05,1.0,0.99996,0.015419,2.3199,150.4582
0.04,5.7e-05,1.0,0.999945,0.020357,3.0658,150.6059
0.05,7.2e-05,1.0,0.99993,0.025277,3.8106,150.7536
0.06,8.7e-05,1.0,0.999914,0.030181,4.5543,150.9013
0.07,0.000102,1.0,0.999899,0.035067,5.2968,151.049
0.08,0.000117,1.0,0.999884,0.039936,6.0382,151.1967
0.09,0.000132,1.0,0.999869,0.044788,6.7784,151.3444
0.1,0.000147,1.0,0.999854,0.049623,7.5175,151.492
0.11,0.000162,1.0,0.999839,0.054441,8.2554,151.6397
0.12,0.000177,1.0,0.999824,0.059242,8.9922,151.7874
0.13,0.000192,1.0,0.99981,0.064026,9.7278,151.9351
0.14,0.000207,1.0,0.999795,0.068793,10.4623,152.0828
0.15,0.000222,1.0,0.99978,0.073544,11.1957,152.2304
0.16,0.000237,1.0,0.999765,0.078278,11.9279,152.3781
0.17,0.000251,1.0,0.99975,0.082995,12.659,152.5258
0.18,0.000266,1.0,0.999735,0.087696,13.3889,152.6734
0.19,0.000281,1.0,0.99972,0.092381,14.1177,152.8211
0.2,0.000296,1.0,0.999706,0.097048,14.8454,152.9688
0.21,0.00031,1.0,0.999691,0.1017,15.5719,153.1164
0.22,0.000325,1.0,0.999676,0.106335,16.2974,153.2641
0.23,0.00034,1.0,0.999662,0.110954,17.0216,153.4117
0.24,0.000355,1.0,0.999647,0.115557,17.7448,153.5593
0.25,0.000369,1.0,0.999632,0.120143,18.4669,153.707
0.26,0.000384,1.0,0.999618,0.124714,19.1878,153.8546
0.27,0.000398,1.0,0.999603,0.129268,19.9076,154.0023
0.28,0.000413,1.0,0.999589,0.133806,20.6262,154.1499
0.29,0.000427,1.0,0.999574,0.138329,21.3438,154.2975
0.3,0.000442,1.0,0.999559,0.142835,22.0602,154.4451
0.31,0.000457,1.0,0.999545,0.147326,22.7756,154.5928
0.32,0.000471,1.0,0.99953,0.151801,23.4898,154.7404
0.33,0.000485,1.0,0.999516,0.15626,24.2029,154.888
0.34,0.0005,1.0,0.999502,0.160704,24.9149,155.0356
0.35000000000000003,0.000514,1.0,0.999487,0.165132,25.6257,155.1832
0.36,0.000529,1.0,0.999473,0.169545,26.3355,155.3308
0.37,0.000543,1.0,0.999458,0.173942,27.0442,155.4784
0.38,0.000557,1.0,0.999444,0.178323,27.7517,155.626
0.39,0.000572,1.0,0.99943,0.182689,28.4582,155.7736
0.4,0.000586,1.0,0.999415,0.18704,29.1635,155.9212
0.41000000000000003,0.0006,1.0,0.999401,0.191376,29.8678,156.0688
0.42,0.000615,1.0,0.999387,0.195696,30.5709,156.2164
0.43,0.000629,1.0,0.999373,0.200001,31.273,156.364
0.44,0.000643,1.0,0.999358,0.204291,31.974,156.5116
0.45,0.000657,1.0,0.999344,0.208566,32.6738,156.6592
0.46,0.000671,1.0,0.99933,0.212826,33.3726,156.8067
0.47000000000000003,0.000686,1.0,0.999316,0.217071,34.0703,156.9543
0.48,0.0007,1.0,0.999302,0.221301,34.7669,157.1019
0.49,0.000714,1.0,0.999288,0.225517,35.4624,157.2495
0.5,0.000728,1.0,0.999274,0.229717,36.1568,157.397
0.51,0.000742,1.0,0.99926,0.233903,36.8501,157.5446
0.52,0.000756,1.0,0.999245,0.238074,37.5424,157.6922
0.53,0.00077,1.0,0.999231,0.24223,38.2336,157.8397
0.54,0.000784,1.0,0.999217,0.246372,38.9236,157.9873
0.55,0.000798,1.0,0.999204,0.250499,39.6127,158.1348
0.56,0.000812,1.0,0.99919,0.254612,40.3006,158.2824
0.5700000000000001,0.000826,1.0,0.999176,0.25871,40.9875,158.4299
0.58,0.00084,1.0,0.999162,0.262794,41.6732,158.5775
0.59,0.000854,1.0,0.999148,0.266864,42.358,158.725
0.6,0.000867,1.0,0.999134,0.270919,43.0416,158.8725
0.61,0.000881,1.0,0.99912,0.27496,43.7242,159.0201
0.62,0.000895,1.0,0.999106,0.278987,44.4057,159.1676
0.63,0.000909,1.0,0.999093,0.283,45.0861,159.3151
0.64,0.000923,1.0,0.999079,0.286998,45.7655,159.4627
0.65,0.000936,1.0,0.999065,0.290983,46.4438,159.6102
0.66,0.00095,1.0,0.999051,0.294954,47.1211,159.7577
0.67,0.000964,1.0,0.999038,0.29891,47.7973,159.9052
0.68,0.000978,1.0,0.999024,0.302853,48.4724,160.0527
0.6900000000000001,0.000991,1.0,0.99901,0.306782,49.1465,160.2003
0.7000000000000001,0.001005,1.0,0.998997,0.310697,49.8196,160.3478
0.71,0.001018,1.0,0.998983,0.314598,50.4915,160.4953
0.72,0.001032,1.0,0.998969,0.318486,51.1625,160.6428
0.73,0.001046,1.0,0.998956,0.32236,51.8324,160.7903
0.74,0.001059,1.0,0.998942,0.32622,52.5012,160.9378
0.75,0.001073,1.0,0.998929,0.330067,53.169,161.0853
0.76,0.001086,1.0,0.998915,0.333901,53.8357,161.2328
0.77,0.0011,1.0,0.998902,0.33772,54.5014,161.3803
0.78,0.001113,1.0,0.998888,0.341527,55.1661,161.5278
0.79,0.001127,1.0,0.998875,0.34532,55.8297,161.6752
0.8,0.00114,1.0,0.998861,0.3491,56.4923,161.8227
0.81,0.001154,1.0,0.998848,0.352866,57.1538,161.9702
0.8200000000000001,0.001167,1.0,0.998834,0.356619,57.8143,162.1177
0.8300000000000001,0.00118,1.0,0.998821,0.36036,58.4738,162.2652
0.84,0.001194,1.0,0.998808,0.364086,59.1322,162.4126
0.85,0.001207,1.0,0.998794,0.3678,59.7897,162.5601
0.86,0.00122,1.0,0.998781,0.371501,60.446,162.7076
0.87,0.001234,1.0,0.998768,0.375189,61.1014,162.855
0.88,0.001247,1.0,0.998754,0.378864,61.7557,163.0025
0.89,0.00126,1.0,0.998741,0.382526,62.4091,163.15
0.9,0.001273,1.0,0.998728,0.386175,63.0613,163.2974
0.91,0.001287,1.0,0.998715,0.389811,63.7126,163.4449
0.92,0.0013,1.0,0.998702,0.393435,64.3629,163.5923
0.93,0.001313,1.0,0.998688,0.397045,65.0121,163.7398
0.9400000000000001,0.001326,1.0,0.998675,0.400643,65.6603,163.8872
0.9500000000000001,0.001339,1.0,0.998662,0.404229,66.3075,164.0347
0.96,0.001352,1.0,0.998649,0.407802,66.9537,164.1821
0.97,0.001365,1.0,0.998636,0.411362,67.5989,164.3296
0.98,0.001378,1.0,0.998623,0.41491,68.2431,164.477
0.99,0.001391,1.0,0.99861,0.418445,68.8863,164.6244
1.0,0.001404,-1.0,-1.001403,0.420968,69.5523,165.2199
1.01,0.001396,-1.0,-1.001398,0.414498,68.483,165.2192
1.02,0.001374,-1.0,-1.001376,0.40805,67.4164,165.2158
1.03,0.001352,-1.0,-1.001354,0.401625,66.3535,165.2125
1.04,0.001331,-1.0,-1.001333,0.395223,65.2945,165.2091
1.05,0.001309,-1.0,-1.001311,0.388843,64.2392,165.2058
1.06,0.001288,-1.0,-1.00129,0.382486,63.1876,165.2025
1.07,0.001267,-1.0,-1.001269,0.376151,62.1398,165.1992
1.08,0.001245,-1.0,-1.001247,0.369838,61.0957,165.1959
1.09,0.001224,-1.0,-1.001226,0.363547,60.0553,165.1926
1.1,0.001203,-1.0,-1.001205,0.357279,59.0186,165.1894
1.11,0.001182,-1.0,-1.001184,0.351032,57.9856,165.1861
1.12,0.001161,-1.0,-1.001163,0.344807,56.9562,165.1829
1.1300000000000001,0.001141,-1.0,-1.001143,0.338604,55.9306,165.1796
1.1400000000000001,0.00112,-1.0,-1.001122,0.332423,54.9085,165.1764
1.1500000000000001,0.001099,-1.0,-1.001101,0.326264,53.8901,165.1732
1.16,0.001079,-1.0,-1.001081,0.320126,52.8753,165.17
1.17,0.001058,-1.0,-1.00106,0.31401,51.8641,165.1668
1.18,0.001038,-1.0,-1.00104,0.307916,50.8564,165.1636
1.19,0.001017,-1.0,-1.001019,0.301842,49.8524,165.1605
1.2,0.000997,-1.0,-1.000999,0.29579,48.8519,165.1573
1.21,0.000977,-1.0,-1.000979,0.28976,47.855,165.1542
1.22,0.000957,-1.0,-1.000959,0.28375,46.8616,165.151
1.23,0.000936,-1.0,-1.000938,0.277762,45.8718,165.1479
1.24,0.000916,-1.0,-1.000918,0.271794,44.8854,165.1448
1.25,0.000897,-1.0,-1.000899,0.265848,43.9026,165.1417
1.26,0.000877,-1.0,-1.000879,0.259922,42.9232,165.1386
1.27,0.000857,-1.0,-1.000859,0.254017,41.9473,165.1355
1.28,0.000837,-1.0,-1.000839,0.248133,40.9749,165.1325
1.29,0.000817,-1.0,-1.000819,0.24227,40.0059,165.1294
1.3,0.000798,-1.0,-1.0008,0.236427,39.0404,165.1263
1.31,0.000778,-1.0,-1.00078,0.230605,38.0783,165.1233
1.32,0.000759,-1.0,-1.000761,0.224803,37.1196,165.1203
1.33,0.00074,-1.0,-1.000741,0.219022,36.1643,165.1173
1.34,0.00072,-1.0,-1.000722,0.213261,35.2124,165.1143
1.35,0.000701,-1.0,-1.000703,0.20752,34.2638,165.1113
1.36,0.000682,-1.0,-1.000684,0.201799,33.3187,165.1083
1.37,0.000663,-1.0,-1.000665,0.196098,32.3769,165.1053
1.3800000000000001,0.000644,-1.0,-1.000646,0.190418,31.4384,165.1024
1.3900000000000001,0.000625,-1.0,-1.000627,0.184757,30.5033,165.0994
1.4000000000000001,0.000606,-1.0,-1.000608,0.179116,29.5714,165.0965
1.41,0.000587,-1.0,-1.000589,0.173495,28.6429,165.0935
1.42,0.000568,-1.0,-1.00057,0.167894,27.7177,165.0906
1.43,0.000549,-1.0,-1.000551,0.162312,26.7957,165.0877
1.44,0.000531,-1.0,-1.000533,0.15675,25.8771,165.0848
1.45,0.000512,-1.0,-1.000514,0.151208,24.9616,165.0819
