t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0003,0.045,150.1492
0.01,7e-06,1.0,0.999994,0.003296,0.4998,151.6483
0.02,1.6e-05,1.0,0.999985,0.006284,0.9624,153.1469
0.03,2.6e-05,1.0,0.999975,0.009265,1.4328,154.6453
0.04,3.5e-05,1.0,0.999966,0.012239,1.911,156.1437
0.05,4.5e-05,1.0,0.999956,0.015204,2.3969,157.6421
0.06,5.5e-05,1.0,0.999946,0.018163,2.8905,159.1403
0.07,6.5e-05,1.0,0.999936,0.021114,3.3917,160.6385
0.08,7.5e-05,1.0,0.999926,0.024058,3.9006,162.1367
0.09,8.6e-05,1.0,0.999915,0.026994,4.4172,163.6347
0.1,9.6e-05,1.0,0.999905,0.029923,4.9368,164.9827
0.11,0.000106,1.0,0.999895,0.032845,5.4187,164.9809
0.12,0.000116,1.0,0.999885,0.035759,5.8995,164.9792
0.13,0.000126,1.0,0.999875,0.038666,6.379,164.9774
0.14,0.000136,1.0,0.999865,0.041566,6.8573,164.9757
0.15,0.000145,1.0,0.999856,0.044458,7.3344,164.9739
0.16,0.000155,1.0,0.999846,0.047343,7.8103,164.9722
0.17,0.000165,1.0,0.999836,0.050221,8.285,164.9704
0.18,0.000174,1.0,0.999827,0.053092,8.7585,164.9687
0.19,0.000184,1.0,0.999817,0.055955,9.2308,164.967
0.2,0.000193,1.0,0.999808,0.058812,9.7019,164.9652
0.21,0.000203,1.0,0.999798,0.061661,10.1718,164.9635
0.22,0.000212,1.0,0.999789,0.064503,10.6405,164.9618
0.23,0.000222,1.0,0.999779,0.067338,11.108,164.9601
0.24,0.000231,1.0,0.99977,0.070165,11.5744,164.9584
0.25,0.000241,1.0,0.99976,0.072986,12.0396,164.9567
0.26,0.00025,1.0,0.999751,0.0758,12.5036,164.955
0.27,0.00026,1.0,0.999741,0.078606,12.9664,164.9533
0.28,0.000269,1.0,0.999732,0.081406,13.428,164.9516
0.29,0.000278,1.0,0.999723,0.084198,13.8885,164.9499
0.3,0.000288,1.0,0.999713,0.086984,14.3479,164.9483
0.31,0.000297,1.0,0.999704,0.089763,14.806,164.9466
0.32,0.000306,1.0,0.999695,0.092534,15.263,164.9449
0.33,0.000315,1.0,0.999686,0.095299,15.7189,164.9433
0.34,0.000325,1.0,0.999676,0.098056,16.1736,164.9416
0.35000000000000003,0.000334,1.0,0.999667,0.100807,16.6271,164.9399
0.36,0.000343,1.0,0.999658,0.103551,17.0795,164.9383
0.37,0.000352,1.0,0.999649,0.106288,17.5308,164.9366
0.38,0.000361,1.0,0.99964,0.109018,17.9809,164.935
0.39,0.00037,1.0,0.999631,0.111741,18.4299,164.9333
0.4,0.000379,1.0,0.999622,0.114458,18.8777,164.9317
0.41000000000000003,0.000388,1.0,0.999612,0.117168,19.3245,164.9301
0.42,0.000398,1.0,0.999603,0.11987,19.7701,164.9284
0.43,0.000407,1.0,0.999594,0.122567,20.2145,164.9268
0.44,0.000416,1.0,0.999585,0.125256,20.6579,164.9252
0.45,0.000424,1.0,0.999576,0.127938,21.1001,164.9236
0.46,0.000433,1.0,0.999567,0.130614,21.5412,164.922
0.47000000000000003,0.000442,1.0,0.999559,0.133283,21.9812,164.9204
0.48,0.000451,1.0,0.99955,0.135946,22.42,164.9188
0.49,0.00046,1.0,0.999541,0.138602,22.8578,164.9172
0.5,0.000469,1.0,0.999532,0.141251,23.2945,164.9156
0.51,0.000478,1.0,0.999523,0.143893,23.73,164.914
0.52,0.000487,1.0,0.999514,0.146529,24.1645,164.9124
0.53,0.000495,1.0,0.999505,0.149158,24.5978,164.9108
0.54,0.000504,1.0,0.999497,0.151781,25.0301,164.9092
0.55,0.000513,1.0,0.999488,0.154397,25.4613,164.9076
0.56,0.000522,1.0,0.999479,0.157007,25.8914,164.9061
0.5700000000000001,0.00053,1.0,0.999471,0.15961,26.3203,164.9045
0.58,0.000539,1.0,0.999462,0.162206,26.7483,164.9029
0.59,0.000548,1.0,0.999453,0.164796,27.1751,164.9014
0.6,0.000556,1.0,0.999445,0.167379,27.6008,164.8998
0.61,0.000565,1.0,0.999436,0.169956,28.0255,164.8983
0.62,0.000574,1.0,0.999427,0.172527,28.4491,164.8967
0.63,0.000582,1.0,0.999419,0.175091,28.8717,164.8952
0.64,0.000591,1.0,0.99941,0.177649,29.2931,164.8936
0.65,0.000599,1.0,0.999402,0.1802,29.7135,164.8921
0.66,0.000608,1.0,0.999393,0.182745,30.1329,164.8906
0.67,0.000616,1.0,0.999385,0.185283,30.5512,164.889
0.68,0.000625,1.0,0.999376,0.187815,30.9684,164.8875
0.6900000000000001,0.000633,1.0,0.999368,0.190341,31.3846,164.886
0.7000000000000001,0.000641,1.0,0.999359,0.19286,31.7997,164.8845
0.71,0.00065,1.0,0.999351,0.195373,32.2138,164.883
0.72,0.000658,1.0,0.999343,0.19788,32.6268,164.8815
0.73,0.000667,1.0,0.999334,0.200381,33.0388,164.8799
0.74,0.000675,1.0,0.999326,0.202875,33.4497,164.8784
0.75,0.000683,1.0,0.999318,0.205363,33.8596,164.8769
0.76,0.000692,1.0,0.999309,0.207845,34.2685,164.8755
0.77,0.0007,1.0,0.999301,0.21032,34.6763,164.874
0.78,0.000708,1.0,0.999293,0.21279,35.0831,164.8725
0.79,0.000716,1.0,0.999285,0.215253,35.4889,164.871
0.8,0.000725,1.0,0.999276,0.21771,35.8937,164.8695
0.81,0.000733,1.0,0.999268,0.22016,36.2974,164.868
0.8200000000000001,0.000741,1.0,0.99926,0.222605,36.7001,164.8666
0.8300000000000001,0.000749,1.0,0.999252,0.225044,37.1018,164.8651
0.84,0.000757,1.0,0.999244,0.227476,37.5025,164.8636
0.85,0.000765,1.0,0.999236,0.229902,37.9022,164.8622
0.86,0.000773,1.0,0.999227,0.232322,38.3008,164.8607
0.87,0.000781,1.0,0.999219,0.234737,38.6985,164.8593
0.88,0.000789,1.0,0.999211,0.237145,39.0951,164.8578
0.89,0.000797,1.0,0.999203,0.239547,39.4908,164.8564
0.9,0.000805,1.0,0.999195,0.241943,39.8855,164.8549
0.91,0.000813,1.0,0.999187,0.244333,40.2791,164.8535
0.92,0.000821,1.0,0.999179,0.246717,40.6718,164.852
0.93,0.000829,1.0,0.999171,0.249095,41.0634,164.8506
0.9400000000000001,0.000837,1.0,0.999163,0.251467,41.4541,164.8492
0.9500000000000001,0.000845,1.0,0.999156,0.253833,41.8438,164.8478
0.96,0.000853,1.0,0.999148,0.256193,42.2325,164.8463
0.97,0.000861,1.0,0.99914,0.258548,42.6203,164.8449
0.98,0.000869,1.0,0.999132,0.260896,43.007,164.8435
0.99,0.000877,1.0,0.999124,0.263239,43.3928,164.8421
1.0,0.000884,-1.0,-1.000884,0.264975,43.756,165.1325
1.01,0.000879,-1.0,-1.00088,0.261314,43.152,165.1345
