1.470000,1.051700,160.348771,-inf
1.480000,1.056634,161.434710,-inf
1.490000,1.061529,162.519694,-inf
1.500000,1.066375,163.603963,-inf
1.510000,1.071170,164.687515,-inf
1.520000,1.075916,165.769873,-inf
1.530000,1.080623,166.851755,-inf
1.540000,1.085279,167.932442,-inf
1.550000,1.089896,169.012413,-inf
1.560000,1.094464,170.091430,-inf
1.570000,1.098981,171.169492,-inf
1.580000,1.103449,172.246837,-inf
1.590000,1.107878,173.322989,-inf
1.600000,1.112256,174.398424,-inf
1.610000,1.116595,175.472905,-inf
1.620000,1.120884,176.546431,-inf
1.630000,1.125124,177.619241,-inf
1.640000,1.129324,178.690857,-inf
1.650000,1.133474,179.761757,-inf
1.660000,1.137585,180.831463,-inf
1.670000,1.141646,181.900454,-inf
1.680000,1.145667,182.968489,-inf
1.690000,1.149639,184.035331,-inf
1.700000,1.153561,185.101456,-inf
1.710000,1.157453,186.166627,-inf
1.720000,1.161285,187.230604,-inf
1.730000,1.165088,188.293865,-inf
1.740000,1.168831,189.355932,-inf
1.750000,1.172545,190.417283,-inf
1.760000,1.176208,191.477441,-inf
1.770000,1.179832,192.536644,-inf
1.780000,1.183407,193.594891,-inf
1.790000,1.186941,194.652184,-inf
1.800000,1.190436,195.708522,-inf
1.810000,1.193892,196.763667,-inf
1.820000,1.197307,197.818095,-inf
1.830000,1.200673,198.871330,-inf
1.840000,1.203999,199.923609,-inf
1.850000,1.207286,200.974934,-inf
1.860000,1.210533,202.025066,-inf
1.870000,1.213740,203.074481,-inf
1.880000,1.216907,204.122702,-inf
1.890000,1.220044,205.169969,-inf
1.900000,1.223132,206.216042,-inf
1.910000,1.226181,207.261160,-inf
1.920000,1.229189,208.305323,-inf
1.930000,1.232168,209.348532,-inf
1.940000,1.235107,210.390547,-inf
1.950000,1.238006,211.431607,-inf
1.960000,1.240865,212.471712,-inf
1.970000,1.243695,213.510862,-inf
1.980000,1.246485,214.548818,-inf
1.990000,1.249245,215.585581,-inf
2.000000,1.251966,216.621628,-inf
2.010000,1.254657,217.656481,-inf
2.020000,1.257308,218.690380,-inf
2.030000,1.259929,219.723084,-inf
2.040000,1.262510,220.754834,-inf
2.050000,1.265062,221.785390,-inf
2.060000,1.267584,222.814992,-inf
2.070000,1.270076,223.843638,-inf
2.080000,1.272539,224.871330,-inf
