"# Field-Coupled Primal Logic: alpha=0.540000, lambda=0.113750, field=1.00"
"# Lipschitz: 0.517284, Stable: True"
# Generated: 2025-11-26T06:11:34.420073

t,psi,error,Ec,velocity,F_field,distance
0.0,1.0,0.1,0.0,0.0,1.0,1.0
0.01,1.0094025,0.0985,0.010094025,0.02,0.987551404746481,1.0062830199416763
0.02,1.0186617187037148,0.0969980975,0.020280642187037148,0.03996953904746481,0.9753357335082496,1.0125650477216688
0.03,1.0277801380602718,0.09549444529379629,0.030558443567639863,0.059909513569584454,0.9633490759995683,1.0188450913349674
0.04,1.0367601989178103,0.09398919292926704,0.04092604555681797,0.07982080571018285,0.951587563026566,1.0251221590898847
0.05,1.0456043014636252,0.09248248676570289,0.051382088571454224,0.09970428332962661,0.9400473680909156,1.0313952597646567
0.06,1.0543148056801541,0.09097447003041076,0.06192523662825576,0.11956080002517201,0.9287247088355496,1.0376634027639664
0.07,1.0628940318152127,0.08946528287457856,0.0725541769464079,0.13939119517032905,0.9176158483410976,1.0439255982753717
0.08,1.0713442608649566,0.08795506242839045,0.08326761955505746,0.15919629397189217,0.9067170962814203,1.0501808574256075
0.09,1.0796677350681503,0.08644394285538354,0.09406429690573896,0.17897690754335593,0.8960248099462496,1.056428192436741
0.1,1.0878666584103918,0.08493205540603847,0.10494296348984287,0.19873383299349995,0.8855353951386354,1.0626666167821521
0.11,1.0959431971370288,0.08341952847059789,0.11590239546121317,0.21846785352899023,0.8752453069545635,1.068895145342319
0.12,1.1038994802735722,0.08190648763110787,0.1269413902639489,0.23817973856990615,0.8651510504518034,1.0751127945603784
0.13,1.111737600152487,0.08039305571267877,0.13805876626547378,0.2578702438771599,0.8552491812147269,1.0813185825974418
0.14,1.1194596129453094,0.07887935283396288,0.14925336239492687,0.27754011169083204,0.845536305821548,1.087511529487638
0.15,1.127067539199103,0.07736549645684776,0.1605240377869179,0.29719007087850063,0.8360090822201319,1.0936906572928624
0.16,1.1345633643763322,0.07585160143536442,0.17186967143068121,0.316820837092693,0.8266642200182495,1.0998549902572035
0.17,1.1419490393972875,0.07433778006381127,0.1832891618246541,0.3364331129366388,0.8174984806938648,1.1060035549610274
0.18,1.1492264811842563,0.07282414212409492,0.19478142663649667,0.3560275881375503,0.8085086777307948,1.1121353804746905
0.19,1.1563975732066873,0.07131079493229019,0.20634540236856355,0.37560493972670084,0.799691676684798,1.1182494985118623
0.2,1.1634641660266472,0.06979784338442205,0.21798004402883003,0.3951658322256157,0.7910443951849295,1.1243449435824273
0.21,1.1704280778439171,0.0682853900014733,0.2296843248072692,0.41471091783773145,0.782563802874733,1.1304207531449484
0.22,1.177291095040125,0.06677353497362201,0.24145723575767045,0.43424083664491797,0.7742469212976295,1.1364759677586627
0.23,1.1840549727213507,0.06526237620371378,0.25329778548488396,0.45375621680829553,0.7660908237306251,1.142509631234988
0.24,1.1907214352586866,0.06375200934997385,0.2652049998374708,0.4732576747728153,0.7580926349702556,1.1485207907885175
0.25,1.1972921768262723,0.062242527867965296,0.2771779216057335,0.4927458154751047,0.7502495310744774,1.1545084971874737
0.26,1.2037688619363642,0.060734023051799195,0.2892156102250972,0.5122212325541122,0.742558739064013,1.1604718049036047
0.27,1.2101531259710314,0.059226584074603836,0.3013171414848075,0.531684508564116,0.735017536586476,1.1664097722614932
0.28,1.216446575710107,0.05772029802825979,0.31348160724190854,0.551136215189691,0.727623251546415,1.1723214615872586
0.29,1.2226507898550536,0.056215249962408384,0.32570811514045905,0.5705769134622563,0.7203732617042448,1.1782059393566253
0.3,1.228767319548433,0.054711522922741285,0.3379957883359434,0.5900071539778492,0.7132649942468615,1.184062276342339
0.31,1.234797688888698,0.05320919798857914,0.3503437652248304,0.6094274771158021,0.7062959253325914,1.1898895477609006
0.32,1.2407433954400513,0.051708354309747545,0.36275119917923093,0.628838413258015,0.6994635796129557,1.1956868334186013
0.33,1.2466059107371403,0.05020906914275876,0.37521725828660235,0.6482404830085451,0.6927655297336021,1.2014532178568313
0.34,1.2523866807843838,0.048711417886307826,0.3877411250944462,0.6676341974132525,0.6861993958166095,1.2071877904966422
0.35000000000000003,1.2580871265497438,0.0472154741160919,0.40032199635994364,0.6870200581792624,0.6797628449262417,1.2128896457825364
0.36,1.2637086444527827,0.045721309618961696,0.41295908280447147,0.7063985578940222,0.6734535905201009,1.2185578833254664
0.37,1.269252606846861,0.044228994426414106,0.42565160887294007,0.7257701802437511,0.6672693918875116,1.2241916080450161
0.38,1.2747203624953505,0.042738596847435174,0.4383988124978936,0.7451354002310948,0.6612080535768563,1.2297899303107438
0.39,1.2801132370417567,0.04125018350070265,0.45119994486831116,0.7644946843918169,0.6552674248134689,1.2353519660826662
0.4,1.2854325334736603,0.03976381934615738,0.4640542702030478,0.7838484910103691,0.6494453989095964,1.2408768370508576
0.41000000000000003,1.2906795325803992,0.03827956771595293,0.47696106552885176,0.8031972703342017,0.6437399126678399,1.2463636707741457
0.42,1.2958554934044335,0.036797490344792766,0.4899196204628961,0.8225414647866841,0.63814894577939,1.2518116008178803
0.43,1.3009616536863418,0.03531764739966437,0.5029292369997596,0.8418815091785223,0.6326705202182918,1.2572197668907532
0.44,1.3059992303034147,0.033840097508979705,0.5159892293027937,0.8612178309175686,0.6273026996328858,1.262587314980648
0.45,1.310969419701822,0.03236489779113139,0.5290989234998119,0.8805508502169317,0.6220435887354914,1.2679133974894983
0.46,1.3158733983223383,0.030892103882473914,0.5422576574830353,0.8998809803013048,0.6168913326913338,1.2731971733671346
0.47000000000000003,1.3207123230196254,0.029421769964739206,0.5554647807132316,0.9192086276114415,0.6118441165076358,1.278437808244094
0.48,1.3254873314750766,0.027953948791895885,0.5687196540279823,0.9385341920067142,0.6069001644237324,1.2836344745633783
0.49,1.3301995426032371,0.02648869171646133,0.5820216494540147,0.9578580669657023,0.6020577393030079,1.2887863517111338
0.5,1.334850056951825,0.025026048715275785,0.5953701500235329,0.9771806397847648,0.5973151420273874,1.2938926261462367
0.51,1.3394399570953786,0.023566068414747583,0.6087645495944867,0.9965022917745568,0.5926707108950703,1.2989524915287594
0.52,1.343970308022573,0.022108798115578466,0.6222042526747124,1.0158233984544613,0.5881228210221232,1.3039651488473027
0.53,1.3484421575172425,0.020654283816978,0.6356886742498847,1.0351443297449083,0.5836698837485252,1.308929806545167
0.54,1.3528565365331635,0.01920257024037587,0.6492172396152164,1.054465450157566,0.5793103460491829,1.3138456806453502
0.55,1.357214459562647,0.017753700852640827,0.6627893842108429,1.0737871189833896,0.5750426899504141,1.3187119948743449
0.56,1.361516924999003,0.016307717888814976,0.676404553460833,1.0931096904785202,0.5708654319523401,1.3235279807847222
0.5700000000000001,1.3657649154929394,0.014864662374371899,0.6900622026157623,1.1124335140480337,0.5667771224575973,1.3282928778764782
0.58,1.3699593983029639,0.013424574147007099,0.703761796598792,1.1317589344275392,0.562776345206738,1.3330059337171258
0.59,1.3741013256398555,0.0119874918779691,0.7175028098551905,1.1510862918626361,0.5588617167206582,1.3376664040605122
0.6,1.3781916350052879,0.010553453092939398,0.7312847262052434,1.1704159222862414,0.5550318857503563,1.3422735529643444
0.61,1.3822312495246747,0.009122494192469414,0.7451070387004902,1.1897481574937978,0.5512855327342988,1.3468266529064026
