"# Field-Coupled Primal Logic: alpha=0.545000, lambda=0.118750, field=0.00"
"# Lipschitz: 0.134686, Stable: True"
# Generated: 2025-11-26T06:11:34.976543

t,psi,error,Ec,velocity,F_field,distance
0.0,1.0,0.1,0.0,0.0,0.0,1.0
0.01,0.9993575,0.0985,0.009993575000000001,0.01,0.0,1.0062830199416763
0.02,0.99870758796875,0.0970081425,0.0199806508796875,0.019993575,0.0,1.0125650477216688
0.03,0.9980503170846622,0.09552439419953125,0.029961154050534122,0.0299806508796875,0.0,1.0188450913349674
0.04,0.9973857402815116,0.09404872191144893,0.03993501145334924,0.039961154050534124,0.0,1.0251221590898847
0.05,0.9967139102493447,0.09258109256161018,0.049902150555842684,0.04993501145334924,0.0,1.0313952597646567
0.06,0.9960348794353844,0.09112147318855278,0.059862499350196524,0.05990215055584269,0.0,1.0376634027639664
0.07,0.9953487000449325,0.08966983094317463,0.06981598635064584,0.06986249935019653,0.0,1.0439255982753717
0.08,0.9946554240422695,0.08822613308841382,0.07976254059106853,0.07981598635064585,0.0,1.0501808574256075
0.09,0.9939551031515511,0.08679034699892947,0.08970209162258405,0.08976254059106854,0.0,1.056428192436741
0.1,0.9932477888577028,0.08536244016078327,0.09963456951116108,0.09970209162258406,0.0,1.0626666167821521
0.11,0.9925335324073106,0.08394238017112166,0.10955990483523419,0.10963456951116109,0.0,1.068895145342319
0.12,0.9918123848095095,0.08253013473785874,0.11947802868332928,0.1195599048352342,0.0,1.0751127945603784
0.13,0.9910843968368696,0.08112567167935994,0.129388872651698,0.1294780286833293,0.0,1.0813185825974418
0.14,0.9903496190262783,0.07972895892412626,0.13929236884196078,0.139388872651698,0.0,1.087511529487638
0.15,0.989608101679821,0.07833996451047935,0.14918844985875898,0.1492923688419608,0.0,1.0936906572928624
0.16,0.9888598948656584,0.07695865658624713,0.15907704880741558,0.159188449858759,0.0,1.0998549902572035
0.17,0.9881050484189005,0.07558500340845024,0.16895809929160457,0.1690770488074156,0.0,1.1060035549610274
0.18,0.9873436119424791,0.07421897334298909,0.17883153541102936,0.17895809929160458,0.0,1.1121353804746905
0.19,0.9865756348080167,0.07286053486433167,0.18869729175910954,0.18883153541102937,0.0,1.1182494985118623
0.2,0.9858011661566928,0.07150965655520199,0.19855530342067648,0.19869729175910955,0.0,1.1243449435824273
0.21,0.9850202549001076,0.07016630710626928,0.20840550596967755,0.2085553034206765,0.0,1.1304207531449484
0.22,0.9842329497211428,0.06883045531583783,0.21824783546688897,0.21840550596967756,0.0,1.1364759677586627
0.23,0.9834392990748203,0.0675020700895375,0.22808222845763718,0.22824783546688898,0.0,1.142509631234988
0.24,0.9826393511891569,0.06618112044001499,0.23790862196952875,0.23808222845763719,0.0,1.1485207907885175
0.25,0.9818331540660179,0.06486757548662576,0.24772695351018892,0.24790862196952876,0.0,1.1545084971874737
0.26,0.9810207554819667,0.06356140445512662,0.25753716106500857,0.2577269535101889,0.0,1.1604718049036047
0.27,0.9802022029891123,0.06226257667736902,0.2673391830948997,0.2675371610650086,0.0,1.1664097722614932
0.28,0.9793775439159544,0.06097106159099307,0.2771329585340592,0.2773391830948997,0.0,1.1723214615872586
0.29,0.9785468253682251,0.05968682873912215,0.2869184267877415,0.28713295853405923,0.0,1.1782059393566253
0.3,0.9777100942297285,0.05840984777005832,0.29669552773003877,0.2969184267877415,0.0,1.184062276342339
0.31,0.9768673971631776,0.0571400884369783,0.30646420170167055,0.3066955277300388,0.0,1.1898895477609006
0.32,0.9760187806110279,0.05587752059763023,0.3162243895077808,0.31646420170167056,0.0,1.1956868334186013
0.33,0.9751642907963094,0.05462211421403105,0.3259760324157439,0.3262243895077808,0.0,1.2014532178568313
0.34,0.9743039737234552,0.05337383935216458,0.33571907215297847,0.3359760324157439,0.0,1.2071877904966422
0.35000000000000003,0.9734378751791279,0.052132666181680304,0.34545345090476975,0.3457190721529785,0.0,1.2128896457825364
0.36,0.9725660407330429,0.050898564975592774,0.35517911131210017,0.35545345090476976,0.0,1.2185578833254664
0.37,0.9716885157387893,0.049671506109981764,0.36489599646948806,0.3651791113121002,0.0,1.2241916080450161
0.38,0.9708053453346489,0.048451460063693066,0.3746040499228345,0.37489599646948807,0.0,1.2297899303107438
0.39,0.9699165744444112,0.04723839741803995,0.38430321566727865,0.38460404992283453,0.0,1.2353519660826662
0.4,0.9690222477781867,0.04603228885650534,0.3939934381450605,0.39430321566727866,0.0,1.2408768370508576
0.41000000000000003,0.9681224098332181,0.04483310516444463,0.40367466224339266,0.4039934381450605,0.0,1.2463636707741457
0.42,0.9672171048946874,0.04364081722878919,0.4133468332923395,0.41367466224339267,0.0,1.2518116008178803
0.43,0.9663063770365218,0.04245539603775055,0.42300989706270475,0.4233468332923395,0.0,1.2572197668907532
0.44,0.9653902701221967,0.04127681268052528,0.4326637997639267,0.43300989706270476,0.0,1.262587314980648
0.45,0.9644688278055354,0.04010503834700045,0.4423084880419821,0.4426637997639267,0.0,1.2679133974894983
0.46,0.9635420935315075,0.03894004432745991,0.45194390897729714,0.4523084880419821,0.0,1.2731971733671346
0.47000000000000003,0.9626101105370235,0.03778180201229111,0.46157001008266735,0.46194390897729715,0.0,1.278437808244094
0.48,0.9616729218517278,0.03663028289169263,0.4711867393011846,0.47157001008266736,0.0,1.2836344745633783
0.49,0.9607305702987886,0.03548545855538244,0.4807940450041725,0.4811867393011846,0.0,1.2887863517111338
0.5,0.9597830984956857,0.03434730069230674,0.49039187598912937,0.4907940450041725,0.0,1.2938926261462367
0.51,0.9588305488549951,0.03321578109034952,0.4999801814776793,0.5003918759891294,0.0,1.2989524915287594
0.52,0.9578729635851722,0.032090871636042774,0.509558911113531,0.5099801814776793,0.0,1.3039651488473027
0.53,0.9569103846913312,0.030972544314277387,0.5191280149604444,0.519558911113531,0.0,1.308929806545167
0.54,0.955942853976023,0.02986077120801467,0.5286874435002046,0.5291280149604444,0.0,1.3138456806453502
0.55,0.9549704130400101,0.028755524497998574,0.5382371476306047,0.5386874435002046,0.0,1.3187119948743449
0.56,0.9539931032830391,0.02765677646246857,0.5477770786634351,0.5482371476306047,0.0,1.3235279807847222
0.5700000000000001,0.953010965904611,0.02656449947687319,0.5573071883224812,0.5577770786634351,0.0,1.3282928778764782
0.58,0.9520240419047482,0.02547866601358421,0.5668274287415287,0.5673071883224812,0.0,1.3330059337171258
0.59,0.9510323720847603,0.02439924864161154,0.5763377524623763,0.5768274287415287,0.0,1.3376664040605122
0.6,0.9500359970480065,0.023326220026318723,0.5858381124328563,0.5863377524623763,0.0,1.3422735529643444
